param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_219_pop_0,0.000005,0.000000,0.000000,0.000026
q_ind_220_pop_0,0.000004,0.000000,0.000000,0.000025
q_ind_221_pop_0,0.000003,0.000000,0.000000,0.000017
q_ind_222_pop_0,0.000049,0.000000,0.000000,0.000457
q_ind_223_pop_0,0.000012,0.000000,0.000000,0.000070
q_ind_224_pop_0,0.000038,0.000000,0.000000,0.000283
q_ind_225_pop_0,0.000091,0.000000,0.000000,0.001140
q_ind_226_pop_0,0.000029,0.000000,0.000000,0.000152
q_ind_227_pop_0,0.003420,0.002808,0.000000,0.011227
q_ind_228_pop_0,0.000038,0.000000,0.000000,0.000238
q_ind_229_pop_0,0.000014,0.000000,0.000000,0.000090
q_ind_230_pop_0,0.000008,0.000000,0.000000,0.000037
q_ind_231_pop_0,0.000018,0.000000,0.000000,0.000122
q_ind_232_pop_0,0.000039,0.000000,0.000000,0.000266
q_ind_233_pop_0,0.000031,0.000000,0.000000,0.000179
q_ind_234_pop_0,0.000008,0.000000,0.000000,0.000052
q_ind_235_pop_0,0.000005,0.000000,0.000000,0.000027
q_ind_236_pop_0,0.000015,0.000000,0.000000,0.000098
q_ind_237_pop_0,0.000005,0.000000,0.000000,0.000033
q_ind_238_pop_0,0.000009,0.000000,0.000000,0.000049
q_ind_239_pop_0,0.000007,0.000000,0.000000,0.000037
q_ind_240_pop_0,0.000012,0.000000,0.000000,0.000052
q_ind_241_pop_0,0.000036,0.000000,0.000000,0.000409
q_ind_242_pop_0,0.000015,0.000000,0.000000,0.000114
q_ind_243_pop_0,0.000939,0.000000,0.000000,0.005641
q_ind_244_pop_0,0.000749,0.000000,0.000000,0.004440
q_ind_245_pop_0,0.000033,0.000000,0.000000,0.000310
q_ind_246_pop_0,0.000064,0.000000,0.000000,0.000345
q_ind_247_pop_0,0.002999,0.000000,0.000000,0.013755
q_ind_248_pop_0,0.000008,0.000000,0.000000,0.000050
q_ind_249_pop_0,0.000181,0.000000,0.000000,0.002909
q_ind_250_pop_0,0.000006,0.000000,0.000000,0.000032
q_ind_251_pop_0,0.000006,0.000000,0.000000,0.000039
q_ind_252_pop_0,0.000006,0.000000,0.000000,0.000033
q_ind_253_pop_0,0.000004,0.000000,0.000000,0.000020
q_ind_254_pop_0,0.000196,0.000000,0.000000,0.002862
q_ind_255_pop_0,0.000031,0.000000,0.000000,0.000200
q_ind_256_pop_0,0.000005,0.000000,0.000000,0.000032
q_ind_257_pop_0,0.000007,0.000000,0.000000,0.000036
q_ind_258_pop_0,0.001946,0.000000,0.000000,0.009110
q_ind_259_pop_0,0.000007,0.000000,0.000000,0.000036
q_ind_260_pop_0,0.000026,0.000000,0.000000,0.000190
q_ind_261_pop_0,0.000005,0.000000,0.000000,0.000027
q_ind_262_pop_0,0.000030,0.000000,0.000000,0.000289
q_ind_263_pop_0,0.282575,0.282461,0.258595,0.307328
q_ind_264_pop_0,0.000007,0.000000,0.000000,0.000035
q_ind_265_pop_0,0.000008,0.000000,0.000000,0.000044
q_ind_266_pop_0,0.000015,0.000000,0.000000,0.000054
q_ind_267_pop_0,0.000008,0.000000,0.000000,0.000056
q_ind_268_pop_0,0.000005,0.000000,0.000000,0.000028
q_ind_269_pop_0,0.000005,0.000000,0.000000,0.000025
q_ind_270_pop_0,0.000010,0.000000,0.000000,0.000055
q_ind_271_pop_0,0.000004,0.000000,0.000000,0.000022
q_ind_272_pop_0,0.000024,0.000000,0.000000,0.000162
q_ind_273_pop_0,0.000020,0.000000,0.000000,0.000086
q_ind_274_pop_0,0.000006,0.000000,0.000000,0.000032
q_ind_275_pop_0,0.000013,0.000000,0.000000,0.000057
q_ind_276_pop_0,0.000007,0.000000,0.000000,0.000043
q_ind_277_pop_0,0.000011,0.000000,0.000000,0.000074
q_ind_278_pop_0,0.000016,0.000000,0.000000,0.000130
q_ind_279_pop_0,0.000016,0.000000,0.000000,0.000108
q_ind_280_pop_0,0.000032,0.000000,0.000000,0.000232
q_ind_281_pop_0,0.000007,0.000000,0.000000,0.000028
q_ind_282_pop_0,0.000011,0.000000,0.000000,0.000061
q_ind_283_pop_0,0.000067,0.000000,0.000000,0.000768
q_ind_284_pop_0,0.000008,0.000000,0.000000,0.000061
q_ind_285_pop_0,0.000009,0.000000,0.000000,0.000051
q_ind_286_pop_0,0.000014,0.000000,0.000000,0.000093
q_ind_287_pop_0,0.000011,0.000000,0.000000,0.000067
q_ind_288_pop_0,0.000015,0.000000,0.000000,0.000122
q_ind_289_pop_0,0.002153,0.000000,0.000000,0.010029
q_ind_290_pop_0,0.000009,0.000000,0.000000,0.000055
q_ind_291_pop_0,0.000010,0.000000,0.000000,0.000065
q_ind_292_pop_0,0.000012,0.000000,0.000000,0.000057
q_ind_293_pop_0,0.000025,0.000000,0.000000,0.000168
q_ind_294_pop_0,0.000281,0.000000,0.000000,0.003356
q_ind_295_pop_0,0.000017,0.000000,0.000000,0.000138
q_ind_296_pop_0,0.000008,0.000000,0.000000,0.000045
q_ind_297_pop_0,0.000489,0.000000,0.000000,0.006201
q_ind_298_pop_0,0.000048,0.000000,0.000000,0.000290
q_ind_299_pop_0,0.000007,0.000000,0.000000,0.000041
q_ind_300_pop_0,0.000021,0.000000,0.000000,0.000137
q_ind_301_pop_0,0.000017,0.000000,0.000000,0.000088
q_ind_302_pop_0,0.000009,0.000000,0.000000,0.000063
q_ind_303_pop_0,0.000040,0.000000,0.000000,0.000161
q_ind_304_pop_0,0.000021,0.000000,0.000000,0.000134
q_ind_305_pop_0,0.000031,0.000000,0.000000,0.000233
q_ind_306_pop_0,0.000007,0.000000,0.000000,0.000042
q_ind_307_pop_0,0.000060,0.000000,0.000000,0.000673
q_ind_308_pop_0,0.000010,0.000000,0.000000,0.000041
q_ind_309_pop_0,0.000036,0.000000,0.000000,0.000192
q_ind_310_pop_0,0.000012,0.000000,0.000000,0.000066
q_ind_311_pop_0,0.000055,0.000000,0.000000,0.000651
q_ind_312_pop_0,0.000029,0.000000,0.000000,0.000255
q_ind_313_pop_0,0.000019,0.000000,0.000000,0.000114
q_ind_314_pop_0,0.000017,0.000000,0.000000,0.000113
q_ind_315_pop_0,0.000005,0.000000,0.000000,0.000037
q_ind_316_pop_0,0.000014,0.000000,0.000000,0.000065
q_ind_317_pop_0,0.000008,0.000000,0.000000,0.000045
q_ind_318_pop_0,0.000013,0.000000,0.000000,0.000084
q_ind_319_pop_0,0.999976,1.000000,0.999746,1.000000
q_ind_320_pop_0,0.282183,0.282063,0.257539,0.307079
q_ind_321_pop_0,0.999950,1.000000,0.999460,1.000000
q_ind_322_pop_0,0.999945,1.000000,0.999392,1.000000
q_ind_323_pop_0,0.999967,1.000000,0.999648,1.000000
q_ind_324_pop_0,0.999979,1.000000,0.999772,1.000000
q_ind_325_pop_0,0.999978,1.000000,0.999753,1.000000
q_ind_326_pop_0,0.999975,1.000000,0.999727,1.000000
q_ind_327_pop_0,0.999976,1.000000,0.999740,1.000000
q_ind_328_pop_0,0.010573,0.010442,0.006055,0.016009
q_ind_329_pop_0,0.014295,0.014040,0.007969,0.022084
q_ind_330_pop_0,0.000064,0.000000,0.000000,0.000836
q_ind_331_pop_0,0.000253,0.000000,0.000000,0.004004
q_ind_332_pop_0,0.003270,0.002861,0.000000,0.010321
q_ind_333_pop_0,0.000142,0.000000,0.000000,0.001998
q_ind_334_pop_0,0.000014,0.000000,0.000000,0.000085
q_ind_335_pop_0,0.004084,0.004138,0.000000,0.009480
q_ind_336_pop_0,0.000012,0.000000,0.000000,0.000070
q_ind_337_pop_0,0.000015,0.000000,0.000000,0.000106
q_ind_338_pop_0,0.000007,0.000000,0.000000,0.000039
q_ind_339_pop_0,0.999219,0.999966,0.996082,1.000000
q_ind_340_pop_0,0.003594,0.003621,0.000000,0.007158
q_ind_341_pop_0,0.003227,0.003266,0.000000,0.007272
q_ind_342_pop_0,0.000275,0.000000,0.000000,0.003006
q_ind_343_pop_0,0.005670,0.005698,0.000000,0.011414
q_ind_344_pop_0,0.999937,1.000000,0.999279,1.000000
q_ind_345_pop_0,0.000051,0.000000,0.000000,0.000631
q_ind_346_pop_0,0.024834,0.024737,0.017192,0.033147
q_ind_347_pop_0,0.999436,0.999998,0.995875,1.000000
q_ind_348_pop_0,0.008019,0.007910,0.004159,0.012476
q_ind_349_pop_0,0.001424,0.000000,0.000000,0.006703
q_ind_350_pop_0,0.000005,0.000000,0.000000,0.000029
q_ind_351_pop_0,0.005595,0.005483,0.002105,0.009837
q_ind_352_pop_0,0.000145,0.000000,0.000000,0.002108
q_ind_353_pop_0,0.000006,0.000000,0.000000,0.000040
q_ind_354_pop_0,0.000007,0.000000,0.000000,0.000040
q_ind_355_pop_0,0.008859,0.008706,0.004365,0.013945
q_ind_356_pop_0,0.004717,0.004457,0.000000,0.013400
q_ind_357_pop_0,0.000004,0.000000,0.000000,0.000017
q_ind_358_pop_0,0.000005,0.000000,0.000000,0.000024
q_ind_359_pop_0,0.040496,0.040298,0.028396,0.053523
q_ind_360_pop_0,0.000005,0.000000,0.000000,0.000027
q_ind_361_pop_0,0.000005,0.000000,0.000000,0.000025
q_ind_362_pop_0,0.000012,0.000000,0.000000,0.000088
q_ind_363_pop_0,0.000005,0.000000,0.000000,0.000033
q_ind_364_pop_0,0.000008,0.000000,0.000000,0.000040
q_ind_365_pop_0,0.000005,0.000000,0.000000,0.000030
q_ind_366_pop_0,0.000056,0.000000,0.000000,0.000821
q_ind_367_pop_0,0.000005,0.000000,0.000000,0.000022
q_ind_368_pop_0,0.000004,0.000000,0.000000,0.000026
q_ind_369_pop_0,0.999975,1.000000,0.999738,1.000000
q_ind_370_pop_0,0.999889,1.000000,0.998834,1.000000
q_ind_371_pop_0,0.999904,1.000000,0.998950,1.000000
q_ind_372_pop_0,0.999966,1.000000,0.999634,1.000000
q_ind_373_pop_0,0.999707,0.999999,0.997775,1.000000
q_ind_374_pop_0,0.993596,0.993702,0.990166,0.996336
q_ind_375_pop_0,0.996776,0.996853,0.994180,0.998950
q_ind_376_pop_0,0.999774,1.000000,0.997982,1.000000
q_ind_377_pop_0,0.999817,1.000000,0.998498,1.000000
q_ind_378_pop_0,0.995481,0.995580,0.992733,0.997754
q_ind_379_pop_0,0.998520,0.998544,0.996353,1.000000
q_ind_380_pop_0,0.999970,1.000000,0.999667,1.000000
q_ind_381_pop_0,0.999954,1.000000,0.999495,1.000000
q_ind_382_pop_0,0.999890,1.000000,0.998788,1.000000
q_ind_383_pop_0,0.999957,1.000000,0.999524,1.000000
q_ind_384_pop_0,0.999878,1.000000,0.998752,1.000000
q_ind_385_pop_0,0.991603,0.991712,0.987948,0.994724
q_ind_386_pop_0,0.999962,1.000000,0.999601,1.000000
q_ind_387_pop_0,0.005161,0.005122,0.000000,0.010591
q_ind_388_pop_0,0.000004,0.000000,0.000000,0.000020
q_ind_389_pop_0,0.000013,0.000000,0.000000,0.000073
q_ind_390_pop_0,0.000007,0.000000,0.000000,0.000029
q_ind_391_pop_0,0.000008,0.000000,0.000000,0.000044
q_ind_392_pop_0,0.000004,0.000000,0.000000,0.000023
q_ind_393_pop_0,0.000064,0.000000,0.000000,0.001021
q_ind_394_pop_0,0.000029,0.000000,0.000000,0.000395
q_ind_395_pop_0,0.000006,0.000000,0.000000,0.000047
q_ind_396_pop_0,0.000006,0.000000,0.000000,0.000029
q_ind_397_pop_0,0.999920,1.000000,0.999147,1.000000
q_ind_398_pop_0,0.999963,1.000000,0.999603,1.000000
q_ind_399_pop_0,0.999968,1.000000,0.999657,1.000000
q_ind_400_pop_0,0.999969,1.000000,0.999656,1.000000
q_ind_401_pop_0,0.999970,1.000000,0.999662,1.000000
q_ind_402_pop_0,0.999970,1.000000,0.999673,1.000000
q_ind_403_pop_0,0.999963,1.000000,0.999585,1.000000
q_ind_404_pop_0,0.999915,1.000000,0.999053,1.000000
q_ind_405_pop_0,0.999943,1.000000,0.999377,1.000000
q_ind_406_pop_0,0.991304,0.991376,0.985413,0.996595
q_ind_407_pop_0,0.999950,1.000000,0.999455,1.000000
q_ind_408_pop_0,0.999968,1.000000,0.999653,1.000000
q_ind_409_pop_0,0.999965,1.000000,0.999618,1.000000
q_ind_410_pop_0,0.999950,1.000000,0.999448,1.000000
q_ind_411_pop_0,0.999955,1.000000,0.999531,1.000000
q_ind_412_pop_0,0.999942,1.000000,0.999368,1.000000
q_ind_413_pop_0,0.999820,1.000000,0.998360,1.000000
q_ind_414_pop_0,0.999654,1.000000,0.997059,1.000000
q_ind_415_pop_0,0.999933,1.000000,0.999266,1.000000
q_ind_416_pop_0,0.999964,1.000000,0.999602,1.000000
q_ind_417_pop_0,0.999975,1.000000,0.999730,1.000000
q_ind_418_pop_0,0.999967,1.000000,0.999652,1.000000
q_ind_419_pop_0,0.999975,1.000000,0.999728,1.000000
q_ind_420_pop_0,0.999965,1.000000,0.999624,1.000000
q_ind_421_pop_0,0.999887,1.000000,0.998728,1.000000
q_ind_422_pop_0,0.999976,1.000000,0.999740,1.000000
q_ind_423_pop_0,0.999973,1.000000,0.999713,1.000000
q_ind_424_pop_0,0.999967,1.000000,0.999658,1.000000
q_ind_425_pop_0,0.999978,1.000000,0.999757,1.000000
q_ind_426_pop_0,0.541177,0.541162,0.526911,0.555413
q_ind_427_pop_0,0.999976,1.000000,0.999741,1.000000
q_ind_428_pop_0,0.000179,0.000000,0.000000,0.002288
q_ind_429_pop_0,0.999620,0.999999,0.997341,1.000000
q_ind_430_pop_0,0.000157,0.000000,0.000000,0.002282
q_ind_431_pop_0,0.999979,1.000000,0.999767,1.000000
q_ind_432_pop_0,0.999973,1.000000,0.999715,1.000000
q_ind_433_pop_0,0.998623,0.999050,0.994998,1.000000
