param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_671_pop_0,1714.15,1.000
q_ind_672_pop_0,4390.43,1.000
q_ind_673_pop_0,3183.07,1.001
q_ind_674_pop_0,4369.81,1.000
q_ind_675_pop_0,5094.54,1.000
q_ind_676_pop_0,872.94,1.002
q_ind_677_pop_0,1627.08,1.002
q_ind_678_pop_0,4608.12,1.001
q_ind_679_pop_0,5255.35,1.000
q_ind_680_pop_0,1270.79,1.001
q_ind_681_pop_0,320.00,1.007
q_ind_682_pop_0,7425.06,1.000
q_ind_683_pop_0,1522.02,1.002
q_ind_684_pop_0,2757.61,1.000
q_ind_685_pop_0,5746.02,1.000
q_ind_686_pop_0,3609.91,1.000
q_ind_687_pop_0,3618.04,1.000
q_ind_688_pop_0,6122.79,1.000
q_ind_689_pop_0,1090.75,1.002
q_ind_690_pop_0,5538.07,1.000
q_ind_691_pop_0,1235.90,1.001
q_ind_692_pop_0,4459.54,1.000
q_ind_693_pop_0,6699.64,1.001
q_ind_694_pop_0,6166.54,1.000
q_ind_0_pop_1,2094.31,1.001
q_ind_1_pop_1,702.94,1.006
q_ind_2_pop_1,1289.35,1.004
q_ind_3_pop_1,300.86,1.011
q_ind_4_pop_1,2912.47,1.001
q_ind_5_pop_1,284.06,1.008
q_ind_6_pop_1,178.79,1.002
q_ind_7_pop_1,190.43,1.002
q_ind_8_pop_1,1069.54,1.000
q_ind_9_pop_1,236.26,1.003
q_ind_10_pop_1,1650.07,1.002
q_ind_11_pop_1,539.45,1.003
q_ind_12_pop_1,645.70,1.003
q_ind_13_pop_1,564.72,1.001
q_ind_14_pop_1,1161.29,1.001
q_ind_15_pop_1,1530.80,1.000
q_ind_16_pop_1,1561.62,1.001
q_ind_17_pop_1,1707.05,1.000
q_ind_18_pop_1,400.25,1.003
q_ind_19_pop_1,1811.12,1.000
q_ind_20_pop_1,1356.32,1.000
q_ind_21_pop_1,1260.83,1.000
q_ind_22_pop_1,3251.00,1.000
q_ind_23_pop_1,1078.11,1.000
q_ind_24_pop_1,2791.37,1.000
q_ind_25_pop_1,119.80,1.001
q_ind_26_pop_1,1024.88,1.001
q_ind_27_pop_1,913.79,1.001
q_ind_28_pop_1,2090.83,1.001
q_ind_29_pop_1,1388.44,1.001
q_ind_30_pop_1,2836.81,1.001
q_ind_31_pop_1,6182.77,1.000
q_ind_32_pop_1,7737.29,1.000
q_ind_33_pop_1,2054.05,1.000
q_ind_34_pop_1,2430.81,1.000
q_ind_35_pop_1,5664.33,1.000
q_ind_36_pop_1,4866.75,1.000
q_ind_37_pop_1,3364.22,1.000
q_ind_38_pop_1,1441.49,1.001
q_ind_39_pop_1,4941.85,1.000
q_ind_40_pop_1,4417.02,1.000
q_ind_41_pop_1,7894.01,1.000
q_ind_42_pop_1,5695.73,1.000
q_ind_43_pop_1,7800.37,1.000
q_ind_44_pop_1,3407.84,1.000
q_ind_45_pop_1,3656.02,1.000
q_ind_46_pop_1,1242.95,1.000
q_ind_47_pop_1,1421.25,1.001
q_ind_48_pop_1,2047.40,1.001
q_ind_49_pop_1,1588.17,1.000
q_ind_50_pop_1,908.28,1.002
q_ind_51_pop_1,1112.08,1.001
q_ind_52_pop_1,95.74,1.005
q_ind_53_pop_1,2012.29,1.000
q_ind_54_pop_1,2158.66,1.001
q_ind_55_pop_1,144.39,1.002
q_ind_56_pop_1,2216.34,1.001
q_ind_57_pop_1,2159.58,1.000
q_ind_58_pop_1,2253.41,1.000
q_ind_59_pop_1,2060.31,1.001
q_ind_60_pop_1,2256.58,1.001
q_ind_61_pop_1,986.46,1.003
q_ind_62_pop_1,353.33,1.008
q_ind_63_pop_1,127.72,1.014
q_ind_64_pop_1,183.40,1.001
q_ind_65_pop_1,5376.01,1.001
q_ind_66_pop_1,4506.66,1.000
q_ind_67_pop_1,7069.65,1.000
q_ind_68_pop_1,3813.24,1.000
q_ind_69_pop_1,3379.90,1.000
q_ind_70_pop_1,2530.46,1.000
q_ind_71_pop_1,91.44,1.044
q_ind_72_pop_1,1323.43,1.003
q_ind_73_pop_1,2092.74,1.001
q_ind_74_pop_1,245.99,1.013
q_ind_75_pop_1,982.94,1.004
q_ind_76_pop_1,1395.41,1.000
q_ind_77_pop_1,2319.20,1.003
q_ind_78_pop_1,1477.23,1.000
q_ind_79_pop_1,586.61,1.001
q_ind_80_pop_1,1080.32,1.001
q_ind_81_pop_1,1281.28,1.002
q_ind_82_pop_1,2517.12,1.000
q_ind_83_pop_1,2085.34,1.001
q_ind_84_pop_1,2007.38,1.002
q_ind_85_pop_1,967.85,1.006
q_ind_86_pop_1,3469.54,1.000
q_ind_87_pop_1,4087.27,1.001
q_ind_88_pop_1,847.43,1.000
q_ind_89_pop_1,3938.41,1.000
q_ind_90_pop_1,1591.91,1.001
q_ind_91_pop_1,1916.37,1.001
q_ind_92_pop_1,1854.47,1.001
q_ind_93_pop_1,4615.45,1.000
q_ind_94_pop_1,807.65,1.002
q_ind_95_pop_1,5664.57,1.000
q_ind_96_pop_1,4487.93,1.000
q_ind_97_pop_1,1816.58,1.000
q_ind_98_pop_1,4766.28,1.000
q_ind_99_pop_1,6033.70,1.000
q_ind_100_pop_1,2543.66,1.004
q_ind_101_pop_1,1551.03,1.003
q_ind_102_pop_1,2146.06,1.000
q_ind_103_pop_1,78.66,1.030
q_ind_104_pop_1,4989.45,1.000
q_ind_105_pop_1,175.79,1.003
q_ind_106_pop_1,1768.54,1.004
q_ind_107_pop_1,5347.95,1.000
q_ind_108_pop_1,3434.36,1.000
q_ind_109_pop_1,1846.42,1.001
q_ind_110_pop_1,1417.17,1.003
q_ind_111_pop_1,5274.14,1.000
q_ind_112_pop_1,1227.57,1.000
q_ind_113_pop_1,2686.67,1.002
q_ind_114_pop_1,8152.10,1.000
q_ind_115_pop_1,2942.46,1.000
q_ind_116_pop_1,1502.04,1.002
q_ind_117_pop_1,1656.54,1.000
q_ind_118_pop_1,226.29,1.012
q_ind_119_pop_1,3653.50,1.000
q_ind_120_pop_1,4632.96,1.000
q_ind_121_pop_1,5673.29,1.000
q_ind_122_pop_1,518.76,1.009
q_ind_123_pop_1,4762.17,1.000
q_ind_124_pop_1,5007.61,1.000
q_ind_125_pop_1,4403.97,1.000
q_ind_126_pop_1,1237.92,1.003
q_ind_127_pop_1,4759.92,1.000
q_ind_128_pop_1,276.08,1.001
q_ind_129_pop_1,4093.79,1.002
q_ind_130_pop_1,4986.64,1.000
q_ind_131_pop_1,5840.87,1.000
q_ind_132_pop_1,2382.31,1.000
q_ind_133_pop_1,3675.47,1.000
q_ind_134_pop_1,7318.51,1.000
q_ind_135_pop_1,2334.39,1.000
q_ind_136_pop_1,1432.36,1.002
q_ind_137_pop_1,4562.32,1.000
q_ind_138_pop_1,7811.05,1.000
q_ind_139_pop_1,2275.46,1.000
q_ind_140_pop_1,604.39,1.001
q_ind_141_pop_1,4981.99,1.000
q_ind_142_pop_1,2339.30,1.002
q_ind_143_pop_1,3335.74,1.001
q_ind_144_pop_1,4147.33,1.000
q_ind_145_pop_1,871.19,1.001
q_ind_146_pop_1,6211.32,1.000
q_ind_147_pop_1,4220.57,1.000
q_ind_148_pop_1,1186.46,1.000
q_ind_149_pop_1,3953.31,1.000
q_ind_150_pop_1,3400.18,1.000
q_ind_151_pop_1,3976.25,1.000
q_ind_152_pop_1,3342.47,1.001
q_ind_153_pop_1,5209.24,1.000
q_ind_154_pop_1,2954.71,1.000
q_ind_155_pop_1,332.59,1.001
q_ind_156_pop_1,446.39,1.003
q_ind_157_pop_1,4968.94,1.000
q_ind_158_pop_1,6343.60,1.000
q_ind_159_pop_1,3706.85,1.001
q_ind_160_pop_1,4037.14,1.001
q_ind_161_pop_1,3452.84,1.000
q_ind_162_pop_1,2690.15,1.000
q_ind_163_pop_1,2610.60,1.002
q_ind_164_pop_1,2707.66,1.000
q_ind_165_pop_1,2586.54,1.000
q_ind_166_pop_1,2247.58,1.002
q_ind_167_pop_1,245.72,1.015
q_ind_168_pop_1,5545.21,1.000
q_ind_169_pop_1,68.86,1.006
q_ind_170_pop_1,444.52,1.005
q_ind_171_pop_1,4030.85,1.001
q_ind_172_pop_1,354.96,1.004
q_ind_173_pop_1,4616.78,1.000
q_ind_174_pop_1,1593.90,1.000
q_ind_175_pop_1,5582.86,1.000
q_ind_176_pop_1,7580.71,1.001
q_ind_177_pop_1,593.51,1.001
q_ind_178_pop_1,1207.97,1.000
q_ind_179_pop_1,215.02,1.020
q_ind_180_pop_1,7099.77,1.000
q_ind_181_pop_1,5500.14,1.000
q_ind_182_pop_1,6849.35,1.000
q_ind_183_pop_1,6103.03,1.000
q_ind_184_pop_1,5961.27,1.000
q_ind_185_pop_1,7138.12,1.000
q_ind_186_pop_1,3912.82,1.000
q_ind_187_pop_1,7368.61,1.000
q_ind_188_pop_1,6708.80,1.000
q_ind_189_pop_1,4454.47,1.000
q_ind_190_pop_1,6346.72,1.000
q_ind_191_pop_1,8600.41,1.000
q_ind_192_pop_1,6856.42,1.000
q_ind_193_pop_1,4520.22,1.000
q_ind_194_pop_1,6735.71,1.000
q_ind_195_pop_1,7119.91,1.000
q_ind_196_pop_1,7059.59,1.001
q_ind_197_pop_1,7312.18,1.000
q_ind_198_pop_1,8114.90,1.000
q_ind_199_pop_1,8008.70,1.000
q_ind_200_pop_1,7538.72,1.000
q_ind_201_pop_1,7605.85,1.000
q_ind_202_pop_1,4210.38,1.000
q_ind_203_pop_1,7562.14,1.000
q_ind_204_pop_1,4446.01,1.000
q_ind_205_pop_1,5920.37,1.000
q_ind_206_pop_1,4792.57,1.000
q_ind_207_pop_1,3932.22,1.001
q_ind_208_pop_1,5965.05,1.000
q_ind_209_pop_1,7747.52,1.000
q_ind_210_pop_1,6104.18,1.000
q_ind_211_pop_1,6903.54,1.000
q_ind_212_pop_1,6643.95,1.000
q_ind_213_pop_1,5671.72,1.000
q_ind_214_pop_1,3482.86,1.001
q_ind_215_pop_1,5980.55,1.000
q_ind_216_pop_1,792.51,1.001
q_ind_217_pop_1,6274.56,1.000
q_ind_218_pop_1,6490.90,1.000
q_ind_219_pop_1,4901.99,1.000
q_ind_220_pop_1,5690.07,1.000
q_ind_221_pop_1,2417.42,1.000
q_ind_222_pop_1,391.94,1.002
q_ind_223_pop_1,723.00,1.002
q_ind_224_pop_1,1458.80,1.000
q_ind_225_pop_1,1228.30,1.010
q_ind_226_pop_1,320.27,1.002
q_ind_227_pop_1,703.15,1.008
q_ind_228_pop_1,358.50,1.003
q_ind_229_pop_1,2959.00,1.000
q_ind_230_pop_1,2759.54,1.000
q_ind_231_pop_1,2684.51,1.000
q_ind_232_pop_1,1049.25,1.003
q_ind_233_pop_1,1426.38,1.001
q_ind_234_pop_1,2844.86,1.000
q_ind_235_pop_1,2181.66,1.000
q_ind_236_pop_1,1753.90,1.001
q_ind_237_pop_1,1126.12,1.001
q_ind_238_pop_1,689.14,1.003
q_ind_239_pop_1,984.71,1.000
q_ind_240_pop_1,445.93,1.002
q_ind_241_pop_1,1322.36,1.001
q_ind_242_pop_1,392.21,1.002
q_ind_243_pop_1,257.45,1.002
q_ind_244_pop_1,177.80,1.002
q_ind_245_pop_1,217.33,1.000
q_ind_246_pop_1,414.95,1.001
q_ind_247_pop_1,973.98,1.004
q_ind_248_pop_1,756.76,1.007
q_ind_249_pop_1,220.16,1.007
q_ind_250_pop_1,693.74,1.003
q_ind_251_pop_1,966.51,1.001
q_ind_252_pop_1,792.92,1.001
q_ind_253_pop_1,4501.93,1.001
q_ind_254_pop_1,426.15,1.010
q_ind_255_pop_1,476.48,1.000
q_ind_256_pop_1,936.04,1.001
q_ind_257_pop_1,4430.96,1.000
q_ind_258_pop_1,542.89,1.007
q_ind_259_pop_1,2455.48,1.000
q_ind_260_pop_1,848.23,1.002
q_ind_261_pop_1,1393.68,1.000
q_ind_262_pop_1,614.72,1.003
q_ind_263_pop_1,957.32,1.001
q_ind_264_pop_1,661.68,1.000
q_ind_265_pop_1,769.41,1.003
q_ind_266_pop_1,959.32,1.000
q_ind_267_pop_1,106.64,1.017
q_ind_268_pop_1,1012.27,1.002
q_ind_269_pop_1,1275.64,1.001
q_ind_270_pop_1,568.86,1.001
q_ind_271_pop_1,1004.31,1.001
q_ind_272_pop_1,1371.44,1.004
q_ind_273_pop_1,524.59,1.006
q_ind_274_pop_1,635.46,1.001
q_ind_275_pop_1,2134.84,1.000
q_ind_276_pop_1,3801.99,1.000
q_ind_277_pop_1,1558.20,1.000
q_ind_278_pop_1,1949.09,1.001
q_ind_279_pop_1,229.34,1.012
q_ind_280_pop_1,663.20,1.004
q_ind_281_pop_1,576.23,1.008
q_ind_282_pop_1,3492.20,1.000
q_ind_283_pop_1,882.63,1.000
q_ind_284_pop_1,3024.16,1.001
q_ind_285_pop_1,2761.32,1.000
q_ind_286_pop_1,1004.70,1.000
q_ind_287_pop_1,2283.70,1.000
q_ind_288_pop_1,2795.43,1.000
q_ind_289_pop_1,123.34,1.017
q_ind_290_pop_1,344.19,1.000
q_ind_291_pop_1,1115.19,1.000
q_ind_292_pop_1,83.66,1.009
q_ind_293_pop_1,215.14,1.004
q_ind_294_pop_1,917.36,1.000
q_ind_295_pop_1,150.31,1.004
q_ind_296_pop_1,819.49,1.001
q_ind_297_pop_1,687.96,1.000
q_ind_298_pop_1,710.59,1.006
q_ind_299_pop_1,987.20,1.001
q_ind_300_pop_1,655.22,1.005
q_ind_301_pop_1,2398.41,1.001
q_ind_302_pop_1,373.51,1.001
q_ind_303_pop_1,709.88,1.007
q_ind_304_pop_1,773.16,1.002
q_ind_305_pop_1,372.80,1.010
q_ind_306_pop_1,198.14,1.006
q_ind_307_pop_1,171.99,1.023
q_ind_308_pop_1,270.66,1.022
q_ind_309_pop_1,60.27,1.096
q_ind_310_pop_1,58.29,1.070
q_ind_311_pop_1,729.22,1.005
q_ind_312_pop_1,39.66,1.039
q_ind_313_pop_1,341.88,1.021
q_ind_314_pop_1,368.12,1.004
q_ind_315_pop_1,672.01,1.001
q_ind_316_pop_1,388.73,1.002
q_ind_317_pop_1,538.61,1.000
q_ind_318_pop_1,254.93,1.001
q_ind_319_pop_1,6363.34,1.000
q_ind_320_pop_1,1225.58,1.000
q_ind_321_pop_1,5471.03,1.000
q_ind_322_pop_1,3252.15,1.000
q_ind_323_pop_1,8148.60,1.000
q_ind_324_pop_1,7312.26,1.000
q_ind_325_pop_1,6500.37,1.000
q_ind_326_pop_1,7387.75,1.000
q_ind_327_pop_1,7415.00,1.001
q_ind_328_pop_1,3456.36,1.000
q_ind_329_pop_1,2442.51,1.000
q_ind_330_pop_1,1509.78,1.004
q_ind_331_pop_1,650.88,1.010
q_ind_332_pop_1,649.70,1.011
q_ind_333_pop_1,629.63,1.000
q_ind_334_pop_1,1241.66,1.003
q_ind_335_pop_1,766.34,1.001
q_ind_336_pop_1,1007.80,1.000
q_ind_337_pop_1,967.52,1.000
q_ind_338_pop_1,4198.85,1.000
q_ind_339_pop_1,321.07,1.002
q_ind_340_pop_1,586.93,1.001
q_ind_341_pop_1,254.33,1.003
q_ind_342_pop_1,409.65,1.001
q_ind_343_pop_1,2018.51,1.000
q_ind_344_pop_1,1744.52,1.001
q_ind_345_pop_1,2222.74,1.002
q_ind_346_pop_1,1572.36,1.000
q_ind_347_pop_1,612.55,1.003
q_ind_348_pop_1,3037.22,1.001
q_ind_349_pop_1,1074.19,1.001
q_ind_350_pop_1,5191.76,1.001
q_ind_351_pop_1,1866.35,1.001
q_ind_352_pop_1,2602.84,1.000
q_ind_353_pop_1,2536.23,1.000
q_ind_354_pop_1,5052.57,1.000
q_ind_355_pop_1,1045.14,1.002
q_ind_356_pop_1,1589.12,1.005
q_ind_357_pop_1,4875.51,1.001
q_ind_358_pop_1,3345.74,1.001
q_ind_359_pop_1,1602.22,1.000
q_ind_360_pop_1,8336.56,1.000
q_ind_361_pop_1,3424.47,1.000
q_ind_362_pop_1,6977.94,1.000
q_ind_363_pop_1,6337.39,1.001
q_ind_364_pop_1,5181.65,1.000
q_ind_365_pop_1,5657.61,1.001
q_ind_366_pop_1,5343.54,1.000
q_ind_367_pop_1,4236.57,1.000
q_ind_368_pop_1,3474.58,1.000
q_ind_369_pop_1,6330.17,1.000
q_ind_370_pop_1,3957.93,1.000
q_ind_371_pop_1,4332.53,1.000
q_ind_372_pop_1,5659.19,1.000
q_ind_373_pop_1,666.51,1.005
q_ind_374_pop_1,3421.48,1.001
q_ind_375_pop_1,401.37,1.006
q_ind_376_pop_1,4025.76,1.002
q_ind_377_pop_1,947.08,1.002
q_ind_378_pop_1,5280.84,1.001
q_ind_379_pop_1,3626.01,1.000
q_ind_380_pop_1,5955.23,1.000
q_ind_381_pop_1,4773.49,1.001
q_ind_382_pop_1,3095.06,1.001
q_ind_383_pop_1,5167.22,1.000
q_ind_384_pop_1,3790.89,1.000
q_ind_385_pop_1,4564.52,1.001
q_ind_386_pop_1,3248.53,1.000
q_ind_387_pop_1,4109.08,1.000
q_ind_388_pop_1,4218.32,1.000
q_ind_389_pop_1,5240.27,1.000
q_ind_390_pop_1,5481.54,1.000
q_ind_391_pop_1,2438.94,1.000
q_ind_392_pop_1,4984.40,1.000
q_ind_393_pop_1,4915.90,1.000
q_ind_394_pop_1,6207.62,1.000
q_ind_395_pop_1,5632.64,1.001
q_ind_396_pop_1,5237.40,1.000
q_ind_397_pop_1,3258.09,1.001
q_ind_398_pop_1,4014.81,1.000
q_ind_399_pop_1,7229.72,1.000
q_ind_400_pop_1,6264.50,1.000
q_ind_401_pop_1,7306.92,1.000
q_ind_402_pop_1,6008.94,1.000
q_ind_403_pop_1,6030.28,1.001
q_ind_404_pop_1,5381.40,1.000
q_ind_405_pop_1,4120.36,1.000
q_ind_406_pop_1,2877.64,1.000
q_ind_407_pop_1,3367.59,1.000
q_ind_408_pop_1,5908.86,1.000
q_ind_409_pop_1,4830.12,1.000
q_ind_410_pop_1,3986.30,1.001
q_ind_411_pop_1,4303.62,1.000
q_ind_412_pop_1,3194.60,1.000
q_ind_413_pop_1,2320.92,1.000
q_ind_414_pop_1,621.93,1.001
q_ind_415_pop_1,2953.24,1.000
q_ind_416_pop_1,2866.53,1.000
q_ind_417_pop_1,5981.55,1.001
q_ind_418_pop_1,6949.36,1.000
q_ind_419_pop_1,6839.48,1.000
q_ind_420_pop_1,5794.95,1.001
q_ind_421_pop_1,3605.25,1.000
q_ind_422_pop_1,8109.82,1.000
q_ind_423_pop_1,6741.36,1.000
q_ind_424_pop_1,5504.33,1.000
q_ind_425_pop_1,7834.80,1.000
q_ind_426_pop_1,5061.20,1.001
q_ind_427_pop_1,6006.47,1.000
q_ind_428_pop_1,831.86,1.000
q_ind_429_pop_1,698.08,1.001
q_ind_430_pop_1,1622.25,1.001
q_ind_431_pop_1,7166.98,1.000
q_ind_432_pop_1,6371.15,1.000
q_ind_433_pop_1,413.90,1.001
q_ind_434_pop_1,4300.01,1.002
q_ind_435_pop_1,7466.60,1.000
q_ind_436_pop_1,4944.34,1.000
q_ind_437_pop_1,8734.53,1.000
q_ind_438_pop_1,7035.19,1.000
q_ind_439_pop_1,441.32,1.008
q_ind_440_pop_1,5730.97,1.000
q_ind_441_pop_1,3639.49,1.000
q_ind_442_pop_1,335.50,1.000
q_ind_443_pop_1,2686.82,1.000
q_ind_444_pop_1,449.00,1.001
q_ind_445_pop_1,3618.05,1.001
q_ind_446_pop_1,3672.17,1.000
q_ind_447_pop_1,797.41,1.001
q_ind_448_pop_1,3794.92,1.002
q_ind_449_pop_1,505.28,1.004
q_ind_450_pop_1,2258.88,1.000
q_ind_451_pop_1,2071.64,1.001
q_ind_452_pop_1,477.83,1.000
q_ind_453_pop_1,521.41,1.002
q_ind_454_pop_1,216.58,1.007
q_ind_455_pop_1,254.31,1.009
q_ind_456_pop_1,654.90,1.001
q_ind_457_pop_1,437.46,1.001
q_ind_458_pop_1,1442.14,1.000
q_ind_459_pop_1,748.67,1.012
q_ind_460_pop_1,3691.12,1.001
q_ind_461_pop_1,8869.80,1.000
q_ind_462_pop_1,3333.60,1.001
q_ind_463_pop_1,3806.69,1.000
q_ind_464_pop_1,7709.29,1.000
q_ind_465_pop_1,1450.08,1.000
q_ind_466_pop_1,596.78,1.002
q_ind_467_pop_1,1290.13,1.001
q_ind_468_pop_1,381.76,1.001
q_ind_469_pop_1,1727.09,1.002
q_ind_470_pop_1,6295.19,1.000
q_ind_471_pop_1,6399.37,1.000
q_ind_472_pop_1,4589.52,1.000
q_ind_473_pop_1,1589.27,1.003
q_ind_474_pop_1,4996.20,1.001
q_ind_475_pop_1,4411.49,1.000
q_ind_476_pop_1,3392.36,1.001
q_ind_477_pop_1,3189.79,1.001
q_ind_478_pop_1,2424.08,1.000
q_ind_479_pop_1,1756.13,1.002
q_ind_480_pop_1,3780.37,1.000
q_ind_481_pop_1,3464.17,1.000
q_ind_482_pop_1,4198.75,1.001
q_ind_483_pop_1,6262.37,1.001
q_ind_484_pop_1,3563.35,1.001
q_ind_485_pop_1,3714.67,1.000
q_ind_486_pop_1,5601.01,1.000
q_ind_487_pop_1,5202.92,1.001
q_ind_488_pop_1,1649.57,1.000
q_ind_489_pop_1,899.59,1.002
q_ind_490_pop_1,3066.10,1.000
q_ind_491_pop_1,1789.59,1.001
q_ind_492_pop_1,237.71,1.002
q_ind_493_pop_1,2087.85,1.001
q_ind_494_pop_1,224.36,1.005
q_ind_495_pop_1,4341.27,1.000
q_ind_496_pop_1,9452.15,1.000
q_ind_497_pop_1,1337.07,1.000
q_ind_498_pop_1,8810.68,1.000
q_ind_499_pop_1,6568.49,1.000
q_ind_500_pop_1,8071.10,1.000
q_ind_501_pop_1,8710.98,1.000
q_ind_502_pop_1,3963.54,1.000
q_ind_503_pop_1,7539.43,1.000
q_ind_504_pop_1,5911.12,1.001
q_ind_505_pop_1,3642.54,1.000
q_ind_506_pop_1,5465.51,1.000
q_ind_507_pop_1,3841.03,1.000
q_ind_508_pop_1,8060.55,1.000
q_ind_509_pop_1,4039.39,1.000
q_ind_510_pop_1,2996.48,1.001
q_ind_511_pop_1,6402.34,1.000
q_ind_512_pop_1,7151.18,1.000
q_ind_513_pop_1,7208.99,1.000
q_ind_514_pop_1,6444.61,1.000
q_ind_515_pop_1,3995.29,1.000
q_ind_516_pop_1,7230.30,1.000
q_ind_517_pop_1,6251.41,1.000
q_ind_518_pop_1,6001.59,1.000
q_ind_519_pop_1,355.30,1.002
q_ind_520_pop_1,6566.60,1.000
q_ind_521_pop_1,1861.47,1.001
q_ind_522_pop_1,5906.02,1.000
q_ind_523_pop_1,3237.49,1.000
q_ind_524_pop_1,5324.99,1.000
q_ind_525_pop_1,6441.36,1.000
q_ind_526_pop_1,4884.49,1.000
q_ind_527_pop_1,6027.13,1.000
q_ind_528_pop_1,6260.12,1.000
q_ind_529_pop_1,4333.95,1.001
q_ind_530_pop_1,6464.03,1.000
q_ind_531_pop_1,6723.93,1.000
q_ind_532_pop_1,6666.77,1.001
q_ind_533_pop_1,5061.55,1.000
q_ind_534_pop_1,7455.89,1.000
q_ind_535_pop_1,8912.70,1.000
q_ind_536_pop_1,4326.45,1.000
q_ind_537_pop_1,8028.00,1.000
q_ind_538_pop_1,8056.68,1.000
q_ind_539_pop_1,8359.48,1.000
q_ind_540_pop_1,7529.17,1.000
q_ind_541_pop_1,7647.16,1.000
q_ind_542_pop_1,2266.86,1.002
q_ind_543_pop_1,4292.46,1.000
q_ind_544_pop_1,3215.41,1.001
q_ind_545_pop_1,4326.17,1.000
q_ind_546_pop_1,4995.82,1.000
q_ind_547_pop_1,306.66,1.000
q_ind_548_pop_1,2664.22,1.000
q_ind_549_pop_1,2671.04,1.000
q_ind_550_pop_1,5273.16,1.000
q_ind_551_pop_1,4370.63,1.000
q_ind_552_pop_1,3458.18,1.000
q_ind_553_pop_1,1812.06,1.001
q_ind_554_pop_1,2193.30,1.000
q_ind_555_pop_1,5344.64,1.000
q_ind_556_pop_1,4158.63,1.000
q_ind_557_pop_1,4126.38,1.000
q_ind_558_pop_1,5853.48,1.000
q_ind_559_pop_1,2094.86,1.000
q_ind_560_pop_1,2388.82,1.000
q_ind_561_pop_1,4240.80,1.000
q_ind_562_pop_1,4053.92,1.001
q_ind_563_pop_1,4285.58,1.001
q_ind_564_pop_1,4363.11,1.000
q_ind_565_pop_1,6399.45,1.000
q_ind_566_pop_1,4971.01,1.000
q_ind_567_pop_1,6239.12,1.000
q_ind_568_pop_1,3676.03,1.001
q_ind_569_pop_1,2920.78,1.001
q_ind_570_pop_1,4686.11,1.001
q_ind_571_pop_1,3327.52,1.000
q_ind_572_pop_1,851.21,1.003
q_ind_573_pop_1,4889.08,1.000
q_ind_574_pop_1,1869.48,1.002
q_ind_575_pop_1,2525.78,1.000
q_ind_576_pop_1,1252.16,1.002
q_ind_577_pop_1,1183.57,1.000
q_ind_578_pop_1,2522.27,1.001
q_ind_579_pop_1,5624.34,1.001
q_ind_580_pop_1,3487.73,1.000
q_ind_581_pop_1,6663.86,1.000
q_ind_582_pop_1,1446.49,1.001
q_ind_583_pop_1,1378.03,1.002
q_ind_584_pop_1,3510.25,1.001
q_ind_585_pop_1,4857.29,1.002
q_ind_586_pop_1,5063.15,1.000
q_ind_587_pop_1,5035.08,1.000
q_ind_588_pop_1,2042.12,1.000
q_ind_589_pop_1,3504.22,1.001
q_ind_590_pop_1,3621.27,1.001
q_ind_591_pop_1,618.22,1.000
q_ind_592_pop_1,1893.13,1.000
q_ind_593_pop_1,3755.20,1.001
q_ind_594_pop_1,2518.33,1.001
q_ind_595_pop_1,1766.26,1.000
q_ind_596_pop_1,4039.07,1.002
q_ind_597_pop_1,708.89,1.003
q_ind_598_pop_1,343.25,1.002
q_ind_599_pop_1,6831.18,1.000
q_ind_600_pop_1,2002.26,1.001
q_ind_601_pop_1,2140.57,1.000
q_ind_602_pop_1,892.23,1.004
q_ind_603_pop_1,3349.75,1.000
q_ind_604_pop_1,1632.83,1.000
q_ind_605_pop_1,1602.64,1.001
q_ind_606_pop_1,2001.83,1.000
q_ind_607_pop_1,3484.36,1.000
q_ind_608_pop_1,1472.48,1.000
q_ind_609_pop_1,7365.73,1.000
q_ind_610_pop_1,3331.20,1.001
q_ind_611_pop_1,2526.84,1.000
q_ind_612_pop_1,2350.62,1.000
q_ind_613_pop_1,4248.78,1.000
q_ind_614_pop_1,6735.01,1.000
q_ind_615_pop_1,7393.35,1.000
q_ind_616_pop_1,8032.36,1.000
q_ind_617_pop_1,6358.74,1.000
q_ind_618_pop_1,7989.51,1.000
q_ind_619_pop_1,2793.15,1.001
q_ind_620_pop_1,1089.52,1.002
q_ind_621_pop_1,4614.56,1.000
q_ind_622_pop_1,2859.39,1.001
q_ind_623_pop_1,5096.72,1.000
q_ind_624_pop_1,2329.22,1.000
q_ind_625_pop_1,5416.60,1.000
q_ind_626_pop_1,1269.01,1.003
q_ind_627_pop_1,5380.60,1.000
q_ind_628_pop_1,4023.18,1.000
q_ind_629_pop_1,2325.46,1.000
q_ind_630_pop_1,1306.13,1.001
q_ind_631_pop_1,4204.30,1.000
q_ind_632_pop_1,5070.31,1.000
q_ind_633_pop_1,487.18,1.004
q_ind_634_pop_1,4501.75,1.000
q_ind_635_pop_1,3169.23,1.000
q_ind_636_pop_1,5740.67,1.000
q_ind_637_pop_1,1201.87,1.007
q_ind_638_pop_1,3598.32,1.000
q_ind_639_pop_1,4935.40,1.000
q_ind_640_pop_1,7832.48,1.000
q_ind_641_pop_1,4693.00,1.000
q_ind_642_pop_1,6409.23,1.000
q_ind_643_pop_1,6489.38,1.000
q_ind_644_pop_1,5746.16,1.000
q_ind_645_pop_1,5401.30,1.000
q_ind_646_pop_1,5492.11,1.000
q_ind_647_pop_1,5096.28,1.000
