param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_668_pop_0,6156.18,1.000
q_ind_669_pop_0,451.08,1.001
q_ind_670_pop_0,5063.58,1.000
q_ind_671_pop_0,667.48,1.001
q_ind_672_pop_0,8963.49,1.000
q_ind_673_pop_0,6335.63,1.000
q_ind_674_pop_0,7643.97,1.000
q_ind_675_pop_0,4407.75,1.000
q_ind_676_pop_0,8290.29,1.000
q_ind_677_pop_0,4654.46,1.000
q_ind_678_pop_0,6216.28,1.000
q_ind_679_pop_0,7405.87,1.000
q_ind_680_pop_0,4079.47,1.000
q_ind_681_pop_0,1577.38,1.001
q_ind_682_pop_0,9549.19,1.000
q_ind_683_pop_0,832.16,1.001
q_ind_684_pop_0,966.81,1.000
q_ind_685_pop_0,5392.39,1.000
q_ind_686_pop_0,3692.73,1.000
q_ind_687_pop_0,3642.91,1.000
q_ind_688_pop_0,4985.03,1.001
q_ind_689_pop_0,929.53,1.000
q_ind_690_pop_0,8278.18,1.000
q_ind_691_pop_0,3932.94,1.000
q_ind_692_pop_0,6657.05,1.000
q_ind_693_pop_0,3948.44,1.000
q_ind_694_pop_0,8228.51,1.000
q_ind_0_pop_1,454.65,1.001
q_ind_1_pop_1,871.69,1.001
q_ind_2_pop_1,7.45,1.045
q_ind_3_pop_1,1434.08,1.002
q_ind_4_pop_1,2207.18,1.001
q_ind_5_pop_1,817.49,1.004
q_ind_6_pop_1,791.52,1.005
q_ind_7_pop_1,527.36,1.005
q_ind_8_pop_1,1516.00,1.000
q_ind_9_pop_1,104.93,1.023
q_ind_10_pop_1,1163.01,1.004
q_ind_11_pop_1,2944.34,1.000
q_ind_12_pop_1,2252.74,1.001
q_ind_13_pop_1,769.45,1.001
q_ind_14_pop_1,1362.62,1.000
q_ind_15_pop_1,3011.40,1.000
q_ind_16_pop_1,3463.00,1.000
q_ind_17_pop_1,3351.23,1.001
q_ind_18_pop_1,1272.47,1.001
q_ind_19_pop_1,2593.24,1.001
q_ind_20_pop_1,184.27,1.009
q_ind_21_pop_1,3713.26,1.001
q_ind_22_pop_1,2490.36,1.000
q_ind_23_pop_1,3042.51,1.001
q_ind_24_pop_1,3904.10,1.000
q_ind_25_pop_1,713.77,1.003
q_ind_26_pop_1,1498.46,1.000
q_ind_27_pop_1,2159.00,1.001
q_ind_28_pop_1,2086.71,1.001
q_ind_29_pop_1,649.14,1.004
q_ind_30_pop_1,2198.09,1.001
q_ind_31_pop_1,4652.07,1.000
q_ind_32_pop_1,4368.56,1.000
q_ind_33_pop_1,2414.38,1.000
q_ind_34_pop_1,1974.32,1.001
q_ind_35_pop_1,5792.55,1.000
q_ind_36_pop_1,749.30,1.000
q_ind_37_pop_1,194.57,1.008
q_ind_38_pop_1,509.01,1.004
q_ind_39_pop_1,2720.89,1.001
q_ind_40_pop_1,1253.05,1.001
q_ind_41_pop_1,5386.88,1.000
q_ind_42_pop_1,5033.86,1.000
q_ind_43_pop_1,4893.96,1.000
q_ind_44_pop_1,2423.96,1.000
q_ind_45_pop_1,1341.79,1.000
q_ind_46_pop_1,1523.78,1.002
q_ind_47_pop_1,995.24,1.000
q_ind_48_pop_1,1985.23,1.000
q_ind_49_pop_1,1906.70,1.002
q_ind_50_pop_1,1110.86,1.003
q_ind_51_pop_1,732.65,1.002
q_ind_52_pop_1,1854.94,1.000
q_ind_53_pop_1,2102.05,1.002
q_ind_54_pop_1,1280.19,1.000
q_ind_55_pop_1,1353.82,1.002
q_ind_56_pop_1,875.12,1.003
q_ind_57_pop_1,938.03,1.002
q_ind_58_pop_1,1110.94,1.000
q_ind_59_pop_1,1216.29,1.000
q_ind_60_pop_1,1027.80,1.000
q_ind_61_pop_1,645.53,1.000
q_ind_62_pop_1,996.30,1.000
q_ind_63_pop_1,1584.96,1.000
q_ind_64_pop_1,1201.48,1.001
q_ind_65_pop_1,5831.84,1.000
q_ind_66_pop_1,3053.29,1.000
q_ind_67_pop_1,10823.21,1.000
q_ind_68_pop_1,6878.35,1.001
q_ind_69_pop_1,4611.24,1.000
q_ind_70_pop_1,3871.11,1.000
q_ind_71_pop_1,30.85,1.010
q_ind_72_pop_1,977.75,1.000
q_ind_73_pop_1,4453.80,1.000
q_ind_74_pop_1,58.60,1.037
q_ind_75_pop_1,60.04,1.047
q_ind_76_pop_1,1814.04,1.000
q_ind_77_pop_1,99.00,1.022
q_ind_78_pop_1,129.17,1.011
q_ind_79_pop_1,98.01,1.006
q_ind_80_pop_1,928.65,1.002
q_ind_81_pop_1,242.97,1.004
q_ind_82_pop_1,2450.15,1.000
q_ind_83_pop_1,2090.57,1.000
q_ind_84_pop_1,724.63,1.003
q_ind_85_pop_1,681.76,1.000
q_ind_86_pop_1,3203.64,1.000
q_ind_87_pop_1,351.76,1.009
q_ind_88_pop_1,83.24,1.007
q_ind_89_pop_1,656.00,1.005
q_ind_90_pop_1,665.79,1.002
q_ind_91_pop_1,1848.94,1.000
q_ind_92_pop_1,2259.44,1.000
q_ind_93_pop_1,2692.12,1.000
q_ind_94_pop_1,717.26,1.001
q_ind_95_pop_1,2104.71,1.000
q_ind_96_pop_1,873.39,1.002
q_ind_97_pop_1,997.82,1.000
q_ind_98_pop_1,1724.63,1.000
q_ind_99_pop_1,8623.69,1.000
q_ind_100_pop_1,5234.90,1.001
q_ind_101_pop_1,2027.88,1.000
q_ind_102_pop_1,5332.56,1.000
q_ind_103_pop_1,2639.76,1.001
q_ind_104_pop_1,5315.78,1.001
q_ind_105_pop_1,603.04,1.001
q_ind_106_pop_1,1137.97,1.004
q_ind_107_pop_1,5774.86,1.000
q_ind_108_pop_1,4343.31,1.000
q_ind_109_pop_1,2259.29,1.000
q_ind_110_pop_1,1118.29,1.000
q_ind_111_pop_1,5275.00,1.000
q_ind_112_pop_1,1517.30,1.000
q_ind_113_pop_1,4141.63,1.000
q_ind_114_pop_1,7198.98,1.000
q_ind_115_pop_1,2989.57,1.000
q_ind_116_pop_1,3132.22,1.001
q_ind_117_pop_1,1988.45,1.001
q_ind_118_pop_1,1622.02,1.000
q_ind_119_pop_1,4368.52,1.000
q_ind_120_pop_1,4596.14,1.001
q_ind_121_pop_1,5081.49,1.000
q_ind_122_pop_1,440.19,1.004
q_ind_123_pop_1,3641.78,1.000
q_ind_124_pop_1,6639.18,1.000
q_ind_125_pop_1,4416.91,1.000
q_ind_126_pop_1,672.21,1.000
q_ind_127_pop_1,6944.68,1.000
q_ind_128_pop_1,1486.50,1.000
q_ind_129_pop_1,5212.38,1.000
q_ind_130_pop_1,6362.98,1.000
q_ind_131_pop_1,7160.24,1.000
q_ind_132_pop_1,1194.89,1.001
q_ind_133_pop_1,1100.42,1.000
q_ind_134_pop_1,4463.51,1.000
q_ind_135_pop_1,1405.68,1.001
q_ind_136_pop_1,1515.66,1.001
q_ind_137_pop_1,4825.03,1.000
q_ind_138_pop_1,2798.71,1.000
q_ind_139_pop_1,1803.29,1.000
q_ind_140_pop_1,509.37,1.006
q_ind_141_pop_1,3682.28,1.000
q_ind_142_pop_1,856.79,1.001
q_ind_143_pop_1,1221.74,1.001
q_ind_144_pop_1,2106.75,1.000
q_ind_145_pop_1,1387.93,1.001
q_ind_146_pop_1,3310.71,1.000
q_ind_147_pop_1,4864.21,1.000
q_ind_148_pop_1,1448.11,1.000
q_ind_149_pop_1,1740.81,1.000
q_ind_150_pop_1,3307.81,1.001
q_ind_151_pop_1,3761.30,1.000
q_ind_152_pop_1,2979.84,1.000
q_ind_153_pop_1,3161.78,1.000
q_ind_154_pop_1,3580.87,1.000
q_ind_155_pop_1,332.32,1.000
q_ind_156_pop_1,4948.08,1.000
q_ind_157_pop_1,7415.61,1.000
q_ind_158_pop_1,6757.46,1.000
q_ind_159_pop_1,2583.85,1.000
q_ind_160_pop_1,3088.55,1.001
q_ind_161_pop_1,4702.19,1.000
q_ind_162_pop_1,3465.71,1.000
q_ind_163_pop_1,3116.58,1.001
q_ind_164_pop_1,1021.62,1.000
q_ind_165_pop_1,2698.81,1.001
q_ind_166_pop_1,4128.86,1.001
q_ind_167_pop_1,5455.67,1.000
q_ind_168_pop_1,5396.15,1.000
q_ind_169_pop_1,1259.93,1.002
q_ind_170_pop_1,632.99,1.002
q_ind_171_pop_1,3409.10,1.001
q_ind_172_pop_1,309.32,1.001
q_ind_173_pop_1,5007.61,1.000
q_ind_174_pop_1,2007.11,1.000
q_ind_175_pop_1,7008.91,1.000
q_ind_176_pop_1,7368.31,1.000
q_ind_177_pop_1,1854.35,1.002
q_ind_178_pop_1,952.23,1.001
q_ind_179_pop_1,109.77,1.020
q_ind_180_pop_1,6576.13,1.000
q_ind_181_pop_1,7788.66,1.000
q_ind_182_pop_1,7172.41,1.000
q_ind_183_pop_1,6738.20,1.000
q_ind_184_pop_1,7501.56,1.001
q_ind_185_pop_1,7684.94,1.000
q_ind_186_pop_1,4558.46,1.000
q_ind_187_pop_1,11200.43,1.000
q_ind_188_pop_1,8610.03,1.000
q_ind_189_pop_1,6636.11,1.000
q_ind_190_pop_1,5912.79,1.000
q_ind_191_pop_1,5399.02,1.000
q_ind_192_pop_1,9158.38,1.000
q_ind_193_pop_1,6264.73,1.000
q_ind_194_pop_1,6569.87,1.001
q_ind_195_pop_1,8773.50,1.000
q_ind_196_pop_1,7333.28,1.000
q_ind_197_pop_1,6547.57,1.000
q_ind_198_pop_1,8559.06,1.001
q_ind_199_pop_1,8425.90,1.000
q_ind_200_pop_1,9616.69,1.000
q_ind_201_pop_1,7429.99,1.000
q_ind_202_pop_1,6596.57,1.000
q_ind_203_pop_1,5775.79,1.000
q_ind_204_pop_1,6072.09,1.000
q_ind_205_pop_1,7244.23,1.001
q_ind_206_pop_1,4848.49,1.000
q_ind_207_pop_1,5854.12,1.000
q_ind_208_pop_1,7307.80,1.000
q_ind_209_pop_1,6302.94,1.001
q_ind_210_pop_1,7359.49,1.000
q_ind_211_pop_1,6801.22,1.000
q_ind_212_pop_1,7481.97,1.000
q_ind_213_pop_1,7077.75,1.000
q_ind_214_pop_1,6651.25,1.001
q_ind_215_pop_1,6469.08,1.000
q_ind_216_pop_1,1491.66,1.001
q_ind_217_pop_1,8065.90,1.001
q_ind_218_pop_1,7261.94,1.000
q_ind_219_pop_1,6407.10,1.000
q_ind_220_pop_1,5739.27,1.000
q_ind_221_pop_1,4017.30,1.000
q_ind_222_pop_1,1087.15,1.002
q_ind_223_pop_1,79.14,1.005
q_ind_224_pop_1,2698.49,1.000
q_ind_225_pop_1,1412.91,1.002
q_ind_226_pop_1,467.00,1.004
q_ind_227_pop_1,510.05,1.002
q_ind_228_pop_1,424.59,1.001
q_ind_229_pop_1,4658.59,1.001
q_ind_230_pop_1,3431.12,1.000
q_ind_231_pop_1,2631.05,1.000
q_ind_232_pop_1,2513.48,1.000
q_ind_233_pop_1,3067.81,1.001
q_ind_234_pop_1,694.18,1.002
q_ind_235_pop_1,1721.48,1.001
q_ind_236_pop_1,96.94,1.037
q_ind_237_pop_1,215.89,1.001
q_ind_238_pop_1,1648.42,1.004
q_ind_239_pop_1,2230.97,1.000
q_ind_240_pop_1,186.75,1.007
q_ind_241_pop_1,2558.30,1.000
q_ind_242_pop_1,1705.40,1.000
q_ind_243_pop_1,617.90,1.001
q_ind_244_pop_1,295.74,1.003
q_ind_245_pop_1,390.32,1.003
q_ind_246_pop_1,1425.07,1.004
q_ind_247_pop_1,497.61,1.002
q_ind_248_pop_1,1257.69,1.000
q_ind_249_pop_1,2007.99,1.001
q_ind_250_pop_1,1298.46,1.002
q_ind_251_pop_1,1213.04,1.000
q_ind_252_pop_1,931.63,1.000
q_ind_253_pop_1,2230.83,1.000
q_ind_254_pop_1,1815.40,1.000
q_ind_255_pop_1,501.19,1.000
q_ind_256_pop_1,222.74,1.000
q_ind_257_pop_1,1407.91,1.001
q_ind_258_pop_1,771.72,1.001
q_ind_259_pop_1,626.43,1.002
q_ind_260_pop_1,184.07,1.007
q_ind_261_pop_1,565.35,1.007
q_ind_262_pop_1,970.38,1.001
q_ind_263_pop_1,646.95,1.012
q_ind_264_pop_1,55.75,1.009
q_ind_265_pop_1,627.82,1.001
q_ind_266_pop_1,450.97,1.021
q_ind_267_pop_1,2234.03,1.004
q_ind_268_pop_1,1391.44,1.000
q_ind_269_pop_1,2042.11,1.003
q_ind_270_pop_1,606.66,1.009
q_ind_271_pop_1,1864.54,1.000
q_ind_272_pop_1,26.93,1.080
q_ind_273_pop_1,155.19,1.006
q_ind_274_pop_1,995.55,1.002
q_ind_275_pop_1,216.98,1.021
q_ind_276_pop_1,408.87,1.003
q_ind_277_pop_1,756.51,1.000
q_ind_278_pop_1,1442.29,1.001
q_ind_279_pop_1,51.96,1.024
q_ind_280_pop_1,510.75,1.009
q_ind_281_pop_1,1135.50,1.000
q_ind_282_pop_1,57.10,1.002
q_ind_283_pop_1,551.23,1.000
q_ind_284_pop_1,34.67,1.038
q_ind_285_pop_1,1753.58,1.000
q_ind_286_pop_1,511.00,1.001
q_ind_287_pop_1,60.18,1.008
q_ind_288_pop_1,237.81,1.010
q_ind_289_pop_1,339.44,1.003
q_ind_290_pop_1,1765.58,1.003
q_ind_291_pop_1,463.23,1.001
q_ind_292_pop_1,370.49,1.007
q_ind_293_pop_1,499.26,1.001
q_ind_294_pop_1,47.39,1.003
q_ind_295_pop_1,490.14,1.005
q_ind_296_pop_1,166.58,1.006
q_ind_297_pop_1,547.04,1.000
q_ind_298_pop_1,419.63,1.000
q_ind_299_pop_1,835.71,1.000
q_ind_300_pop_1,417.81,1.003
q_ind_301_pop_1,2734.63,1.001
q_ind_302_pop_1,247.84,1.001
q_ind_303_pop_1,1039.70,1.001
q_ind_304_pop_1,1105.13,1.004
q_ind_305_pop_1,356.08,1.004
q_ind_306_pop_1,1396.71,1.001
q_ind_307_pop_1,856.81,1.003
q_ind_308_pop_1,4.41,1.156
q_ind_309_pop_1,13.58,1.139
q_ind_310_pop_1,403.69,1.015
q_ind_311_pop_1,28.15,1.023
q_ind_312_pop_1,17.81,1.007
q_ind_313_pop_1,676.80,1.003
q_ind_314_pop_1,1158.05,1.001
q_ind_315_pop_1,1248.35,1.001
q_ind_316_pop_1,985.39,1.010
q_ind_317_pop_1,1571.91,1.001
q_ind_318_pop_1,847.80,1.002
q_ind_319_pop_1,6538.16,1.000
q_ind_320_pop_1,736.73,1.004
q_ind_321_pop_1,4715.25,1.000
q_ind_322_pop_1,4095.59,1.000
q_ind_323_pop_1,8882.62,1.000
q_ind_324_pop_1,8307.26,1.000
q_ind_325_pop_1,7694.24,1.000
q_ind_326_pop_1,6052.45,1.000
q_ind_327_pop_1,6972.84,1.000
q_ind_328_pop_1,1501.90,1.001
q_ind_329_pop_1,886.38,1.002
q_ind_330_pop_1,1393.02,1.001
q_ind_331_pop_1,1399.54,1.000
q_ind_332_pop_1,1110.40,1.000
q_ind_333_pop_1,1622.62,1.000
q_ind_334_pop_1,1505.89,1.001
q_ind_335_pop_1,1290.10,1.000
q_ind_336_pop_1,1340.32,1.006
q_ind_337_pop_1,1268.50,1.003
q_ind_338_pop_1,1355.29,1.000
q_ind_339_pop_1,287.43,1.000
q_ind_340_pop_1,571.51,1.013
q_ind_341_pop_1,124.89,1.006
q_ind_342_pop_1,418.06,1.000
q_ind_343_pop_1,2763.19,1.001
q_ind_344_pop_1,1935.81,1.000
q_ind_345_pop_1,120.21,1.016
q_ind_346_pop_1,1532.87,1.002
q_ind_347_pop_1,591.00,1.000
q_ind_348_pop_1,2258.10,1.000
q_ind_349_pop_1,1553.55,1.001
q_ind_350_pop_1,4657.38,1.000
q_ind_351_pop_1,2092.65,1.000
q_ind_352_pop_1,2711.02,1.000
q_ind_353_pop_1,3810.38,1.000
q_ind_354_pop_1,5297.06,1.000
q_ind_355_pop_1,3334.90,1.000
q_ind_356_pop_1,1525.88,1.001
q_ind_357_pop_1,4249.17,1.000
q_ind_358_pop_1,3826.44,1.000
q_ind_359_pop_1,48.35,1.022
q_ind_360_pop_1,8410.49,1.000
q_ind_361_pop_1,3657.93,1.000
q_ind_362_pop_1,6203.98,1.000
q_ind_363_pop_1,5866.06,1.000
q_ind_364_pop_1,7592.19,1.000
q_ind_365_pop_1,4992.28,1.000
q_ind_366_pop_1,6202.75,1.000
q_ind_367_pop_1,7483.08,1.000
q_ind_368_pop_1,4343.11,1.000
q_ind_369_pop_1,8513.62,1.000
q_ind_370_pop_1,4411.52,1.000
q_ind_371_pop_1,4856.06,1.000
q_ind_372_pop_1,4244.78,1.000
q_ind_373_pop_1,553.27,1.002
q_ind_374_pop_1,4255.75,1.000
q_ind_375_pop_1,201.14,1.015
q_ind_376_pop_1,5841.08,1.000
q_ind_377_pop_1,1316.67,1.004
q_ind_378_pop_1,6636.07,1.000
q_ind_379_pop_1,6277.82,1.000
q_ind_380_pop_1,6682.39,1.000
q_ind_381_pop_1,4210.40,1.000
q_ind_382_pop_1,3695.75,1.000
q_ind_383_pop_1,5882.12,1.000
q_ind_384_pop_1,3446.14,1.000
q_ind_385_pop_1,3024.89,1.000
q_ind_386_pop_1,4586.51,1.001
q_ind_387_pop_1,3349.04,1.000
q_ind_388_pop_1,5773.01,1.000
q_ind_389_pop_1,5971.30,1.000
q_ind_390_pop_1,6209.18,1.000
q_ind_391_pop_1,3710.08,1.000
q_ind_392_pop_1,6935.09,1.000
q_ind_393_pop_1,5316.01,1.001
q_ind_394_pop_1,6988.39,1.001
q_ind_395_pop_1,5696.99,1.000
q_ind_396_pop_1,8124.87,1.000
q_ind_397_pop_1,4004.88,1.000
q_ind_398_pop_1,4714.15,1.000
q_ind_399_pop_1,7892.35,1.000
q_ind_400_pop_1,5481.76,1.000
q_ind_401_pop_1,8708.50,1.000
q_ind_402_pop_1,5576.23,1.000
q_ind_403_pop_1,6757.45,1.000
q_ind_404_pop_1,6101.31,1.000
q_ind_405_pop_1,5575.84,1.000
q_ind_406_pop_1,24.91,1.049
q_ind_407_pop_1,5067.81,1.000
q_ind_408_pop_1,6624.19,1.000
q_ind_409_pop_1,5809.77,1.000
q_ind_410_pop_1,6497.59,1.001
q_ind_411_pop_1,7549.58,1.000
q_ind_412_pop_1,2668.89,1.001
q_ind_413_pop_1,2185.18,1.000
q_ind_414_pop_1,951.51,1.001
q_ind_415_pop_1,4562.32,1.000
q_ind_416_pop_1,3940.97,1.000
q_ind_417_pop_1,7213.35,1.000
q_ind_418_pop_1,7351.94,1.000
q_ind_419_pop_1,5742.16,1.000
q_ind_420_pop_1,6905.58,1.000
q_ind_421_pop_1,5015.12,1.001
q_ind_422_pop_1,8986.03,1.001
q_ind_423_pop_1,8677.62,1.000
q_ind_424_pop_1,6338.41,1.000
q_ind_425_pop_1,7873.41,1.000
q_ind_426_pop_1,5255.41,1.000
q_ind_427_pop_1,6328.28,1.000
q_ind_428_pop_1,288.65,1.004
q_ind_429_pop_1,414.44,1.000
q_ind_430_pop_1,611.63,1.001
q_ind_431_pop_1,8058.31,1.000
q_ind_432_pop_1,8848.56,1.000
q_ind_433_pop_1,270.10,1.000
q_ind_434_pop_1,4590.87,1.000
q_ind_435_pop_1,6291.76,1.000
q_ind_436_pop_1,6382.64,1.000
q_ind_437_pop_1,8732.88,1.000
q_ind_438_pop_1,8645.33,1.000
q_ind_439_pop_1,586.13,1.005
q_ind_440_pop_1,5682.70,1.000
q_ind_441_pop_1,3571.74,1.000
q_ind_442_pop_1,256.65,1.004
q_ind_443_pop_1,3580.94,1.000
q_ind_444_pop_1,171.13,1.002
q_ind_445_pop_1,3783.56,1.000
q_ind_446_pop_1,4432.99,1.001
q_ind_447_pop_1,2599.09,1.001
q_ind_448_pop_1,4800.24,1.000
q_ind_449_pop_1,1430.28,1.000
q_ind_450_pop_1,3846.51,1.000
q_ind_451_pop_1,3510.24,1.001
q_ind_452_pop_1,1248.85,1.001
q_ind_453_pop_1,1366.56,1.003
q_ind_454_pop_1,401.14,1.005
q_ind_455_pop_1,634.65,1.000
q_ind_456_pop_1,1417.02,1.001
q_ind_457_pop_1,1490.87,1.002
q_ind_458_pop_1,1512.62,1.000
q_ind_459_pop_1,959.99,1.001
q_ind_460_pop_1,4398.81,1.000
q_ind_461_pop_1,10381.53,1.000
q_ind_462_pop_1,3897.66,1.000
q_ind_463_pop_1,7230.55,1.000
q_ind_464_pop_1,5066.01,1.000
q_ind_465_pop_1,2472.01,1.000
q_ind_466_pop_1,510.23,1.002
q_ind_467_pop_1,1713.13,1.000
q_ind_468_pop_1,1178.80,1.000
q_ind_469_pop_1,1706.29,1.000
q_ind_470_pop_1,1223.84,1.001
q_ind_471_pop_1,2289.87,1.003
q_ind_472_pop_1,3524.29,1.000
q_ind_473_pop_1,1285.67,1.000
q_ind_474_pop_1,3467.03,1.001
q_ind_475_pop_1,2605.94,1.002
q_ind_476_pop_1,3578.63,1.000
q_ind_477_pop_1,2513.29,1.000
q_ind_478_pop_1,2590.06,1.000
q_ind_479_pop_1,1974.92,1.001
q_ind_480_pop_1,3689.54,1.001
q_ind_481_pop_1,3211.57,1.000
q_ind_482_pop_1,3005.10,1.000
q_ind_483_pop_1,5995.75,1.000
q_ind_484_pop_1,4055.21,1.000
q_ind_485_pop_1,5780.32,1.000
q_ind_486_pop_1,6072.47,1.000
q_ind_487_pop_1,5065.22,1.000
q_ind_488_pop_1,3170.17,1.000
q_ind_489_pop_1,525.02,1.002
q_ind_490_pop_1,4480.84,1.000
q_ind_491_pop_1,1181.45,1.001
q_ind_492_pop_1,39.48,1.003
q_ind_493_pop_1,2483.97,1.000
q_ind_494_pop_1,143.26,1.016
q_ind_495_pop_1,3499.08,1.000
q_ind_496_pop_1,9581.56,1.000
q_ind_497_pop_1,1634.29,1.000
q_ind_498_pop_1,7227.50,1.000
q_ind_499_pop_1,8720.56,1.000
q_ind_500_pop_1,9164.93,1.000
q_ind_501_pop_1,9063.87,1.000
q_ind_502_pop_1,6211.83,1.000
q_ind_503_pop_1,8324.57,1.000
q_ind_504_pop_1,7428.17,1.000
q_ind_505_pop_1,4729.99,1.000
q_ind_506_pop_1,8000.42,1.000
q_ind_507_pop_1,5629.59,1.000
q_ind_508_pop_1,6709.45,1.000
q_ind_509_pop_1,3590.63,1.000
q_ind_510_pop_1,4203.38,1.000
q_ind_511_pop_1,7342.40,1.000
q_ind_512_pop_1,6313.86,1.000
q_ind_513_pop_1,8799.66,1.001
q_ind_514_pop_1,6025.50,1.000
q_ind_515_pop_1,5734.62,1.001
q_ind_516_pop_1,8290.53,1.000
q_ind_517_pop_1,8137.57,1.000
q_ind_518_pop_1,8561.38,1.000
q_ind_519_pop_1,462.05,1.002
q_ind_520_pop_1,6395.62,1.001
q_ind_521_pop_1,1432.97,1.003
q_ind_522_pop_1,5884.48,1.000
q_ind_523_pop_1,4025.89,1.000
q_ind_524_pop_1,6184.34,1.000
q_ind_525_pop_1,5269.60,1.000
q_ind_526_pop_1,8001.07,1.000
q_ind_527_pop_1,5250.79,1.000
q_ind_528_pop_1,9399.13,1.000
q_ind_529_pop_1,4039.89,1.000
q_ind_530_pop_1,5551.01,1.000
q_ind_531_pop_1,5650.23,1.000
q_ind_532_pop_1,8883.03,1.001
q_ind_533_pop_1,4251.00,1.000
q_ind_534_pop_1,7219.50,1.000
q_ind_535_pop_1,9125.06,1.000
q_ind_536_pop_1,4004.38,1.000
q_ind_537_pop_1,8470.14,1.000
q_ind_538_pop_1,9851.94,1.000
q_ind_539_pop_1,7964.26,1.000
q_ind_540_pop_1,8611.11,1.000
q_ind_541_pop_1,6770.24,1.000
q_ind_542_pop_1,2398.53,1.000
q_ind_543_pop_1,5323.21,1.000
q_ind_544_pop_1,4313.54,1.000
q_ind_545_pop_1,4128.46,1.000
q_ind_546_pop_1,5265.63,1.000
q_ind_547_pop_1,2026.34,1.002
q_ind_548_pop_1,2605.95,1.002
q_ind_549_pop_1,2954.91,1.001
q_ind_550_pop_1,8561.89,1.000
q_ind_551_pop_1,5203.51,1.001
q_ind_552_pop_1,4162.70,1.000
q_ind_553_pop_1,1726.85,1.002
q_ind_554_pop_1,3742.74,1.001
q_ind_555_pop_1,6647.14,1.000
q_ind_556_pop_1,5341.07,1.000
q_ind_557_pop_1,5127.97,1.000
q_ind_558_pop_1,7329.79,1.000
q_ind_559_pop_1,3214.25,1.001
q_ind_560_pop_1,2445.58,1.001
q_ind_561_pop_1,5040.77,1.000
q_ind_562_pop_1,4971.79,1.000
q_ind_563_pop_1,4138.40,1.000
q_ind_564_pop_1,4748.16,1.001
q_ind_565_pop_1,7603.87,1.000
q_ind_566_pop_1,3972.45,1.001
q_ind_567_pop_1,7950.67,1.000
q_ind_568_pop_1,2217.27,1.001
q_ind_569_pop_1,3323.88,1.000
q_ind_570_pop_1,3383.59,1.000
q_ind_571_pop_1,4856.54,1.000
q_ind_572_pop_1,933.82,1.004
q_ind_573_pop_1,5190.79,1.000
q_ind_574_pop_1,19.82,1.163
q_ind_575_pop_1,3806.48,1.000
q_ind_576_pop_1,10.32,1.188
q_ind_577_pop_1,43.80,1.179
q_ind_578_pop_1,2525.49,1.000
q_ind_579_pop_1,7214.58,1.000
q_ind_580_pop_1,1815.23,1.001
q_ind_581_pop_1,7210.57,1.000
q_ind_582_pop_1,2403.09,1.001
q_ind_583_pop_1,1048.92,1.000
q_ind_584_pop_1,4804.75,1.001
q_ind_585_pop_1,4459.29,1.001
q_ind_586_pop_1,7527.75,1.000
q_ind_587_pop_1,5604.36,1.000
q_ind_588_pop_1,2664.94,1.003
q_ind_589_pop_1,3656.40,1.000
q_ind_590_pop_1,6144.40,1.001
q_ind_591_pop_1,862.70,1.000
q_ind_592_pop_1,3631.11,1.000
q_ind_593_pop_1,4812.74,1.000
q_ind_594_pop_1,1865.35,1.000
q_ind_595_pop_1,2306.94,1.000
q_ind_596_pop_1,5399.10,1.000
q_ind_597_pop_1,1356.59,1.000
q_ind_598_pop_1,268.98,1.021
q_ind_599_pop_1,8289.61,1.000
q_ind_600_pop_1,4871.33,1.000
q_ind_601_pop_1,1560.19,1.002
q_ind_602_pop_1,3859.52,1.001
q_ind_603_pop_1,4091.23,1.000
q_ind_604_pop_1,1415.14,1.000
q_ind_605_pop_1,1114.42,1.001
q_ind_606_pop_1,2949.96,1.000
q_ind_607_pop_1,474.61,1.004
q_ind_608_pop_1,1025.78,1.000
q_ind_609_pop_1,5983.08,1.000
q_ind_610_pop_1,4284.04,1.000
q_ind_611_pop_1,5060.34,1.000
q_ind_612_pop_1,2199.47,1.002
q_ind_613_pop_1,7270.64,1.001
q_ind_614_pop_1,5386.38,1.000
q_ind_615_pop_1,7408.99,1.000
q_ind_616_pop_1,5702.74,1.000
q_ind_617_pop_1,6687.54,1.000
q_ind_618_pop_1,7607.42,1.000
q_ind_619_pop_1,2128.98,1.000
q_ind_620_pop_1,1626.85,1.000
q_ind_621_pop_1,4855.69,1.001
q_ind_622_pop_1,3279.76,1.000
q_ind_623_pop_1,6514.74,1.001
q_ind_624_pop_1,2092.75,1.000
q_ind_625_pop_1,3677.84,1.001
q_ind_626_pop_1,1265.63,1.001
q_ind_627_pop_1,4958.62,1.000
q_ind_628_pop_1,4460.95,1.000
q_ind_629_pop_1,1894.94,1.000
q_ind_630_pop_1,877.40,1.000
q_ind_631_pop_1,3520.47,1.000
q_ind_632_pop_1,7420.98,1.000
q_ind_633_pop_1,1352.86,1.000
q_ind_634_pop_1,5581.43,1.000
q_ind_635_pop_1,3379.35,1.000
q_ind_636_pop_1,7121.31,1.000
q_ind_637_pop_1,1458.26,1.002
q_ind_638_pop_1,4368.60,1.001
q_ind_639_pop_1,4176.78,1.001
q_ind_640_pop_1,5964.70,1.000
q_ind_641_pop_1,6213.41,1.000
q_ind_642_pop_1,6186.18,1.000
q_ind_643_pop_1,7105.65,1.000
q_ind_644_pop_1,7477.00,1.001
