param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_644_pop_1,2690.80,1.001
q_ind_645_pop_1,2714.00,1.000
q_ind_646_pop_1,2205.58,1.002
q_ind_647_pop_1,3712.20,1.000
q_ind_648_pop_1,3339.82,1.000
q_ind_649_pop_1,2498.31,1.000
q_ind_650_pop_1,7063.44,1.000
q_ind_651_pop_1,9144.42,1.000
q_ind_652_pop_1,10080.34,1.000
q_ind_653_pop_1,3870.98,1.000
q_ind_654_pop_1,2882.45,1.001
q_ind_655_pop_1,4734.47,1.000
q_ind_656_pop_1,3249.63,1.000
q_ind_657_pop_1,5560.40,1.000
q_ind_658_pop_1,4325.54,1.001
q_ind_659_pop_1,1124.55,1.001
q_ind_660_pop_1,611.73,1.005
q_ind_661_pop_1,1573.67,1.003
q_ind_662_pop_1,5983.97,1.000
q_ind_663_pop_1,7241.61,1.000
q_ind_664_pop_1,5174.57,1.000
q_ind_665_pop_1,423.59,1.002
q_ind_666_pop_1,3081.85,1.000
q_ind_667_pop_1,554.01,1.016
q_ind_668_pop_1,5387.67,1.000
q_ind_669_pop_1,2901.99,1.000
q_ind_670_pop_1,4904.12,1.000
q_ind_671_pop_1,1870.87,1.000
q_ind_672_pop_1,7133.66,1.000
q_ind_673_pop_1,6711.15,1.000
q_ind_674_pop_1,7651.48,1.000
q_ind_675_pop_1,6426.55,1.000
q_ind_676_pop_1,2172.33,1.000
q_ind_677_pop_1,2815.68,1.000
q_ind_678_pop_1,5564.49,1.000
q_ind_679_pop_1,3861.81,1.000
q_ind_680_pop_1,836.64,1.004
q_ind_681_pop_1,1069.04,1.000
q_ind_682_pop_1,7569.74,1.000
q_ind_683_pop_1,1385.01,1.000
q_ind_684_pop_1,899.58,1.003
q_ind_685_pop_1,3729.28,1.000
q_ind_686_pop_1,5752.92,1.000
q_ind_687_pop_1,5535.98,1.000
q_ind_688_pop_1,2765.37,1.000
q_ind_689_pop_1,1779.69,1.000
q_ind_690_pop_1,6127.35,1.000
q_ind_691_pop_1,3172.81,1.000
q_ind_692_pop_1,4890.88,1.000
q_ind_693_pop_1,6149.54,1.000
q_ind_694_pop_1,7777.56,1.000
