param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_668_pop_0,7941.28,1.000
q_ind_669_pop_0,884.65,1.000
q_ind_670_pop_0,6053.14,1.000
q_ind_671_pop_0,2323.03,1.001
q_ind_672_pop_0,7915.89,1.000
q_ind_673_pop_0,6974.22,1.000
q_ind_674_pop_0,8858.62,1.000
q_ind_675_pop_0,6969.45,1.000
q_ind_676_pop_0,6880.17,1.000
q_ind_677_pop_0,5625.15,1.000
q_ind_678_pop_0,5619.87,1.000
q_ind_679_pop_0,6383.48,1.000
q_ind_680_pop_0,2687.91,1.000
q_ind_681_pop_0,2105.07,1.000
q_ind_682_pop_0,8185.83,1.000
q_ind_683_pop_0,622.27,1.000
q_ind_684_pop_0,1149.67,1.003
q_ind_685_pop_0,4201.03,1.001
q_ind_686_pop_0,3052.71,1.001
q_ind_687_pop_0,2998.74,1.000
q_ind_688_pop_0,6140.08,1.000
q_ind_689_pop_0,533.57,1.000
q_ind_690_pop_0,9016.00,1.000
q_ind_691_pop_0,3174.36,1.000
q_ind_692_pop_0,5089.10,1.000
q_ind_693_pop_0,5258.83,1.001
q_ind_694_pop_0,10402.30,1.000
q_ind_0_pop_1,2675.09,1.000
q_ind_1_pop_1,5665.92,1.000
q_ind_2_pop_1,3358.03,1.000
q_ind_3_pop_1,2504.01,1.001
q_ind_4_pop_1,6514.24,1.000
q_ind_5_pop_1,5102.16,1.000
q_ind_6_pop_1,4879.07,1.001
q_ind_7_pop_1,5688.15,1.000
q_ind_8_pop_1,3598.20,1.000
q_ind_9_pop_1,5560.45,1.000
q_ind_10_pop_1,1539.52,1.000
q_ind_11_pop_1,3898.73,1.000
q_ind_12_pop_1,6272.91,1.000
q_ind_13_pop_1,4637.01,1.001
q_ind_14_pop_1,295.22,1.001
q_ind_15_pop_1,746.33,1.002
q_ind_16_pop_1,221.68,1.007
q_ind_17_pop_1,787.35,1.009
q_ind_18_pop_1,433.42,1.002
q_ind_19_pop_1,645.28,1.005
q_ind_20_pop_1,3869.37,1.001
q_ind_21_pop_1,5387.16,1.000
q_ind_22_pop_1,4880.89,1.000
q_ind_23_pop_1,4165.47,1.000
q_ind_24_pop_1,6467.20,1.001
q_ind_25_pop_1,1647.62,1.000
q_ind_26_pop_1,1153.29,1.001
q_ind_27_pop_1,4451.51,1.000
q_ind_28_pop_1,1941.60,1.000
q_ind_29_pop_1,2264.21,1.002
q_ind_30_pop_1,3481.72,1.000
q_ind_31_pop_1,5157.13,1.000
q_ind_32_pop_1,5204.27,1.000
q_ind_33_pop_1,1952.95,1.001
q_ind_34_pop_1,1477.20,1.000
q_ind_35_pop_1,6218.60,1.000
q_ind_36_pop_1,4662.06,1.000
q_ind_37_pop_1,5947.43,1.001
q_ind_38_pop_1,2289.23,1.002
q_ind_39_pop_1,5696.73,1.000
q_ind_40_pop_1,5236.06,1.001
q_ind_41_pop_1,7003.17,1.000
q_ind_42_pop_1,6663.72,1.000
q_ind_43_pop_1,6863.72,1.000
q_ind_44_pop_1,4952.87,1.000
q_ind_45_pop_1,2965.60,1.000
q_ind_46_pop_1,686.54,1.002
q_ind_47_pop_1,962.94,1.003
q_ind_48_pop_1,5427.30,1.000
q_ind_49_pop_1,435.92,1.000
q_ind_50_pop_1,306.72,1.009
q_ind_51_pop_1,554.81,1.003
q_ind_52_pop_1,7522.80,1.000
q_ind_53_pop_1,750.69,1.001
q_ind_54_pop_1,113.30,1.001
q_ind_55_pop_1,7908.34,1.000
q_ind_56_pop_1,703.78,1.002
q_ind_57_pop_1,647.65,1.000
q_ind_58_pop_1,949.43,1.006
q_ind_59_pop_1,280.96,1.002
q_ind_60_pop_1,317.61,1.001
q_ind_61_pop_1,1202.33,1.002
q_ind_62_pop_1,3245.92,1.000
q_ind_63_pop_1,3393.47,1.000
q_ind_64_pop_1,81.77,1.097
q_ind_65_pop_1,7118.57,1.000
q_ind_66_pop_1,4972.02,1.000
q_ind_67_pop_1,8725.50,1.000
q_ind_68_pop_1,8243.73,1.000
q_ind_69_pop_1,8471.02,1.000
q_ind_70_pop_1,7332.71,1.000
q_ind_71_pop_1,2028.79,1.000
q_ind_72_pop_1,5995.16,1.001
q_ind_73_pop_1,7930.93,1.000
q_ind_74_pop_1,158.46,1.014
q_ind_75_pop_1,797.09,1.005
q_ind_76_pop_1,2716.47,1.001
q_ind_77_pop_1,1708.23,1.001
q_ind_78_pop_1,188.50,1.000
q_ind_79_pop_1,124.38,1.003
q_ind_80_pop_1,660.76,1.001
q_ind_81_pop_1,5377.82,1.000
q_ind_82_pop_1,499.60,1.010
q_ind_83_pop_1,669.44,1.004
q_ind_84_pop_1,5852.23,1.000
q_ind_85_pop_1,470.34,1.002
q_ind_86_pop_1,3740.45,1.000
q_ind_87_pop_1,4984.11,1.000
q_ind_88_pop_1,3061.73,1.001
q_ind_89_pop_1,4733.36,1.000
q_ind_90_pop_1,2471.94,1.002
q_ind_91_pop_1,4278.68,1.000
q_ind_92_pop_1,3990.16,1.000
q_ind_93_pop_1,5762.76,1.000
q_ind_94_pop_1,4597.92,1.000
q_ind_95_pop_1,4914.06,1.000
q_ind_96_pop_1,5249.73,1.000
q_ind_97_pop_1,5248.08,1.000
q_ind_98_pop_1,4501.51,1.000
q_ind_99_pop_1,8981.37,1.000
q_ind_100_pop_1,3960.45,1.000
q_ind_101_pop_1,5012.90,1.001
q_ind_102_pop_1,7729.45,1.000
q_ind_103_pop_1,3727.68,1.000
q_ind_104_pop_1,4875.07,1.000
q_ind_105_pop_1,5208.65,1.000
q_ind_106_pop_1,3802.00,1.000
q_ind_107_pop_1,7427.29,1.000
q_ind_108_pop_1,6115.70,1.000
q_ind_109_pop_1,4642.88,1.000
q_ind_110_pop_1,4157.32,1.000
q_ind_111_pop_1,8178.75,1.000
q_ind_112_pop_1,544.50,1.004
q_ind_113_pop_1,6357.00,1.000
q_ind_114_pop_1,8219.77,1.001
q_ind_115_pop_1,5183.52,1.000
q_ind_116_pop_1,2965.47,1.000
q_ind_117_pop_1,2635.83,1.001
q_ind_118_pop_1,2519.96,1.000
q_ind_119_pop_1,5966.55,1.001
q_ind_120_pop_1,8409.45,1.000
q_ind_121_pop_1,5600.14,1.001
q_ind_122_pop_1,1631.76,1.004
q_ind_123_pop_1,8098.06,1.000
q_ind_124_pop_1,6988.46,1.000
q_ind_125_pop_1,8425.10,1.000
q_ind_126_pop_1,437.73,1.011
q_ind_127_pop_1,7983.44,1.000
q_ind_128_pop_1,5242.73,1.000
q_ind_129_pop_1,6865.07,1.000
q_ind_130_pop_1,8796.56,1.000
q_ind_131_pop_1,6131.18,1.000
q_ind_132_pop_1,4149.24,1.000
q_ind_133_pop_1,4163.90,1.001
q_ind_134_pop_1,7044.09,1.000
q_ind_135_pop_1,2760.63,1.000
q_ind_136_pop_1,2631.83,1.001
q_ind_137_pop_1,5362.70,1.000
q_ind_138_pop_1,6995.14,1.000
q_ind_139_pop_1,3204.10,1.000
q_ind_140_pop_1,1336.82,1.002
q_ind_141_pop_1,4963.07,1.000
q_ind_142_pop_1,1697.36,1.002
q_ind_143_pop_1,3720.01,1.000
q_ind_144_pop_1,7085.32,1.000
q_ind_145_pop_1,3734.27,1.000
q_ind_146_pop_1,5175.62,1.000
q_ind_147_pop_1,5849.56,1.000
q_ind_148_pop_1,2926.78,1.001
q_ind_149_pop_1,8574.43,1.000
q_ind_150_pop_1,7194.99,1.000
q_ind_151_pop_1,8140.96,1.001
q_ind_152_pop_1,5937.23,1.000
q_ind_153_pop_1,8440.77,1.000
q_ind_154_pop_1,5777.42,1.000
q_ind_155_pop_1,7491.28,1.000
q_ind_156_pop_1,7683.03,1.000
q_ind_157_pop_1,8246.41,1.000
q_ind_158_pop_1,8225.99,1.000
q_ind_159_pop_1,8366.37,1.000
q_ind_160_pop_1,8488.06,1.000
q_ind_161_pop_1,8259.76,1.000
q_ind_162_pop_1,5916.80,1.000
q_ind_163_pop_1,8728.55,1.000
q_ind_164_pop_1,6366.08,1.000
q_ind_165_pop_1,6395.28,1.000
q_ind_166_pop_1,7120.49,1.000
q_ind_167_pop_1,8984.13,1.000
q_ind_168_pop_1,7813.87,1.000
q_ind_169_pop_1,2914.55,1.000
q_ind_170_pop_1,2309.73,1.001
q_ind_171_pop_1,3989.16,1.000
q_ind_172_pop_1,492.72,1.001
q_ind_173_pop_1,8380.87,1.000
q_ind_174_pop_1,4790.05,1.000
q_ind_175_pop_1,7283.53,1.000
q_ind_176_pop_1,7677.68,1.000
q_ind_177_pop_1,849.28,1.004
q_ind_178_pop_1,4000.06,1.000
q_ind_179_pop_1,2139.45,1.001
q_ind_180_pop_1,6072.03,1.000
q_ind_181_pop_1,7526.50,1.000
q_ind_182_pop_1,4699.65,1.000
q_ind_183_pop_1,3618.31,1.002
q_ind_184_pop_1,2611.09,1.001
q_ind_185_pop_1,5311.34,1.001
q_ind_186_pop_1,3280.74,1.000
q_ind_187_pop_1,4354.06,1.000
q_ind_188_pop_1,5031.23,1.000
q_ind_189_pop_1,2896.97,1.000
q_ind_190_pop_1,4347.99,1.000
q_ind_191_pop_1,5296.88,1.000
q_ind_192_pop_1,3598.21,1.001
q_ind_193_pop_1,2589.25,1.002
q_ind_194_pop_1,4226.01,1.001
q_ind_195_pop_1,3058.53,1.001
q_ind_196_pop_1,4813.71,1.000
q_ind_197_pop_1,3346.04,1.000
q_ind_198_pop_1,4446.52,1.001
q_ind_199_pop_1,4370.25,1.001
q_ind_200_pop_1,5012.64,1.000
q_ind_201_pop_1,5128.74,1.000
q_ind_202_pop_1,6986.35,1.000
q_ind_203_pop_1,6131.80,1.000
q_ind_204_pop_1,7413.14,1.000
q_ind_205_pop_1,8099.71,1.000
q_ind_206_pop_1,6438.47,1.000
q_ind_207_pop_1,7330.82,1.000
q_ind_208_pop_1,6805.34,1.000
q_ind_209_pop_1,5768.43,1.000
q_ind_210_pop_1,6494.72,1.000
q_ind_211_pop_1,6626.48,1.000
q_ind_212_pop_1,7941.14,1.000
q_ind_213_pop_1,6450.11,1.000
q_ind_214_pop_1,5842.16,1.000
q_ind_215_pop_1,8796.66,1.000
q_ind_216_pop_1,7553.04,1.000
q_ind_217_pop_1,9122.81,1.000
q_ind_218_pop_1,8478.51,1.000
q_ind_219_pop_1,6687.75,1.000
q_ind_220_pop_1,6064.13,1.000
q_ind_221_pop_1,6273.88,1.000
q_ind_222_pop_1,1128.93,1.003
q_ind_223_pop_1,917.41,1.000
q_ind_224_pop_1,1479.54,1.001
q_ind_225_pop_1,666.77,1.005
q_ind_226_pop_1,661.18,1.000
q_ind_227_pop_1,739.76,1.001
q_ind_228_pop_1,1618.94,1.000
q_ind_229_pop_1,1296.48,1.002
q_ind_230_pop_1,1054.66,1.003
q_ind_231_pop_1,534.02,1.001
q_ind_232_pop_1,451.79,1.003
q_ind_233_pop_1,458.55,1.002
q_ind_234_pop_1,2066.33,1.001
q_ind_235_pop_1,3264.38,1.001
q_ind_236_pop_1,1452.80,1.001
q_ind_237_pop_1,3645.39,1.001
q_ind_238_pop_1,1088.42,1.001
q_ind_239_pop_1,410.18,1.001
q_ind_240_pop_1,203.37,1.026
q_ind_241_pop_1,1552.31,1.000
q_ind_242_pop_1,3772.90,1.000
q_ind_243_pop_1,818.94,1.002
q_ind_244_pop_1,944.51,1.001
q_ind_245_pop_1,1690.32,1.000
q_ind_246_pop_1,1629.89,1.000
q_ind_247_pop_1,649.51,1.000
q_ind_248_pop_1,273.07,1.002
q_ind_249_pop_1,318.32,1.002
q_ind_250_pop_1,6424.88,1.001
q_ind_251_pop_1,772.28,1.001
q_ind_252_pop_1,973.02,1.001
q_ind_253_pop_1,4341.29,1.000
q_ind_254_pop_1,863.20,1.000
q_ind_255_pop_1,280.04,1.000
q_ind_256_pop_1,2519.75,1.001
q_ind_257_pop_1,4854.79,1.000
q_ind_258_pop_1,1425.31,1.000
q_ind_259_pop_1,2873.28,1.001
q_ind_260_pop_1,100.94,1.012
q_ind_261_pop_1,1456.49,1.000
q_ind_262_pop_1,421.48,1.002
q_ind_263_pop_1,1998.10,1.000
q_ind_264_pop_1,976.73,1.002
q_ind_265_pop_1,1676.87,1.001
q_ind_266_pop_1,141.79,1.002
q_ind_267_pop_1,2972.06,1.001
q_ind_268_pop_1,754.22,1.000
q_ind_269_pop_1,973.04,1.003
q_ind_270_pop_1,885.10,1.002
q_ind_271_pop_1,1162.04,1.000
q_ind_272_pop_1,1442.99,1.001
q_ind_273_pop_1,1793.09,1.000
q_ind_274_pop_1,1062.80,1.001
q_ind_275_pop_1,2427.92,1.003
q_ind_276_pop_1,3096.41,1.001
q_ind_277_pop_1,2101.98,1.001
q_ind_278_pop_1,3010.48,1.001
q_ind_279_pop_1,2750.50,1.001
q_ind_280_pop_1,1251.07,1.002
q_ind_281_pop_1,2927.95,1.000
q_ind_282_pop_1,2291.70,1.001
q_ind_283_pop_1,394.36,1.001
q_ind_284_pop_1,1159.65,1.001
q_ind_285_pop_1,3282.12,1.000
q_ind_286_pop_1,2170.02,1.000
q_ind_287_pop_1,3685.43,1.000
q_ind_288_pop_1,2671.94,1.000
q_ind_289_pop_1,346.15,1.009
q_ind_290_pop_1,4756.54,1.000
q_ind_291_pop_1,1013.94,1.001
q_ind_292_pop_1,915.19,1.000
q_ind_293_pop_1,750.13,1.001
q_ind_294_pop_1,498.44,1.000
q_ind_295_pop_1,4004.88,1.000
q_ind_296_pop_1,821.76,1.000
q_ind_297_pop_1,488.26,1.002
q_ind_298_pop_1,485.30,1.005
q_ind_299_pop_1,1339.53,1.002
q_ind_300_pop_1,538.35,1.002
q_ind_301_pop_1,557.54,1.000
q_ind_302_pop_1,1458.56,1.001
q_ind_303_pop_1,599.79,1.007
q_ind_304_pop_1,545.54,1.000
q_ind_305_pop_1,1443.02,1.000
q_ind_306_pop_1,3450.72,1.001
q_ind_307_pop_1,1679.55,1.003
q_ind_308_pop_1,3143.30,1.000
q_ind_309_pop_1,1898.15,1.000
q_ind_310_pop_1,2405.14,1.001
q_ind_311_pop_1,2228.24,1.000
q_ind_312_pop_1,1598.59,1.001
q_ind_313_pop_1,483.51,1.002
q_ind_314_pop_1,796.18,1.002
q_ind_315_pop_1,381.37,1.005
q_ind_316_pop_1,413.93,1.004
q_ind_317_pop_1,464.11,1.002
q_ind_318_pop_1,642.23,1.005
q_ind_319_pop_1,5907.10,1.001
q_ind_320_pop_1,2764.26,1.001
q_ind_321_pop_1,5642.22,1.000
q_ind_322_pop_1,3465.85,1.000
q_ind_323_pop_1,6513.57,1.000
q_ind_324_pop_1,8862.09,1.000
q_ind_325_pop_1,7623.51,1.000
q_ind_326_pop_1,7420.99,1.000
q_ind_327_pop_1,6593.79,1.000
q_ind_328_pop_1,3036.99,1.001
q_ind_329_pop_1,1994.68,1.001
q_ind_330_pop_1,1298.18,1.002
q_ind_331_pop_1,1637.94,1.002
q_ind_332_pop_1,1462.93,1.000
q_ind_333_pop_1,888.50,1.007
q_ind_334_pop_1,184.73,1.014
q_ind_335_pop_1,1710.10,1.004
q_ind_336_pop_1,279.22,1.012
q_ind_337_pop_1,1157.31,1.003
q_ind_338_pop_1,3130.37,1.000
q_ind_339_pop_1,274.21,1.001
q_ind_340_pop_1,405.12,1.003
q_ind_341_pop_1,408.47,1.001
q_ind_342_pop_1,668.56,1.000
q_ind_343_pop_1,1922.41,1.001
q_ind_344_pop_1,3645.39,1.000
q_ind_345_pop_1,2919.79,1.000
q_ind_346_pop_1,1280.08,1.001
q_ind_347_pop_1,663.34,1.002
q_ind_348_pop_1,2709.40,1.001
q_ind_349_pop_1,230.25,1.007
q_ind_350_pop_1,6154.90,1.001
q_ind_351_pop_1,1731.73,1.000
q_ind_352_pop_1,244.80,1.005
q_ind_353_pop_1,3945.40,1.000
q_ind_354_pop_1,3507.58,1.000
q_ind_355_pop_1,1792.76,1.002
q_ind_356_pop_1,1193.65,1.002
q_ind_357_pop_1,4506.68,1.000
q_ind_358_pop_1,4190.37,1.000
q_ind_359_pop_1,3175.13,1.001
q_ind_360_pop_1,2819.69,1.000
q_ind_361_pop_1,3568.65,1.000
q_ind_362_pop_1,2676.59,1.001
q_ind_363_pop_1,3839.76,1.001
q_ind_364_pop_1,2374.14,1.001
q_ind_365_pop_1,3119.48,1.000
q_ind_366_pop_1,3328.10,1.001
q_ind_367_pop_1,2813.32,1.001
q_ind_368_pop_1,3662.44,1.000
q_ind_369_pop_1,7844.52,1.000
q_ind_370_pop_1,1523.81,1.002
q_ind_371_pop_1,1449.41,1.003
q_ind_372_pop_1,4157.17,1.000
q_ind_373_pop_1,1024.67,1.001
q_ind_374_pop_1,3825.77,1.000
q_ind_375_pop_1,594.35,1.003
q_ind_376_pop_1,712.89,1.000
q_ind_377_pop_1,1333.86,1.001
q_ind_378_pop_1,3122.32,1.000
q_ind_379_pop_1,1714.73,1.000
q_ind_380_pop_1,6619.16,1.000
q_ind_381_pop_1,3371.80,1.000
q_ind_382_pop_1,2476.61,1.002
q_ind_383_pop_1,3038.90,1.000
q_ind_384_pop_1,1831.37,1.000
q_ind_385_pop_1,3626.15,1.000
q_ind_386_pop_1,4744.33,1.000
q_ind_387_pop_1,1839.83,1.000
q_ind_388_pop_1,3356.80,1.000
q_ind_389_pop_1,2877.31,1.000
q_ind_390_pop_1,2346.63,1.001
q_ind_391_pop_1,2019.20,1.001
q_ind_392_pop_1,3307.84,1.000
q_ind_393_pop_1,2678.18,1.000
q_ind_394_pop_1,2923.71,1.000
q_ind_395_pop_1,3499.12,1.001
q_ind_396_pop_1,3180.29,1.001
q_ind_397_pop_1,2110.27,1.000
q_ind_398_pop_1,3704.50,1.000
q_ind_399_pop_1,4364.78,1.000
q_ind_400_pop_1,6282.55,1.000
q_ind_401_pop_1,6342.88,1.000
q_ind_402_pop_1,5070.46,1.000
q_ind_403_pop_1,5162.98,1.000
q_ind_404_pop_1,4068.22,1.001
q_ind_405_pop_1,4852.43,1.000
q_ind_406_pop_1,3158.02,1.001
q_ind_407_pop_1,4009.10,1.000
q_ind_408_pop_1,6706.67,1.000
q_ind_409_pop_1,6845.95,1.000
q_ind_410_pop_1,3835.83,1.000
q_ind_411_pop_1,4012.83,1.000
q_ind_412_pop_1,2649.55,1.000
q_ind_413_pop_1,1182.46,1.001
q_ind_414_pop_1,950.78,1.004
q_ind_415_pop_1,2926.93,1.000
q_ind_416_pop_1,4013.45,1.000
q_ind_417_pop_1,7173.59,1.000
q_ind_418_pop_1,6855.43,1.000
q_ind_419_pop_1,5198.37,1.000
q_ind_420_pop_1,5503.95,1.000
q_ind_421_pop_1,2136.35,1.000
q_ind_422_pop_1,7057.54,1.000
q_ind_423_pop_1,6943.94,1.000
q_ind_424_pop_1,5848.24,1.000
q_ind_425_pop_1,7756.69,1.000
q_ind_426_pop_1,5179.74,1.000
q_ind_427_pop_1,6719.35,1.000
q_ind_428_pop_1,451.02,1.001
q_ind_429_pop_1,932.71,1.007
q_ind_430_pop_1,793.38,1.001
q_ind_431_pop_1,8337.52,1.000
q_ind_432_pop_1,6163.87,1.000
q_ind_433_pop_1,579.83,1.005
q_ind_434_pop_1,1600.85,1.001
q_ind_435_pop_1,6556.34,1.000
q_ind_436_pop_1,4313.93,1.000
q_ind_437_pop_1,8966.54,1.001
q_ind_438_pop_1,6384.70,1.000
q_ind_439_pop_1,783.84,1.002
q_ind_440_pop_1,3946.74,1.000
q_ind_441_pop_1,3820.23,1.000
q_ind_442_pop_1,695.49,1.007
q_ind_443_pop_1,3559.37,1.000
q_ind_444_pop_1,546.10,1.000
q_ind_445_pop_1,4002.98,1.000
q_ind_446_pop_1,3179.44,1.000
q_ind_447_pop_1,3621.67,1.000
q_ind_448_pop_1,2519.57,1.000
q_ind_449_pop_1,2550.61,1.001
q_ind_450_pop_1,3273.66,1.000
q_ind_451_pop_1,1691.10,1.000
q_ind_452_pop_1,3008.72,1.001
q_ind_453_pop_1,2808.97,1.001
q_ind_454_pop_1,1314.84,1.002
q_ind_455_pop_1,2213.21,1.002
q_ind_456_pop_1,2210.20,1.000
q_ind_457_pop_1,3306.85,1.000
q_ind_458_pop_1,2384.87,1.001
q_ind_459_pop_1,2722.12,1.000
q_ind_460_pop_1,2713.99,1.001
q_ind_461_pop_1,9474.91,1.000
q_ind_462_pop_1,5403.06,1.000
q_ind_463_pop_1,4266.90,1.000
q_ind_464_pop_1,724.37,1.001
q_ind_465_pop_1,3812.12,1.000
q_ind_466_pop_1,967.66,1.001
q_ind_467_pop_1,5450.60,1.000
q_ind_468_pop_1,753.82,1.006
q_ind_469_pop_1,1705.64,1.001
q_ind_470_pop_1,4179.10,1.000
q_ind_471_pop_1,5442.47,1.000
q_ind_472_pop_1,4470.81,1.000
q_ind_473_pop_1,1394.96,1.002
q_ind_474_pop_1,5490.31,1.000
q_ind_475_pop_1,2150.43,1.002
q_ind_476_pop_1,950.63,1.000
q_ind_477_pop_1,1297.23,1.000
q_ind_478_pop_1,1320.71,1.001
q_ind_479_pop_1,1102.51,1.001
q_ind_480_pop_1,239.21,1.007
q_ind_481_pop_1,1813.07,1.000
q_ind_482_pop_1,3467.73,1.001
q_ind_483_pop_1,2914.77,1.001
q_ind_484_pop_1,2376.66,1.000
q_ind_485_pop_1,1841.33,1.001
q_ind_486_pop_1,5030.72,1.001
q_ind_487_pop_1,1842.75,1.000
q_ind_488_pop_1,2498.01,1.000
q_ind_489_pop_1,729.75,1.001
q_ind_490_pop_1,4489.75,1.000
q_ind_491_pop_1,6168.99,1.000
q_ind_492_pop_1,205.82,1.011
q_ind_493_pop_1,1276.53,1.003
q_ind_494_pop_1,216.72,1.022
q_ind_495_pop_1,4096.43,1.000
q_ind_496_pop_1,8299.54,1.000
q_ind_497_pop_1,2161.26,1.002
q_ind_498_pop_1,8095.24,1.000
q_ind_499_pop_1,8463.46,1.001
q_ind_500_pop_1,7459.75,1.001
q_ind_501_pop_1,9470.27,1.000
q_ind_502_pop_1,3990.53,1.000
q_ind_503_pop_1,7358.27,1.000
q_ind_504_pop_1,7345.94,1.000
q_ind_505_pop_1,2070.36,1.000
q_ind_506_pop_1,5364.24,1.000
q_ind_507_pop_1,3175.18,1.001
q_ind_508_pop_1,8942.57,1.000
q_ind_509_pop_1,3229.94,1.000
q_ind_510_pop_1,2982.33,1.000
q_ind_511_pop_1,4710.63,1.001
q_ind_512_pop_1,4923.67,1.000
q_ind_513_pop_1,7285.28,1.000
q_ind_514_pop_1,6306.65,1.000
q_ind_515_pop_1,5684.39,1.000
q_ind_516_pop_1,6240.58,1.000
q_ind_517_pop_1,6410.15,1.000
q_ind_518_pop_1,6971.56,1.000
q_ind_519_pop_1,536.06,1.001
q_ind_520_pop_1,3456.69,1.001
q_ind_521_pop_1,315.96,1.006
q_ind_522_pop_1,5155.18,1.000
q_ind_523_pop_1,4511.76,1.000
q_ind_524_pop_1,4048.71,1.000
q_ind_525_pop_1,4108.66,1.000
q_ind_526_pop_1,3708.48,1.000
q_ind_527_pop_1,3256.61,1.001
q_ind_528_pop_1,4040.06,1.000
q_ind_529_pop_1,2932.76,1.000
q_ind_530_pop_1,3992.27,1.001
q_ind_531_pop_1,4180.32,1.000
q_ind_532_pop_1,4197.75,1.000
q_ind_533_pop_1,6307.38,1.000
q_ind_534_pop_1,6619.75,1.000
q_ind_535_pop_1,7896.03,1.000
q_ind_536_pop_1,5605.85,1.000
q_ind_537_pop_1,8479.90,1.000
q_ind_538_pop_1,8419.61,1.000
q_ind_539_pop_1,6955.00,1.000
q_ind_540_pop_1,8473.18,1.000
q_ind_541_pop_1,7919.71,1.000
q_ind_542_pop_1,3379.89,1.000
q_ind_543_pop_1,3828.83,1.000
q_ind_544_pop_1,2622.31,1.001
q_ind_545_pop_1,5796.94,1.000
q_ind_546_pop_1,2666.29,1.000
q_ind_547_pop_1,981.43,1.001
q_ind_548_pop_1,2112.04,1.000
q_ind_549_pop_1,3630.01,1.000
q_ind_550_pop_1,2333.54,1.000
q_ind_551_pop_1,3595.08,1.000
q_ind_552_pop_1,2751.52,1.001
q_ind_553_pop_1,1792.56,1.000
q_ind_554_pop_1,1327.66,1.001
q_ind_555_pop_1,2774.54,1.001
q_ind_556_pop_1,2941.66,1.002
q_ind_557_pop_1,1560.83,1.004
q_ind_558_pop_1,905.45,1.001
q_ind_559_pop_1,1720.17,1.002
q_ind_560_pop_1,2803.42,1.001
q_ind_561_pop_1,2351.07,1.001
q_ind_562_pop_1,2728.93,1.000
q_ind_563_pop_1,1841.24,1.001
q_ind_564_pop_1,1237.43,1.001
q_ind_565_pop_1,3131.87,1.001
q_ind_566_pop_1,3603.55,1.000
q_ind_567_pop_1,1741.23,1.000
q_ind_568_pop_1,2124.57,1.000
q_ind_569_pop_1,2356.15,1.000
q_ind_570_pop_1,3563.11,1.000
q_ind_571_pop_1,3771.63,1.000
q_ind_572_pop_1,557.19,1.009
q_ind_573_pop_1,514.33,1.000
q_ind_574_pop_1,1788.47,1.001
q_ind_575_pop_1,2092.35,1.000
q_ind_576_pop_1,1416.53,1.001
q_ind_577_pop_1,1551.30,1.000
q_ind_578_pop_1,1719.76,1.000
q_ind_579_pop_1,5051.80,1.000
q_ind_580_pop_1,3574.51,1.000
q_ind_581_pop_1,6123.99,1.000
q_ind_582_pop_1,2076.08,1.000
q_ind_583_pop_1,1225.93,1.002
q_ind_584_pop_1,4792.59,1.000
q_ind_585_pop_1,2896.96,1.001
q_ind_586_pop_1,7284.03,1.000
q_ind_587_pop_1,6160.69,1.000
q_ind_588_pop_1,3236.12,1.000
q_ind_589_pop_1,1887.74,1.001
q_ind_590_pop_1,5560.77,1.000
q_ind_591_pop_1,1864.56,1.001
q_ind_592_pop_1,2668.51,1.001
q_ind_593_pop_1,2786.14,1.001
q_ind_594_pop_1,3277.63,1.001
q_ind_595_pop_1,2161.73,1.000
q_ind_596_pop_1,3021.81,1.001
q_ind_597_pop_1,3325.47,1.000
q_ind_598_pop_1,374.05,1.003
q_ind_599_pop_1,7047.57,1.000
q_ind_600_pop_1,3420.30,1.000
q_ind_601_pop_1,1858.66,1.000
q_ind_602_pop_1,999.57,1.001
q_ind_603_pop_1,2251.29,1.000
q_ind_604_pop_1,1477.58,1.000
q_ind_605_pop_1,1229.71,1.000
q_ind_606_pop_1,2402.43,1.000
q_ind_607_pop_1,3429.03,1.000
q_ind_608_pop_1,1265.68,1.000
q_ind_609_pop_1,4614.26,1.000
q_ind_610_pop_1,5401.68,1.000
q_ind_611_pop_1,3332.01,1.002
q_ind_612_pop_1,2800.87,1.000
q_ind_613_pop_1,4286.92,1.001
q_ind_614_pop_1,7381.92,1.000
q_ind_615_pop_1,7418.27,1.000
q_ind_616_pop_1,6434.40,1.000
q_ind_617_pop_1,5354.97,1.000
q_ind_618_pop_1,8584.96,1.000
q_ind_619_pop_1,1316.73,1.005
q_ind_620_pop_1,627.96,1.001
q_ind_621_pop_1,4472.02,1.000
q_ind_622_pop_1,1282.86,1.000
q_ind_623_pop_1,2727.23,1.000
q_ind_624_pop_1,2006.62,1.002
q_ind_625_pop_1,3514.72,1.000
q_ind_626_pop_1,797.25,1.003
q_ind_627_pop_1,2758.44,1.000
q_ind_628_pop_1,3200.30,1.001
q_ind_629_pop_1,3417.95,1.000
q_ind_630_pop_1,2432.18,1.001
q_ind_631_pop_1,4501.31,1.000
q_ind_632_pop_1,5874.80,1.000
q_ind_633_pop_1,1085.90,1.001
q_ind_634_pop_1,2587.79,1.000
q_ind_635_pop_1,3900.37,1.000
q_ind_636_pop_1,4056.30,1.000
q_ind_637_pop_1,3023.90,1.000
q_ind_638_pop_1,3954.42,1.000
q_ind_639_pop_1,4773.57,1.001
q_ind_640_pop_1,3302.08,1.001
q_ind_641_pop_1,2968.79,1.001
q_ind_642_pop_1,2683.60,1.000
