param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_413_pop_5,4599.07,1.000
q_ind_414_pop_5,2083.28,1.003
q_ind_415_pop_5,3535.52,1.001
q_ind_416_pop_5,4456.79,1.000
q_ind_417_pop_5,6364.86,1.000
q_ind_418_pop_5,7691.03,1.001
q_ind_419_pop_5,7107.40,1.000
q_ind_420_pop_5,6569.15,1.001
q_ind_421_pop_5,4005.72,1.002
q_ind_422_pop_5,7701.58,1.000
q_ind_423_pop_5,7624.36,1.000
q_ind_424_pop_5,6346.73,1.000
q_ind_425_pop_5,6603.99,1.000
q_ind_426_pop_5,2.42,2.922
q_ind_427_pop_5,5752.19,1.000
q_ind_428_pop_5,2.37,3.037
q_ind_429_pop_5,1895.67,1.004
q_ind_430_pop_5,2.40,2.943
q_ind_431_pop_5,6368.14,1.000
q_ind_432_pop_5,6656.09,1.000
q_ind_433_pop_5,681.51,1.003
q_ind_434_pop_5,99.85,1.047
q_ind_435_pop_5,6985.29,1.002
q_ind_436_pop_5,5655.76,1.000
q_ind_437_pop_5,6537.19,1.000
q_ind_438_pop_5,6406.15,1.000
q_ind_439_pop_5,485.22,1.008
q_ind_440_pop_5,6695.56,1.000
q_ind_441_pop_5,5193.36,1.000
q_ind_442_pop_5,374.38,1.015
q_ind_443_pop_5,3258.37,1.001
q_ind_444_pop_5,847.68,1.001
q_ind_445_pop_5,1792.57,1.002
q_ind_446_pop_5,3863.09,1.001
q_ind_447_pop_5,2278.05,1.005
q_ind_448_pop_5,1191.38,1.002
q_ind_449_pop_5,2552.84,1.001
q_ind_450_pop_5,832.59,1.004
q_ind_451_pop_5,3830.16,1.001
q_ind_452_pop_5,141.60,1.004
q_ind_453_pop_5,5120.98,1.003
q_ind_454_pop_5,379.45,1.006
q_ind_455_pop_5,249.85,1.009
q_ind_456_pop_5,4248.28,1.005
q_ind_457_pop_5,352.69,1.005
q_ind_458_pop_5,2783.15,1.008
q_ind_459_pop_5,137.27,1.009
q_ind_460_pop_5,4121.38,1.001
q_ind_461_pop_5,7924.14,1.000
q_ind_462_pop_5,5739.19,1.000
q_ind_463_pop_5,7362.44,1.000
q_ind_464_pop_5,6951.31,1.000
q_ind_465_pop_5,3853.00,1.000
q_ind_466_pop_5,2.36,3.050
q_ind_467_pop_5,2684.81,1.000
q_ind_468_pop_5,1421.17,1.000
q_ind_469_pop_5,2400.79,1.000
q_ind_470_pop_5,2.38,3.065
q_ind_471_pop_5,2.38,3.032
q_ind_472_pop_5,2.40,3.070
q_ind_473_pop_5,2.39,3.107
q_ind_474_pop_5,2.42,2.989
q_ind_475_pop_5,2.34,3.097
q_ind_476_pop_5,3411.69,1.000
q_ind_477_pop_5,3292.62,1.001
q_ind_478_pop_5,3438.75,1.000
q_ind_479_pop_5,1638.35,1.003
q_ind_480_pop_5,1881.82,1.001
q_ind_481_pop_5,2193.88,1.000
q_ind_482_pop_5,3371.96,1.002
q_ind_483_pop_5,6640.36,1.001
q_ind_484_pop_5,3822.25,1.000
q_ind_485_pop_5,4073.75,1.000
q_ind_486_pop_5,5057.68,1.001
q_ind_487_pop_5,4965.48,1.000
q_ind_488_pop_5,4124.26,1.001
q_ind_489_pop_5,30.18,1.044
q_ind_490_pop_5,6433.42,1.000
q_ind_491_pop_5,44.62,1.028
q_ind_492_pop_5,3.33,1.680
q_ind_493_pop_5,3452.00,1.002
q_ind_494_pop_5,8.81,1.251
q_ind_495_pop_5,6054.53,1.000
q_ind_496_pop_5,8142.94,1.000
q_ind_497_pop_5,3992.11,1.001
q_ind_498_pop_5,6666.43,1.000
q_ind_499_pop_5,6503.57,1.000
q_ind_500_pop_5,6337.90,1.001
q_ind_501_pop_5,9762.12,1.001
q_ind_502_pop_5,4995.50,1.000
q_ind_503_pop_5,7706.37,1.000
q_ind_504_pop_5,8189.07,1.000
q_ind_505_pop_5,4861.19,1.000
q_ind_506_pop_5,6245.98,1.000
q_ind_507_pop_5,4801.27,1.000
q_ind_508_pop_5,8503.90,1.000
q_ind_509_pop_5,4988.55,1.000
q_ind_510_pop_5,4036.39,1.000
q_ind_511_pop_5,5448.52,1.000
q_ind_512_pop_5,6897.40,1.000
q_ind_513_pop_5,8648.66,1.000
q_ind_514_pop_5,6652.15,1.000
q_ind_515_pop_5,5584.05,1.001
q_ind_516_pop_5,7213.39,1.000
q_ind_517_pop_5,7503.74,1.000
q_ind_518_pop_5,6428.12,1.000
q_ind_519_pop_5,837.62,1.011
q_ind_520_pop_5,5777.13,1.001
q_ind_521_pop_5,2478.93,1.002
q_ind_522_pop_5,4968.28,1.000
q_ind_523_pop_5,3222.96,1.000
q_ind_524_pop_5,6206.83,1.000
q_ind_525_pop_5,4967.53,1.000
q_ind_526_pop_5,5462.85,1.000
q_ind_527_pop_5,6204.31,1.000
q_ind_528_pop_5,6492.11,1.000
q_ind_529_pop_5,5771.76,1.000
q_ind_530_pop_5,4636.10,1.001
q_ind_531_pop_5,6128.05,1.000
q_ind_532_pop_5,4800.96,1.000
q_ind_533_pop_5,7328.80,1.000
q_ind_534_pop_5,6404.50,1.000
q_ind_535_pop_5,7053.87,1.000
q_ind_536_pop_5,5429.13,1.001
q_ind_537_pop_5,8052.25,1.000
q_ind_538_pop_5,7962.71,1.000
q_ind_539_pop_5,8660.02,1.000
q_ind_540_pop_5,6224.04,1.000
q_ind_541_pop_5,9083.85,1.000
q_ind_542_pop_5,2813.14,1.001
q_ind_543_pop_5,3929.30,1.000
q_ind_544_pop_5,3925.00,1.000
q_ind_545_pop_5,7344.59,1.000
q_ind_546_pop_5,4858.91,1.000
q_ind_547_pop_5,497.23,1.058
q_ind_548_pop_5,3017.66,1.002
q_ind_549_pop_5,4038.20,1.000
q_ind_550_pop_5,5342.49,1.001
q_ind_551_pop_5,1177.47,1.001
q_ind_552_pop_5,3351.96,1.001
q_ind_553_pop_5,2585.27,1.000
q_ind_554_pop_5,1778.19,1.000
q_ind_555_pop_5,4603.56,1.001
q_ind_556_pop_5,4116.30,1.001
q_ind_557_pop_5,4471.03,1.000
q_ind_558_pop_5,3615.40,1.001
q_ind_559_pop_5,2681.24,1.001
q_ind_560_pop_5,2580.96,1.000
q_ind_561_pop_5,5007.09,1.000
q_ind_562_pop_5,2961.06,1.001
q_ind_563_pop_5,3047.64,1.000
q_ind_564_pop_5,2920.11,1.000
q_ind_565_pop_5,3543.06,1.000
q_ind_566_pop_5,7455.33,1.000
q_ind_567_pop_5,5775.75,1.000
q_ind_568_pop_5,2988.30,1.001
q_ind_569_pop_5,563.90,1.003
q_ind_570_pop_5,3528.68,1.000
q_ind_571_pop_5,3939.11,1.000
q_ind_572_pop_5,1308.86,1.002
q_ind_573_pop_5,5015.36,1.000
q_ind_574_pop_5,3.13,2.493
q_ind_575_pop_5,2322.70,1.004
q_ind_576_pop_5,2.95,2.687
q_ind_577_pop_5,3.15,2.568
q_ind_578_pop_5,4351.02,1.001
q_ind_579_pop_5,6874.40,1.000
q_ind_580_pop_5,4208.20,1.000
q_ind_581_pop_5,5568.17,1.000
q_ind_582_pop_5,2711.89,1.000
q_ind_583_pop_5,1059.91,1.001
q_ind_584_pop_5,3936.17,1.000
q_ind_585_pop_5,5127.70,1.000
q_ind_586_pop_5,6906.63,1.000
q_ind_587_pop_5,6048.24,1.000
q_ind_588_pop_5,966.10,1.007
q_ind_589_pop_5,2054.16,1.000
q_ind_590_pop_5,3968.48,1.001
q_ind_591_pop_5,1772.10,1.005
q_ind_592_pop_5,3947.63,1.002
q_ind_593_pop_5,4527.78,1.000
q_ind_594_pop_5,2747.34,1.000
q_ind_595_pop_5,189.18,1.009
q_ind_596_pop_5,3380.52,1.000
q_ind_597_pop_5,67.18,1.027
q_ind_598_pop_5,208.82,1.027
q_ind_599_pop_5,5856.76,1.000
q_ind_600_pop_5,6276.72,1.000
q_ind_601_pop_5,2.62,2.644
q_ind_602_pop_5,1488.50,1.001
q_ind_603_pop_5,3785.66,1.000
q_ind_604_pop_5,2.63,2.636
q_ind_605_pop_5,2.62,2.638
q_ind_606_pop_5,3829.22,1.002
q_ind_607_pop_5,18.98,1.123
q_ind_608_pop_5,2.62,2.654
q_ind_609_pop_5,6026.85,1.000
q_ind_610_pop_5,5986.40,1.000
q_ind_611_pop_5,5176.76,1.000
q_ind_612_pop_5,5132.94,1.000
q_ind_613_pop_5,3206.82,1.002
q_ind_614_pop_5,7741.96,1.000
q_ind_615_pop_5,7261.59,1.000
q_ind_616_pop_5,5396.80,1.001
q_ind_617_pop_5,5365.64,1.000
q_ind_618_pop_5,6834.00,1.000
q_ind_619_pop_5,4618.84,1.000
q_ind_620_pop_5,1266.71,1.001
q_ind_621_pop_5,6215.13,1.000
q_ind_622_pop_5,4224.85,1.001
q_ind_623_pop_5,5577.68,1.000
q_ind_624_pop_5,1733.81,1.001
q_ind_625_pop_5,3728.65,1.001
q_ind_626_pop_5,1400.67,1.002
q_ind_627_pop_5,3904.72,1.000
q_ind_628_pop_5,4921.11,1.001
q_ind_629_pop_5,3786.29,1.001
q_ind_630_pop_5,584.76,1.007
q_ind_631_pop_5,5042.76,1.000
q_ind_632_pop_5,6967.38,1.000
q_ind_633_pop_5,3452.41,1.004
q_ind_634_pop_5,6408.26,1.001
q_ind_635_pop_5,3414.38,1.001
q_ind_636_pop_5,5442.57,1.000
q_ind_637_pop_5,4319.83,1.002
q_ind_638_pop_5,5291.43,1.001
q_ind_639_pop_5,3423.07,1.000
q_ind_640_pop_5,6206.93,1.001
q_ind_641_pop_5,5437.85,1.001
q_ind_642_pop_5,4734.70,1.000
q_ind_643_pop_5,4828.78,1.000
q_ind_644_pop_5,4739.80,1.000
q_ind_645_pop_5,5329.08,1.001
q_ind_646_pop_5,5959.30,1.001
q_ind_647_pop_5,3490.06,1.000
q_ind_648_pop_5,3.77,1.519
q_ind_649_pop_5,4661.04,1.000
q_ind_650_pop_5,6593.10,1.000
q_ind_651_pop_5,11916.69,1.000
q_ind_652_pop_5,8896.25,1.000
q_ind_653_pop_5,2.42,2.933
q_ind_654_pop_5,2.56,2.330
q_ind_655_pop_5,2.43,2.912
q_ind_656_pop_5,2.44,2.890
q_ind_657_pop_5,4486.89,1.005
q_ind_658_pop_5,4508.10,1.000
q_ind_659_pop_5,2146.86,1.002
q_ind_660_pop_5,296.34,1.004
q_ind_661_pop_5,2.47,2.846
q_ind_662_pop_5,6918.34,1.000
q_ind_663_pop_5,6614.89,1.001
q_ind_664_pop_5,8.34,1.130
q_ind_665_pop_5,2.47,2.865
q_ind_666_pop_5,2.45,2.796
q_ind_667_pop_5,5.25,1.070
q_ind_668_pop_5,5287.66,1.000
q_ind_669_pop_5,5177.70,1.000
q_ind_670_pop_5,4521.44,1.001
q_ind_671_pop_5,3363.98,1.003
q_ind_672_pop_5,8525.63,1.000
q_ind_673_pop_5,7747.81,1.000
q_ind_674_pop_5,7986.05,1.000
q_ind_675_pop_5,8016.76,1.000
q_ind_676_pop_5,4098.59,1.001
q_ind_677_pop_5,3177.84,1.001
q_ind_678_pop_5,5963.24,1.000
q_ind_679_pop_5,6996.88,1.000
q_ind_680_pop_5,2268.68,1.002
q_ind_681_pop_5,1668.73,1.000
q_ind_682_pop_5,7853.51,1.000
q_ind_683_pop_5,4391.33,1.000
q_ind_684_pop_5,3735.96,1.000
q_ind_685_pop_5,5649.28,1.000
q_ind_686_pop_5,3935.15,1.000
q_ind_687_pop_5,4710.02,1.001
q_ind_688_pop_5,8148.94,1.000
q_ind_689_pop_5,1844.58,1.001
q_ind_690_pop_5,7830.20,1.000
q_ind_691_pop_5,5537.08,1.000
q_ind_692_pop_5,3601.26,1.000
q_ind_693_pop_5,8029.27,1.000
q_ind_694_pop_5,7558.37,1.000
q_ind_0_pop_6,385.81,1.016
q_ind_1_pop_6,3279.96,1.002
q_ind_2_pop_6,1.54,4.732
q_ind_3_pop_6,879.73,1.002
q_ind_4_pop_6,3544.54,1.002
q_ind_5_pop_6,1.62,3.591
q_ind_6_pop_6,1.59,4.579
q_ind_7_pop_6,1.66,3.402
q_ind_8_pop_6,345.41,1.005
q_ind_9_pop_6,1.68,3.096
q_ind_10_pop_6,239.03,1.566
q_ind_11_pop_6,2361.53,1.000
q_ind_12_pop_6,12.81,1.205
q_ind_13_pop_6,135.74,1.006
q_ind_14_pop_6,1415.69,1.008
q_ind_15_pop_6,2.24,2.018
q_ind_16_pop_6,9.62,1.103
q_ind_17_pop_6,2.15,2.089
q_ind_18_pop_6,1294.84,1.004
q_ind_19_pop_6,7.75,1.105
q_ind_20_pop_6,1.51,8.659
q_ind_21_pop_6,3280.90,1.000
q_ind_22_pop_6,2523.01,1.000
q_ind_23_pop_6,377.87,1.005
q_ind_24_pop_6,4279.01,1.000
q_ind_25_pop_6,218.68,1.002
q_ind_26_pop_6,3.95,1.259
q_ind_27_pop_6,1430.28,1.002
q_ind_28_pop_6,2.82,2.350
q_ind_29_pop_6,2.81,2.314
q_ind_30_pop_6,448.38,1.001
q_ind_31_pop_6,3409.58,1.000
q_ind_32_pop_6,4405.12,1.000
q_ind_33_pop_6,2.81,2.348
q_ind_34_pop_6,2.87,2.207
q_ind_35_pop_6,4830.47,1.001
q_ind_36_pop_6,1745.40,1.000
q_ind_37_pop_6,958.10,1.003
q_ind_38_pop_6,1008.99,1.001
q_ind_39_pop_6,2480.14,1.001
q_ind_40_pop_6,913.77,1.001
q_ind_41_pop_6,5553.73,1.000
q_ind_42_pop_6,4448.31,1.000
q_ind_43_pop_6,5842.59,1.001
q_ind_44_pop_6,2365.76,1.000
q_ind_45_pop_6,1932.54,1.000
q_ind_46_pop_6,2.46,2.507
q_ind_47_pop_6,2.48,2.448
q_ind_48_pop_6,4574.86,1.000
q_ind_49_pop_6,2.45,2.510
q_ind_50_pop_6,2.47,2.476
q_ind_51_pop_6,2.49,2.393
q_ind_52_pop_6,1.52,8.239
q_ind_53_pop_6,1.50,101.832
q_ind_54_pop_6,1.50,82.683
q_ind_55_pop_6,1.52,7.189
q_ind_56_pop_6,1.50,90.965
q_ind_57_pop_6,1.50,98.745
q_ind_58_pop_6,1.50,120.476
q_ind_59_pop_6,1.50,137.076
q_ind_60_pop_6,1.50,90.371
q_ind_61_pop_6,2.67,2.089
q_ind_62_pop_6,2075.34,1.000
q_ind_63_pop_6,1128.56,1.001
q_ind_64_pop_6,1.50,33.475
q_ind_65_pop_6,4907.43,1.002
q_ind_66_pop_6,2348.10,1.000
q_ind_67_pop_6,5138.87,1.000
q_ind_68_pop_6,6417.92,1.000
q_ind_69_pop_6,2952.93,1.000
q_ind_70_pop_6,3530.07,1.002
q_ind_71_pop_6,2.72,1.905
q_ind_72_pop_6,1.50,6.772
q_ind_73_pop_6,1422.95,1.001
q_ind_74_pop_6,2.21,3.607
q_ind_75_pop_6,2.23,3.568
q_ind_76_pop_6,2405.60,1.002
q_ind_77_pop_6,1.52,9.349
q_ind_78_pop_6,1.50,56.376
q_ind_79_pop_6,1.48,33.541
q_ind_80_pop_6,1.60,18.125
q_ind_81_pop_6,1.54,6.751
q_ind_82_pop_6,1.80,3.132
q_ind_83_pop_6,3239.16,1.186
q_ind_84_pop_6,1.53,8.145
q_ind_85_pop_6,1.58,20.587
q_ind_86_pop_6,1828.87,1.001
q_ind_87_pop_6,2633.62,1.001
q_ind_88_pop_6,2553.84,1.000
q_ind_89_pop_6,2039.43,1.001
q_ind_90_pop_6,1306.44,1.002
q_ind_91_pop_6,2794.82,1.000
q_ind_92_pop_6,2109.15,1.001
q_ind_93_pop_6,2896.07,1.000
q_ind_94_pop_6,1738.87,1.001
q_ind_95_pop_6,1261.05,1.001
q_ind_96_pop_6,1973.70,1.000
q_ind_97_pop_6,3243.30,1.001
q_ind_98_pop_6,2745.50,1.001
q_ind_99_pop_6,6959.02,1.000
q_ind_100_pop_6,4376.66,1.000
q_ind_101_pop_6,365.18,1.003
q_ind_102_pop_6,3227.52,1.000
q_ind_103_pop_6,2519.66,1.000
q_ind_104_pop_6,6028.05,1.000
q_ind_105_pop_6,935.11,1.001
q_ind_106_pop_6,254.95,1.045
q_ind_107_pop_6,4745.15,1.000
q_ind_108_pop_6,4013.30,1.000
q_ind_109_pop_6,2328.04,1.000
q_ind_110_pop_6,1486.27,1.004
q_ind_111_pop_6,5353.01,1.001
q_ind_112_pop_6,2.50,2.363
q_ind_113_pop_6,1365.83,1.001
q_ind_114_pop_6,7416.62,1.000
q_ind_115_pop_6,3014.86,1.000
q_ind_116_pop_6,1916.07,1.001
q_ind_117_pop_6,1766.32,1.001
q_ind_118_pop_6,17.75,1.109
q_ind_119_pop_6,2557.02,1.000
q_ind_120_pop_6,2182.88,1.001
q_ind_121_pop_6,3518.09,1.000
q_ind_122_pop_6,2.48,2.466
q_ind_123_pop_6,5418.88,1.000
q_ind_124_pop_6,4270.08,1.000
q_ind_125_pop_6,3334.74,1.001
q_ind_126_pop_6,1.65,14.857
q_ind_127_pop_6,3165.31,1.000
q_ind_128_pop_6,1.53,5.542
q_ind_129_pop_6,2428.70,1.001
q_ind_130_pop_6,4616.39,1.001
q_ind_131_pop_6,4894.60,1.001
q_ind_132_pop_6,2182.75,1.001
q_ind_133_pop_6,2405.23,1.000
q_ind_134_pop_6,5410.45,1.000
q_ind_135_pop_6,2461.90,1.001
q_ind_136_pop_6,2193.22,1.000
q_ind_137_pop_6,2084.88,1.001
q_ind_138_pop_6,4111.58,1.000
q_ind_139_pop_6,3529.05,1.000
q_ind_140_pop_6,1.51,8.151
q_ind_141_pop_6,2994.66,1.000
q_ind_142_pop_6,437.75,1.002
q_ind_143_pop_6,3657.28,1.001
q_ind_144_pop_6,4340.64,1.002
q_ind_145_pop_6,894.25,1.005
q_ind_146_pop_6,2188.92,1.000
q_ind_147_pop_6,2935.72,1.000
q_ind_148_pop_6,2520.58,1.000
q_ind_149_pop_6,994.61,1.002
q_ind_150_pop_6,2649.86,1.001
q_ind_151_pop_6,2511.50,1.000
q_ind_152_pop_6,2352.96,1.000
q_ind_153_pop_6,2625.91,1.000
q_ind_154_pop_6,2304.37,1.001
q_ind_155_pop_6,1769.23,1.001
q_ind_156_pop_6,2813.91,1.000
q_ind_157_pop_6,4097.50,1.000
q_ind_158_pop_6,4759.01,1.000
q_ind_159_pop_6,3689.56,1.000
q_ind_160_pop_6,2423.53,1.000
q_ind_161_pop_6,2678.51,1.001
q_ind_162_pop_6,2172.44,1.001
q_ind_163_pop_6,4096.54,1.000
q_ind_164_pop_6,1029.06,1.002
q_ind_165_pop_6,1983.16,1.000
q_ind_166_pop_6,2003.17,1.000
q_ind_167_pop_6,3224.73,1.000
q_ind_168_pop_6,4374.53,1.000
q_ind_169_pop_6,1.54,3.800
q_ind_170_pop_6,441.10,1.007
q_ind_171_pop_6,2838.68,1.003
q_ind_172_pop_6,2.42,2.638
q_ind_173_pop_6,5154.63,1.001
q_ind_174_pop_6,2110.00,1.001
q_ind_175_pop_6,5846.90,1.000
q_ind_176_pop_6,6097.90,1.000
q_ind_177_pop_6,1.58,11.101
q_ind_178_pop_6,258.77,1.002
q_ind_179_pop_6,422.86,1.011
q_ind_180_pop_6,5145.53,1.000
q_ind_181_pop_6,4114.14,1.000
q_ind_182_pop_6,7077.92,1.001
q_ind_183_pop_6,5587.70,1.000
q_ind_184_pop_6,6662.94,1.000
q_ind_185_pop_6,6145.91,1.000
q_ind_186_pop_6,4144.10,1.000
q_ind_187_pop_6,4676.99,1.000
q_ind_188_pop_6,5355.31,1.000
q_ind_189_pop_6,2955.80,1.002
q_ind_190_pop_6,6592.58,1.000
q_ind_191_pop_6,7758.45,1.000
q_ind_192_pop_6,7368.30,1.001
q_ind_193_pop_6,6306.08,1.000
q_ind_194_pop_6,6749.89,1.000
q_ind_195_pop_6,5502.09,1.001
q_ind_196_pop_6,4902.84,1.000
q_ind_197_pop_6,6938.84,1.001
q_ind_198_pop_6,6236.61,1.001
q_ind_199_pop_6,6200.69,1.000
q_ind_200_pop_6,5789.73,1.000
q_ind_201_pop_6,6985.86,1.000
q_ind_202_pop_6,2197.60,1.005
q_ind_203_pop_6,5056.30,1.001
q_ind_204_pop_6,5598.27,1.001
q_ind_205_pop_6,4829.48,1.001
q_ind_206_pop_6,4030.50,1.001
q_ind_207_pop_6,5421.28,1.000
q_ind_208_pop_6,4324.90,1.000
q_ind_209_pop_6,5636.10,1.000
q_ind_210_pop_6,7105.54,1.000
q_ind_211_pop_6,4231.49,1.000
q_ind_212_pop_6,4584.75,1.000
q_ind_213_pop_6,4852.30,1.000
q_ind_214_pop_6,897.52,1.003
q_ind_215_pop_6,5261.11,1.000
q_ind_216_pop_6,663.62,1.002
q_ind_217_pop_6,4802.22,1.000
q_ind_218_pop_6,6569.79,1.001
q_ind_219_pop_6,4607.26,1.000
q_ind_220_pop_6,4872.70,1.000
q_ind_221_pop_6,2637.35,1.001
q_ind_222_pop_6,342.48,1.010
q_ind_223_pop_6,2.61,1.600
q_ind_224_pop_6,82.79,1.020
q_ind_225_pop_6,12.36,1.185
q_ind_226_pop_6,28.82,1.073
q_ind_227_pop_6,46.68,1.076
q_ind_228_pop_6,2.43,1.505
q_ind_229_pop_6,4563.76,1.003
q_ind_230_pop_6,1827.56,1.001
q_ind_231_pop_6,1482.64,1.002
q_ind_232_pop_6,1185.57,1.027
q_ind_233_pop_6,1201.70,1.004
q_ind_234_pop_6,1547.17,1.001
q_ind_235_pop_6,2424.14,1.000
q_ind_236_pop_6,28.65,1.091
q_ind_237_pop_6,106.89,1.050
q_ind_238_pop_6,1217.42,1.023
q_ind_239_pop_6,1230.21,1.005
q_ind_240_pop_6,155.09,1.023
q_ind_241_pop_6,1.61,3.857
q_ind_242_pop_6,1.57,5.739
q_ind_243_pop_6,1.57,4.384
q_ind_244_pop_6,1.58,3.893
q_ind_245_pop_6,1.51,3.710
q_ind_246_pop_6,1.68,2.824
q_ind_247_pop_6,1.70,12.519
q_ind_248_pop_6,10.55,1.131
q_ind_249_pop_6,14.33,1.055
q_ind_250_pop_6,353.75,1.009
q_ind_251_pop_6,161.44,1.012
q_ind_252_pop_6,3.21,1.438
q_ind_253_pop_6,2462.68,1.005
q_ind_254_pop_6,461.83,1.007
q_ind_255_pop_6,8.43,1.733
q_ind_256_pop_6,534.22,1.000
q_ind_257_pop_6,1981.74,1.003
q_ind_258_pop_6,7.97,1.012
q_ind_259_pop_6,1808.37,1.000
q_ind_260_pop_6,1.50,276.544
q_ind_261_pop_6,1.50,762.676
q_ind_262_pop_6,1.50,283.225
q_ind_263_pop_6,1.77,9.014
q_ind_264_pop_6,1.50,482.266
q_ind_265_pop_6,1.50,1154.581
q_ind_266_pop_6,1.50,1183.181
q_ind_267_pop_6,1.56,5.978
q_ind_268_pop_6,929.46,1.017
q_ind_269_pop_6,874.13,1.018
q_ind_270_pop_6,160.83,1.013
q_ind_271_pop_6,1955.11,1.014
q_ind_272_pop_6,1.93,4.440
q_ind_273_pop_6,1.71,4.303
q_ind_274_pop_6,1889.15,1.005
q_ind_275_pop_6,1033.02,1.009
q_ind_276_pop_6,1904.11,1.002
q_ind_277_pop_6,1002.82,1.001
q_ind_278_pop_6,1837.90,1.000
q_ind_279_pop_6,4.14,1.489
q_ind_280_pop_6,861.58,1.004
q_ind_281_pop_6,24.70,1.083
q_ind_282_pop_6,58.51,1.195
q_ind_283_pop_6,87.85,1.030
q_ind_284_pop_6,475.98,1.001
q_ind_285_pop_6,1218.63,1.003
q_ind_286_pop_6,199.87,1.004
q_ind_287_pop_6,1379.50,1.000
q_ind_288_pop_6,25.09,1.171
q_ind_289_pop_6,905.50,1.002
q_ind_290_pop_6,1029.30,1.002
q_ind_291_pop_6,149.46,1.063
q_ind_292_pop_6,6.32,2.308
q_ind_293_pop_6,3.49,1.426
q_ind_294_pop_6,1.54,5.623
q_ind_295_pop_6,2.22,1.819
q_ind_296_pop_6,1.50,727.931
q_ind_297_pop_6,1.63,16.394
q_ind_298_pop_6,1.61,14.745
q_ind_299_pop_6,1.50,978.729
q_ind_300_pop_6,1.61,17.282
q_ind_301_pop_6,1327.91,1.003
q_ind_302_pop_6,1226.20,1.000
q_ind_303_pop_6,139.51,1.008
q_ind_304_pop_6,1030.34,1.000
q_ind_305_pop_6,764.17,1.001
q_ind_306_pop_6,1.52,6.986
q_ind_307_pop_6,1.53,6.479
q_ind_308_pop_6,1.52,6.579
q_ind_309_pop_6,5.37,1.368
q_ind_310_pop_6,1.54,5.874
q_ind_311_pop_6,1.55,5.663
q_ind_312_pop_6,1.57,5.139
q_ind_313_pop_6,2.59,2.243
q_ind_314_pop_6,2.47,2.471
q_ind_315_pop_6,2.50,2.376
q_ind_316_pop_6,2.46,2.473
q_ind_317_pop_6,2.49,2.431
q_ind_318_pop_6,2.50,2.382
q_ind_319_pop_6,7225.61,1.000
q_ind_320_pop_6,1.78,8.087
q_ind_321_pop_6,4594.25,1.000
q_ind_322_pop_6,6558.97,1.000
q_ind_323_pop_6,5336.54,1.000
q_ind_324_pop_6,6773.26,1.000
q_ind_325_pop_6,6594.17,1.001
q_ind_326_pop_6,6580.08,1.000
q_ind_327_pop_6,6062.52,1.000
q_ind_328_pop_6,481.44,1.000
q_ind_329_pop_6,88.90,1.016
q_ind_330_pop_6,2.49,2.474
q_ind_331_pop_6,2.50,2.375
q_ind_332_pop_6,2.49,2.489
q_ind_333_pop_6,322.11,1.005
q_ind_334_pop_6,2.46,2.541
q_ind_335_pop_6,95.11,1.036
q_ind_336_pop_6,2.60,2.401
q_ind_337_pop_6,2.56,2.431
q_ind_338_pop_6,1539.58,1.002
q_ind_339_pop_6,2669.23,1.000
q_ind_340_pop_6,2960.71,1.001
q_ind_341_pop_6,2690.90,1.001
q_ind_342_pop_6,1347.51,1.001
q_ind_343_pop_6,407.08,1.010
q_ind_344_pop_6,4067.72,1.001
q_ind_345_pop_6,116.75,1.019
q_ind_346_pop_6,443.72,1.002
q_ind_347_pop_6,1568.05,1.000
q_ind_348_pop_6,530.53,1.006
q_ind_349_pop_6,1564.26,1.002
q_ind_350_pop_6,3542.49,1.000
q_ind_351_pop_6,957.02,1.001
q_ind_352_pop_6,1283.77,1.003
q_ind_353_pop_6,3486.21,1.000
q_ind_354_pop_6,4261.01,1.002
q_ind_355_pop_6,2800.07,1.003
q_ind_356_pop_6,1112.20,1.002
q_ind_357_pop_6,3557.81,1.000
q_ind_358_pop_6,4287.88,1.001
q_ind_359_pop_6,1.52,8.088
q_ind_360_pop_6,4507.17,1.000
q_ind_361_pop_6,2044.17,1.000
q_ind_362_pop_6,4024.83,1.000
q_ind_363_pop_6,5022.95,1.000
q_ind_364_pop_6,1241.65,1.001
q_ind_365_pop_6,3454.90,1.002
q_ind_366_pop_6,4526.59,1.000
q_ind_367_pop_6,5068.50,1.000
q_ind_368_pop_6,4259.67,1.000
q_ind_369_pop_6,6105.22,1.000
q_ind_370_pop_6,5722.04,1.001
q_ind_371_pop_6,4697.67,1.001
q_ind_372_pop_6,4278.23,1.002
q_ind_373_pop_6,2064.18,1.002
q_ind_374_pop_6,2802.37,1.002
q_ind_375_pop_6,3313.27,1.000
q_ind_376_pop_6,3721.76,1.000
q_ind_377_pop_6,2575.67,1.001
q_ind_378_pop_6,7464.79,1.000
q_ind_379_pop_6,4805.70,1.001
q_ind_380_pop_6,4447.95,1.000
q_ind_381_pop_6,5039.81,1.000
q_ind_382_pop_6,948.33,1.002
q_ind_383_pop_6,5069.50,1.000
q_ind_384_pop_6,3707.57,1.001
q_ind_385_pop_6,3663.54,1.001
q_ind_386_pop_6,4292.84,1.000
q_ind_387_pop_6,1833.23,1.001
q_ind_388_pop_6,4965.67,1.000
q_ind_389_pop_6,5315.79,1.000
q_ind_390_pop_6,3959.78,1.001
q_ind_391_pop_6,3817.04,1.001
q_ind_392_pop_6,3142.28,1.000
