param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_582_pop_4,1917.69,1.001
q_ind_583_pop_4,379.88,1.005
q_ind_584_pop_4,3813.75,1.001
q_ind_585_pop_4,3960.95,1.001
q_ind_586_pop_4,6223.96,1.000
q_ind_587_pop_4,5122.41,1.000
q_ind_588_pop_4,1168.72,1.001
q_ind_589_pop_4,2085.57,1.000
q_ind_590_pop_4,1255.00,1.003
q_ind_591_pop_4,1500.02,1.011
q_ind_592_pop_4,2979.75,1.000
q_ind_593_pop_4,3466.80,1.002
q_ind_594_pop_4,1765.55,1.001
q_ind_595_pop_4,2183.81,1.001
q_ind_596_pop_4,2297.52,1.001
q_ind_597_pop_4,1070.01,1.005
q_ind_598_pop_4,2833.27,1.000
q_ind_599_pop_4,5981.35,1.000
q_ind_600_pop_4,2122.12,1.001
q_ind_601_pop_4,2.25,3.650
q_ind_602_pop_4,1030.89,1.001
q_ind_603_pop_4,3033.49,1.000
q_ind_604_pop_4,2.52,3.084
q_ind_605_pop_4,2.47,3.212
q_ind_606_pop_4,2727.37,1.001
q_ind_607_pop_4,376.90,1.008
q_ind_608_pop_4,2.50,3.264
q_ind_609_pop_4,7648.01,1.001
q_ind_610_pop_4,4108.15,1.000
q_ind_611_pop_4,2737.14,1.000
q_ind_612_pop_4,2853.91,1.000
q_ind_613_pop_4,5102.47,1.000
q_ind_614_pop_4,6395.92,1.000
q_ind_615_pop_4,8075.81,1.000
q_ind_616_pop_4,4564.56,1.000
q_ind_617_pop_4,5427.32,1.001
q_ind_618_pop_4,8910.32,1.000
q_ind_619_pop_4,1033.15,1.001
q_ind_620_pop_4,1340.68,1.002
q_ind_621_pop_4,6236.13,1.001
q_ind_622_pop_4,1984.70,1.000
q_ind_623_pop_4,4654.11,1.000
q_ind_624_pop_4,2231.02,1.002
q_ind_625_pop_4,2012.07,1.001
q_ind_626_pop_4,1019.39,1.002
q_ind_627_pop_4,2539.33,1.001
q_ind_628_pop_4,2901.53,1.002
q_ind_629_pop_4,4572.62,1.000
q_ind_630_pop_4,10.34,1.022
q_ind_631_pop_4,3604.16,1.000
q_ind_632_pop_4,5212.77,1.001
q_ind_633_pop_4,4.25,1.089
q_ind_634_pop_4,4411.83,1.001
q_ind_635_pop_4,3725.00,1.001
q_ind_636_pop_4,5210.77,1.000
q_ind_637_pop_4,10.61,1.023
q_ind_638_pop_4,3114.84,1.002
q_ind_639_pop_4,3891.47,1.000
q_ind_640_pop_4,6501.81,1.000
q_ind_641_pop_4,3191.33,1.000
q_ind_642_pop_4,4760.81,1.000
q_ind_643_pop_4,5366.98,1.000
q_ind_644_pop_4,3749.97,1.001
q_ind_645_pop_4,5052.60,1.000
q_ind_646_pop_4,5238.73,1.000
q_ind_647_pop_4,5782.45,1.000
q_ind_648_pop_4,1.72,8.424
q_ind_649_pop_4,4041.54,1.001
q_ind_650_pop_4,5446.90,1.000
q_ind_651_pop_4,7881.79,1.000
q_ind_652_pop_4,8338.86,1.000
q_ind_653_pop_4,464.17,1.001
q_ind_654_pop_4,1.98,2.284
q_ind_655_pop_4,1428.58,1.001
q_ind_656_pop_4,2250.77,1.000
q_ind_657_pop_4,7364.67,1.000
q_ind_658_pop_4,3307.75,1.001
q_ind_659_pop_4,2675.71,1.000
q_ind_660_pop_4,510.26,1.006
q_ind_661_pop_4,63.34,1.026
q_ind_662_pop_4,5687.38,1.001
q_ind_663_pop_4,5006.91,1.000
q_ind_664_pop_4,2414.52,1.000
q_ind_665_pop_4,58.89,1.070
q_ind_666_pop_4,367.33,1.010
q_ind_667_pop_4,3.00,1.435
q_ind_668_pop_4,6517.20,1.000
q_ind_669_pop_4,5298.64,1.000
q_ind_670_pop_4,3801.71,1.001
q_ind_671_pop_4,2885.16,1.001
q_ind_672_pop_4,6037.74,1.000
q_ind_673_pop_4,4721.27,1.000
q_ind_674_pop_4,6846.31,1.000
q_ind_675_pop_4,6930.18,1.000
q_ind_676_pop_4,1315.37,1.004
q_ind_677_pop_4,4649.60,1.000
q_ind_678_pop_4,5576.29,1.000
q_ind_679_pop_4,4674.63,1.000
q_ind_680_pop_4,4182.06,1.001
q_ind_681_pop_4,317.09,1.007
q_ind_682_pop_4,5097.44,1.000
q_ind_683_pop_4,2922.96,1.001
q_ind_684_pop_4,3255.85,1.000
q_ind_685_pop_4,6386.16,1.000
q_ind_686_pop_4,4144.38,1.001
q_ind_687_pop_4,4111.67,1.000
q_ind_688_pop_4,4772.67,1.000
q_ind_689_pop_4,1731.54,1.001
q_ind_690_pop_4,7132.02,1.000
q_ind_691_pop_4,3094.30,1.000
q_ind_692_pop_4,4977.78,1.001
q_ind_693_pop_4,9450.27,1.000
q_ind_694_pop_4,5408.96,1.000
q_ind_0_pop_5,5705.28,1.001
q_ind_1_pop_5,7698.90,1.000
q_ind_2_pop_5,1755.31,1.000
q_ind_3_pop_5,4722.30,1.000
q_ind_4_pop_5,8118.76,1.000
q_ind_5_pop_5,5298.18,1.000
q_ind_6_pop_5,5655.72,1.000
q_ind_7_pop_5,6553.92,1.000
q_ind_8_pop_5,4328.27,1.000
q_ind_9_pop_5,5397.45,1.000
q_ind_10_pop_5,1498.00,1.001
q_ind_11_pop_5,4780.53,1.000
q_ind_12_pop_5,6646.92,1.000
q_ind_13_pop_5,5322.42,1.000
q_ind_14_pop_5,5812.17,1.001
q_ind_15_pop_5,6651.49,1.000
q_ind_16_pop_5,6017.56,1.000
q_ind_17_pop_5,9091.28,1.001
q_ind_18_pop_5,2851.81,1.002
q_ind_19_pop_5,8419.56,1.000
q_ind_20_pop_5,2857.92,1.000
q_ind_21_pop_5,9380.39,1.000
q_ind_22_pop_5,7714.90,1.000
q_ind_23_pop_5,5000.06,1.001
q_ind_24_pop_5,7942.74,1.000
q_ind_25_pop_5,3173.51,1.000
q_ind_26_pop_5,5894.89,1.000
q_ind_27_pop_5,8500.09,1.000
q_ind_28_pop_5,6436.28,1.001
q_ind_29_pop_5,4260.98,1.002
q_ind_30_pop_5,5150.82,1.000
q_ind_31_pop_5,8047.22,1.001
q_ind_32_pop_5,10301.29,1.000
q_ind_33_pop_5,6022.82,1.000
q_ind_34_pop_5,4960.48,1.000
q_ind_35_pop_5,6849.91,1.000
q_ind_36_pop_5,5959.95,1.000
q_ind_37_pop_5,6744.23,1.001
q_ind_38_pop_5,3705.26,1.000
q_ind_39_pop_5,8373.03,1.000
q_ind_40_pop_5,6845.21,1.000
q_ind_41_pop_5,6946.26,1.000
q_ind_42_pop_5,8128.84,1.000
q_ind_43_pop_5,9498.65,1.000
q_ind_44_pop_5,4679.89,1.000
q_ind_45_pop_5,3163.71,1.000
q_ind_46_pop_5,6460.76,1.000
q_ind_47_pop_5,6148.44,1.000
q_ind_48_pop_5,11452.21,1.000
q_ind_49_pop_5,5828.21,1.000
q_ind_50_pop_5,4127.13,1.000
q_ind_51_pop_5,4901.31,1.001
q_ind_52_pop_5,6309.15,1.000
q_ind_53_pop_5,7494.26,1.001
q_ind_54_pop_5,6756.12,1.000
q_ind_55_pop_5,7352.65,1.000
q_ind_56_pop_5,6266.40,1.001
q_ind_57_pop_5,5997.18,1.000
q_ind_58_pop_5,7686.99,1.000
q_ind_59_pop_5,6697.38,1.000
q_ind_60_pop_5,4936.46,1.000
q_ind_61_pop_5,2667.85,1.000
q_ind_62_pop_5,6357.65,1.000
q_ind_63_pop_5,4347.55,1.000
q_ind_64_pop_5,718.53,1.003
q_ind_65_pop_5,5120.93,1.000
q_ind_66_pop_5,5999.74,1.000
q_ind_67_pop_5,10917.80,1.000
q_ind_68_pop_5,8859.89,1.000
q_ind_69_pop_5,8094.91,1.000
q_ind_70_pop_5,9860.19,1.000
q_ind_71_pop_5,1834.56,1.000
q_ind_72_pop_5,5663.45,1.000
q_ind_73_pop_5,5043.80,1.000
q_ind_74_pop_5,1940.37,1.001
q_ind_75_pop_5,124.74,1.011
q_ind_76_pop_5,2238.54,1.001
q_ind_77_pop_5,2519.07,1.000
q_ind_78_pop_5,3802.39,1.001
q_ind_79_pop_5,2984.15,1.000
q_ind_80_pop_5,2645.87,1.000
q_ind_81_pop_5,3998.91,1.000
q_ind_82_pop_5,6020.18,1.001
q_ind_83_pop_5,10205.06,1.000
q_ind_84_pop_5,4665.16,1.000
q_ind_85_pop_5,2904.29,1.002
q_ind_86_pop_5,6924.30,1.000
q_ind_87_pop_5,8991.05,1.001
q_ind_88_pop_5,2562.94,1.000
q_ind_89_pop_5,9076.75,1.000
q_ind_90_pop_5,2468.35,1.000
q_ind_91_pop_5,5263.51,1.000
q_ind_92_pop_5,4631.22,1.000
q_ind_93_pop_5,6271.48,1.000
q_ind_94_pop_5,3243.33,1.000
q_ind_95_pop_5,5812.79,1.000
q_ind_96_pop_5,5614.65,1.000
q_ind_97_pop_5,8068.14,1.000
q_ind_98_pop_5,7141.41,1.000
q_ind_99_pop_5,12323.14,1.000
q_ind_100_pop_5,7688.57,1.000
q_ind_101_pop_5,3932.30,1.000
q_ind_102_pop_5,9001.73,1.000
q_ind_103_pop_5,5551.16,1.001
q_ind_104_pop_5,6819.36,1.000
q_ind_105_pop_5,4827.65,1.000
q_ind_106_pop_5,3642.33,1.001
q_ind_107_pop_5,7425.57,1.000
q_ind_108_pop_5,8684.56,1.000
q_ind_109_pop_5,5494.99,1.000
q_ind_110_pop_5,4379.25,1.001
q_ind_111_pop_5,10898.81,1.000
q_ind_112_pop_5,8308.81,1.000
q_ind_113_pop_5,6832.75,1.000
q_ind_114_pop_5,10416.95,1.000
q_ind_115_pop_5,5006.11,1.001
q_ind_116_pop_5,2340.39,1.001
q_ind_117_pop_5,2539.72,1.001
q_ind_118_pop_5,5007.45,1.000
q_ind_119_pop_5,7658.21,1.001
q_ind_120_pop_5,7614.91,1.000
q_ind_121_pop_5,5491.62,1.000
q_ind_122_pop_5,4285.54,1.003
q_ind_123_pop_5,8050.74,1.000
q_ind_124_pop_5,9589.30,1.000
q_ind_125_pop_5,7282.02,1.000
q_ind_126_pop_5,2715.76,1.001
q_ind_127_pop_5,10764.80,1.000
q_ind_128_pop_5,4241.32,1.001
q_ind_129_pop_5,5409.49,1.000
q_ind_130_pop_5,6894.66,1.000
q_ind_131_pop_5,7037.58,1.000
q_ind_132_pop_5,5592.07,1.000
q_ind_133_pop_5,7536.36,1.000
q_ind_134_pop_5,10046.43,1.000
q_ind_135_pop_5,4138.55,1.000
q_ind_136_pop_5,3558.83,1.000
q_ind_137_pop_5,6930.14,1.001
q_ind_138_pop_5,7746.16,1.000
q_ind_139_pop_5,4241.22,1.000
q_ind_140_pop_5,2035.71,1.001
q_ind_141_pop_5,7538.04,1.000
q_ind_142_pop_5,3872.73,1.000
q_ind_143_pop_5,5924.80,1.000
q_ind_144_pop_5,8951.27,1.000
q_ind_145_pop_5,4417.04,1.000
q_ind_146_pop_5,7884.05,1.001
q_ind_147_pop_5,5939.91,1.000
q_ind_148_pop_5,4335.28,1.000
q_ind_149_pop_5,7249.98,1.000
q_ind_150_pop_5,9691.04,1.000
q_ind_151_pop_5,8557.09,1.000
q_ind_152_pop_5,9442.27,1.000
q_ind_153_pop_5,9376.49,1.000
q_ind_154_pop_5,9655.18,1.000
q_ind_155_pop_5,6725.12,1.001
q_ind_156_pop_5,7463.19,1.001
q_ind_157_pop_5,9981.20,1.000
q_ind_158_pop_5,7518.24,1.000
q_ind_159_pop_5,8827.50,1.000
q_ind_160_pop_5,10684.69,1.000
q_ind_161_pop_5,7167.78,1.000
q_ind_162_pop_5,8709.08,1.000
q_ind_163_pop_5,8162.78,1.000
q_ind_164_pop_5,9326.41,1.000
q_ind_165_pop_5,6510.21,1.000
q_ind_166_pop_5,6900.83,1.000
q_ind_167_pop_5,8903.39,1.000
q_ind_168_pop_5,9790.10,1.000
q_ind_169_pop_5,1877.40,1.000
q_ind_170_pop_5,1785.15,1.000
q_ind_171_pop_5,6122.25,1.000
q_ind_172_pop_5,1696.46,1.002
q_ind_173_pop_5,6683.40,1.000
q_ind_174_pop_5,5914.90,1.000
q_ind_175_pop_5,7683.43,1.000
q_ind_176_pop_5,7609.47,1.000
q_ind_177_pop_5,2310.46,1.000
q_ind_178_pop_5,4293.46,1.000
q_ind_179_pop_5,1838.82,1.000
q_ind_180_pop_5,9523.98,1.000
q_ind_181_pop_5,8251.27,1.000
q_ind_182_pop_5,6387.00,1.001
q_ind_183_pop_5,6412.86,1.000
q_ind_184_pop_5,8187.17,1.001
q_ind_185_pop_5,9544.87,1.001
q_ind_186_pop_5,6224.38,1.000
q_ind_187_pop_5,5573.43,1.000
q_ind_188_pop_5,7542.80,1.001
q_ind_189_pop_5,7516.08,1.000
q_ind_190_pop_5,9084.97,1.001
q_ind_191_pop_5,8600.23,1.000
q_ind_192_pop_5,6738.10,1.000
q_ind_193_pop_5,6093.44,1.000
q_ind_194_pop_5,9308.94,1.000
q_ind_195_pop_5,8513.63,1.001
q_ind_196_pop_5,7443.98,1.000
q_ind_197_pop_5,7457.81,1.000
q_ind_198_pop_5,6290.15,1.000
q_ind_199_pop_5,4514.62,1.002
q_ind_200_pop_5,7591.18,1.000
q_ind_201_pop_5,6334.07,1.000
q_ind_202_pop_5,8113.55,1.000
q_ind_203_pop_5,9451.91,1.000
q_ind_204_pop_5,7508.56,1.000
q_ind_205_pop_5,10501.38,1.000
q_ind_206_pop_5,9044.99,1.000
q_ind_207_pop_5,7824.73,1.000
q_ind_208_pop_5,7509.98,1.000
q_ind_209_pop_5,8518.65,1.000
q_ind_210_pop_5,10645.01,1.000
q_ind_211_pop_5,8454.62,1.000
q_ind_212_pop_5,9289.63,1.000
q_ind_213_pop_5,9197.93,1.000
q_ind_214_pop_5,5844.68,1.000
q_ind_215_pop_5,8516.05,1.000
q_ind_216_pop_5,9017.87,1.000
q_ind_217_pop_5,9270.94,1.000
q_ind_218_pop_5,10379.22,1.000
q_ind_219_pop_5,7906.67,1.001
q_ind_220_pop_5,8538.58,1.001
q_ind_221_pop_5,8609.48,1.000
q_ind_222_pop_5,3011.45,1.001
q_ind_223_pop_5,2770.91,1.000
q_ind_224_pop_5,3530.10,1.005
q_ind_225_pop_5,678.50,1.023
q_ind_226_pop_5,2991.37,1.000
q_ind_227_pop_5,24.53,1.088
q_ind_228_pop_5,4557.81,1.000
q_ind_229_pop_5,3095.23,1.001
q_ind_230_pop_5,4432.10,1.000
q_ind_231_pop_5,1993.80,1.000
q_ind_232_pop_5,155.49,1.004
q_ind_233_pop_5,1982.53,1.001
q_ind_234_pop_5,3718.71,1.001
q_ind_235_pop_5,6759.27,1.001
q_ind_236_pop_5,3099.42,1.001
q_ind_237_pop_5,5751.09,1.001
q_ind_238_pop_5,3832.69,1.000
q_ind_239_pop_5,5527.67,1.001
q_ind_240_pop_5,3447.28,1.000
q_ind_241_pop_5,2269.24,1.001
q_ind_242_pop_5,2907.05,1.000
q_ind_243_pop_5,822.11,1.000
q_ind_244_pop_5,433.05,1.001
q_ind_245_pop_5,2592.40,1.002
q_ind_246_pop_5,1265.44,1.000
q_ind_247_pop_5,120.83,1.013
q_ind_248_pop_5,1611.22,1.000
q_ind_249_pop_5,189.21,1.003
q_ind_250_pop_5,7133.32,1.000
q_ind_251_pop_5,4785.23,1.000
q_ind_252_pop_5,4782.98,1.001
q_ind_253_pop_5,4869.91,1.000
q_ind_254_pop_5,433.82,1.004
q_ind_255_pop_5,241.20,1.006
q_ind_256_pop_5,6217.97,1.001
q_ind_257_pop_5,4204.17,1.000
q_ind_258_pop_5,66.92,1.059
q_ind_259_pop_5,3804.56,1.001
q_ind_260_pop_5,2581.39,1.001
q_ind_261_pop_5,5908.10,1.000
q_ind_262_pop_5,2249.21,1.000
q_ind_263_pop_5,496.16,1.002
q_ind_264_pop_5,6286.12,1.000
q_ind_265_pop_5,4059.52,1.000
q_ind_266_pop_5,3465.36,1.000
q_ind_267_pop_5,3103.56,1.000
q_ind_268_pop_5,5976.18,1.001
q_ind_269_pop_5,6593.94,1.000
q_ind_270_pop_5,2993.01,1.001
q_ind_271_pop_5,5625.32,1.000
q_ind_272_pop_5,2108.55,1.001
q_ind_273_pop_5,2042.14,1.001
q_ind_274_pop_5,4443.57,1.000
q_ind_275_pop_5,3922.23,1.001
q_ind_276_pop_5,3318.92,1.000
q_ind_277_pop_5,3915.19,1.000
q_ind_278_pop_5,3601.11,1.000
q_ind_279_pop_5,2694.62,1.001
q_ind_280_pop_5,1338.52,1.000
q_ind_281_pop_5,3551.22,1.000
q_ind_282_pop_5,3413.00,1.000
q_ind_283_pop_5,781.35,1.004
q_ind_284_pop_5,3792.23,1.000
q_ind_285_pop_5,3669.99,1.000
q_ind_286_pop_5,2850.49,1.001
q_ind_287_pop_5,2977.80,1.000
q_ind_288_pop_5,3406.99,1.000
q_ind_289_pop_5,313.75,1.002
q_ind_290_pop_5,4355.11,1.000
q_ind_291_pop_5,2775.26,1.000
q_ind_292_pop_5,1242.99,1.002
q_ind_293_pop_5,2255.65,1.000
q_ind_294_pop_5,1788.12,1.001
q_ind_295_pop_5,1335.39,1.001
q_ind_296_pop_5,3195.32,1.000
q_ind_297_pop_5,381.66,1.000
q_ind_298_pop_5,2119.62,1.001
q_ind_299_pop_5,4695.77,1.000
q_ind_300_pop_5,4252.73,1.001
q_ind_301_pop_5,2703.00,1.000
q_ind_302_pop_5,3187.28,1.000
q_ind_303_pop_5,1688.64,1.001
q_ind_304_pop_5,2172.49,1.001
q_ind_305_pop_5,2472.59,1.000
q_ind_306_pop_5,4821.70,1.000
q_ind_307_pop_5,2125.46,1.001
q_ind_308_pop_5,2203.89,1.000
q_ind_309_pop_5,1153.00,1.001
q_ind_310_pop_5,2198.68,1.000
q_ind_311_pop_5,1538.12,1.000
q_ind_312_pop_5,2608.42,1.001
q_ind_313_pop_5,2363.75,1.001
q_ind_314_pop_5,3206.91,1.001
q_ind_315_pop_5,4031.10,1.000
q_ind_316_pop_5,2602.72,1.000
q_ind_317_pop_5,3566.08,1.001
q_ind_318_pop_5,2645.51,1.001
q_ind_319_pop_5,1023.18,1.001
q_ind_320_pop_5,55.68,1.014
q_ind_321_pop_5,1277.71,1.001
q_ind_322_pop_5,1049.86,1.001
q_ind_323_pop_5,1699.23,1.001
q_ind_324_pop_5,567.57,1.003
q_ind_325_pop_5,1587.72,1.001
q_ind_326_pop_5,1757.72,1.003
q_ind_327_pop_5,945.74,1.003
q_ind_328_pop_5,38.47,1.049
q_ind_329_pop_5,51.68,1.024
q_ind_330_pop_5,1154.80,1.005
q_ind_331_pop_5,30.93,1.002
q_ind_332_pop_5,96.98,1.046
q_ind_333_pop_5,839.07,1.004
q_ind_334_pop_5,4199.23,1.000
q_ind_335_pop_5,20.29,1.099
q_ind_336_pop_5,3301.51,1.000
q_ind_337_pop_5,2905.18,1.000
q_ind_338_pop_5,4592.42,1.000
q_ind_339_pop_5,440.08,1.001
q_ind_340_pop_5,47.19,1.011
q_ind_341_pop_5,330.22,1.003
q_ind_342_pop_5,797.82,1.001
q_ind_343_pop_5,29.72,1.056
q_ind_344_pop_5,703.49,1.002
q_ind_345_pop_5,2645.58,1.002
q_ind_346_pop_5,202.07,1.004
q_ind_347_pop_5,835.21,1.001
q_ind_348_pop_5,1031.41,1.013
q_ind_349_pop_5,84.33,1.002
q_ind_350_pop_5,5681.82,1.000
q_ind_351_pop_5,58.58,1.010
q_ind_352_pop_5,744.64,1.003
q_ind_353_pop_5,4461.16,1.000
q_ind_354_pop_5,6571.25,1.001
q_ind_355_pop_5,1009.29,1.035
q_ind_356_pop_5,58.77,1.017
q_ind_357_pop_5,7268.29,1.001
q_ind_358_pop_5,5279.00,1.000
q_ind_359_pop_5,11.36,1.052
q_ind_360_pop_5,6630.11,1.000
q_ind_361_pop_5,5598.64,1.000
q_ind_362_pop_5,4159.55,1.000
q_ind_363_pop_5,6272.29,1.000
q_ind_364_pop_5,3449.81,1.000
q_ind_365_pop_5,7102.56,1.000
q_ind_366_pop_5,989.15,1.007
q_ind_367_pop_5,5017.52,1.000
q_ind_368_pop_5,5134.35,1.000
q_ind_369_pop_5,982.85,1.003
q_ind_370_pop_5,859.27,1.001
q_ind_371_pop_5,948.98,1.001
q_ind_372_pop_5,905.62,1.002
q_ind_373_pop_5,805.54,1.000
q_ind_374_pop_5,733.27,1.001
q_ind_375_pop_5,910.72,1.000
q_ind_376_pop_5,1448.15,1.001
q_ind_377_pop_5,248.85,1.004
q_ind_378_pop_5,484.52,1.004
q_ind_379_pop_5,723.20,1.001
q_ind_380_pop_5,1199.14,1.001
q_ind_381_pop_5,332.24,1.005
q_ind_382_pop_5,449.44,1.004
q_ind_383_pop_5,1819.16,1.002
q_ind_384_pop_5,604.44,1.001
q_ind_385_pop_5,722.29,1.003
q_ind_386_pop_5,510.94,1.003
q_ind_387_pop_5,138.35,1.003
q_ind_388_pop_5,7137.26,1.000
q_ind_389_pop_5,1588.53,1.001
q_ind_390_pop_5,3742.56,1.001
q_ind_391_pop_5,2769.03,1.001
q_ind_392_pop_5,6407.34,1.000
q_ind_393_pop_5,1222.54,1.007
q_ind_394_pop_5,664.26,1.005
q_ind_395_pop_5,6861.07,1.001
q_ind_396_pop_5,4104.19,1.000
q_ind_397_pop_5,929.17,1.004
q_ind_398_pop_5,571.26,1.006
q_ind_399_pop_5,882.22,1.003
q_ind_400_pop_5,504.32,1.003
q_ind_401_pop_5,856.71,1.003
q_ind_402_pop_5,830.56,1.002
q_ind_403_pop_5,589.03,1.001
q_ind_404_pop_5,100.05,1.007
q_ind_405_pop_5,40.56,1.024
q_ind_406_pop_5,836.48,1.004
q_ind_407_pop_5,576.08,1.000
q_ind_408_pop_5,759.99,1.000
q_ind_409_pop_5,1314.42,1.001
q_ind_410_pop_5,280.73,1.002
q_ind_411_pop_5,256.54,1.002
q_ind_412_pop_5,195.47,1.008
q_ind_413_pop_5,55.36,1.011
q_ind_414_pop_5,1082.47,1.002
q_ind_415_pop_5,1106.13,1.002
q_ind_416_pop_5,922.74,1.003
q_ind_417_pop_5,1175.63,1.004
q_ind_418_pop_5,981.49,1.001
q_ind_419_pop_5,1276.66,1.001
q_ind_420_pop_5,726.13,1.001
q_ind_421_pop_5,936.56,1.003
q_ind_422_pop_5,1314.52,1.002
q_ind_423_pop_5,926.19,1.004
q_ind_424_pop_5,988.97,1.001
q_ind_425_pop_5,1219.96,1.003
q_ind_426_pop_5,847.82,1.003
q_ind_427_pop_5,1208.55,1.001
q_ind_428_pop_5,552.60,1.000
q_ind_429_pop_5,1331.20,1.001
q_ind_430_pop_5,787.37,1.006
q_ind_431_pop_5,1541.00,1.000
q_ind_432_pop_5,885.53,1.004
q_ind_433_pop_5,301.71,1.004
q_ind_434_pop_5,63.38,1.017
q_ind_435_pop_5,253.34,1.014
q_ind_436_pop_5,54.31,1.005
q_ind_437_pop_5,563.36,1.000
q_ind_438_pop_5,113.49,1.000
q_ind_439_pop_5,453.89,1.000
q_ind_440_pop_5,44.19,1.015
q_ind_441_pop_5,610.87,1.000
q_ind_442_pop_5,745.82,1.001
q_ind_443_pop_5,246.78,1.007
q_ind_444_pop_5,461.23,1.005
q_ind_445_pop_5,4410.69,1.001
q_ind_446_pop_5,1683.15,1.004
q_ind_447_pop_5,156.72,1.019
q_ind_448_pop_5,3320.63,1.001
q_ind_449_pop_5,4234.42,1.000
q_ind_450_pop_5,3054.08,1.002
q_ind_451_pop_5,53.76,1.005
q_ind_452_pop_5,3275.72,1.012
q_ind_453_pop_5,147.38,1.013
q_ind_454_pop_5,3331.47,1.004
q_ind_455_pop_5,210.14,1.010
q_ind_456_pop_5,4668.76,1.006
q_ind_457_pop_5,271.12,1.007
q_ind_458_pop_5,464.46,1.004
q_ind_459_pop_5,115.10,1.011
q_ind_460_pop_5,231.55,1.022
q_ind_461_pop_5,791.09,1.002
q_ind_462_pop_5,735.42,1.001
q_ind_463_pop_5,2776.61,1.000
q_ind_464_pop_5,670.24,1.001
q_ind_465_pop_5,681.03,1.002
q_ind_466_pop_5,657.27,1.003
q_ind_467_pop_5,266.95,1.019
q_ind_468_pop_5,347.99,1.000
q_ind_469_pop_5,503.63,1.001
q_ind_470_pop_5,6905.12,1.000
q_ind_471_pop_5,7313.42,1.000
q_ind_472_pop_5,6932.76,1.000
q_ind_473_pop_5,1955.93,1.001
q_ind_474_pop_5,7351.31,1.000
q_ind_475_pop_5,5898.02,1.000
q_ind_476_pop_5,1526.67,1.000
q_ind_477_pop_5,3003.42,1.002
q_ind_478_pop_5,2656.55,1.003
q_ind_479_pop_5,306.66,1.005
q_ind_480_pop_5,300.58,1.000
q_ind_481_pop_5,95.48,1.001
q_ind_482_pop_5,4718.87,1.000
q_ind_483_pop_5,4317.28,1.001
q_ind_484_pop_5,3075.82,1.000
q_ind_485_pop_5,4847.08,1.000
q_ind_486_pop_5,421.91,1.001
q_ind_487_pop_5,142.62,1.009
q_ind_488_pop_5,622.96,1.006
q_ind_489_pop_5,5.32,1.076
q_ind_490_pop_5,2171.14,1.001
q_ind_491_pop_5,216.03,1.004
q_ind_492_pop_5,25.94,1.105
q_ind_493_pop_5,497.23,1.013
q_ind_494_pop_5,48.48,1.008
q_ind_495_pop_5,1168.01,1.003
q_ind_496_pop_5,1188.22,1.000
q_ind_497_pop_5,1180.63,1.004
q_ind_498_pop_5,655.14,1.001
q_ind_499_pop_5,863.26,1.001
q_ind_500_pop_5,961.49,1.002
q_ind_501_pop_5,886.74,1.003
q_ind_502_pop_5,1225.59,1.001
q_ind_503_pop_5,820.13,1.001
q_ind_504_pop_5,1083.97,1.007
q_ind_505_pop_5,1356.98,1.001
q_ind_506_pop_5,1158.57,1.001
q_ind_507_pop_5,1106.42,1.002
q_ind_508_pop_5,1211.68,1.001
q_ind_509_pop_5,1168.06,1.001
q_ind_510_pop_5,1091.17,1.001
q_ind_511_pop_5,1429.90,1.002
q_ind_512_pop_5,1418.61,1.003
q_ind_513_pop_5,1159.17,1.000
q_ind_514_pop_5,401.77,1.004
q_ind_515_pop_5,550.56,1.001
q_ind_516_pop_5,488.32,1.001
q_ind_517_pop_5,1336.02,1.001
q_ind_518_pop_5,659.34,1.003
q_ind_519_pop_5,1247.12,1.000
q_ind_520_pop_5,612.81,1.001
q_ind_521_pop_5,903.59,1.001
q_ind_522_pop_5,183.08,1.018
q_ind_523_pop_5,6462.77,1.000
q_ind_524_pop_5,4427.09,1.000
q_ind_525_pop_5,6217.32,1.000
q_ind_526_pop_5,5162.80,1.001
q_ind_527_pop_5,6227.31,1.000
q_ind_528_pop_5,6813.50,1.001
q_ind_529_pop_5,3980.16,1.000
q_ind_530_pop_5,6791.70,1.000
q_ind_531_pop_5,7370.95,1.000
q_ind_532_pop_5,4327.44,1.001
q_ind_533_pop_5,1327.57,1.001
q_ind_534_pop_5,915.75,1.002
q_ind_535_pop_5,239.65,1.010
q_ind_536_pop_5,953.57,1.002
q_ind_537_pop_5,959.86,1.004
q_ind_538_pop_5,886.87,1.001
q_ind_539_pop_5,130.35,1.015
q_ind_540_pop_5,314.01,1.002
q_ind_541_pop_5,1053.02,1.001
q_ind_542_pop_5,5034.84,1.000
q_ind_543_pop_5,5577.75,1.000
q_ind_544_pop_5,5684.42,1.000
q_ind_545_pop_5,7213.65,1.001
q_ind_546_pop_5,620.65,1.004
q_ind_547_pop_5,1048.48,1.000
q_ind_548_pop_5,16.46,1.032
q_ind_549_pop_5,3291.44,1.000
q_ind_550_pop_5,2953.65,1.001
q_ind_551_pop_5,4923.87,1.000
q_ind_552_pop_5,286.93,1.012
q_ind_553_pop_5,269.16,1.016
q_ind_554_pop_5,1207.54,1.002
q_ind_555_pop_5,114.14,1.061
q_ind_556_pop_5,1109.61,1.000
q_ind_557_pop_5,5743.41,1.000
q_ind_558_pop_5,986.43,1.001
q_ind_559_pop_5,9.54,1.226
