param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_642_pop_1,5938.55,1.000
q_ind_643_pop_1,7531.31,1.000
q_ind_644_pop_1,5855.45,1.000
q_ind_645_pop_1,4662.19,1.000
q_ind_646_pop_1,5752.85,1.000
q_ind_647_pop_1,6693.29,1.000
q_ind_648_pop_1,96.80,1.038
q_ind_649_pop_1,5692.28,1.000
q_ind_650_pop_1,7911.36,1.001
q_ind_651_pop_1,10059.36,1.000
q_ind_652_pop_1,8935.95,1.000
q_ind_653_pop_1,2348.32,1.000
q_ind_654_pop_1,568.49,1.003
q_ind_655_pop_1,3430.40,1.000
q_ind_656_pop_1,2615.98,1.000
q_ind_657_pop_1,7732.18,1.000
q_ind_658_pop_1,4717.47,1.000
q_ind_659_pop_1,1360.65,1.000
q_ind_660_pop_1,531.40,1.000
q_ind_661_pop_1,741.03,1.002
q_ind_662_pop_1,6755.90,1.000
q_ind_663_pop_1,8444.02,1.000
q_ind_664_pop_1,3261.04,1.000
q_ind_665_pop_1,767.25,1.006
q_ind_666_pop_1,1271.55,1.001
q_ind_667_pop_1,540.68,1.004
q_ind_668_pop_1,5347.31,1.000
q_ind_669_pop_1,8130.24,1.000
q_ind_670_pop_1,5305.92,1.000
q_ind_671_pop_1,5578.72,1.000
q_ind_672_pop_1,8044.48,1.000
q_ind_673_pop_1,6826.99,1.000
q_ind_674_pop_1,7990.79,1.000
q_ind_675_pop_1,8349.67,1.000
q_ind_676_pop_1,1731.59,1.001
q_ind_677_pop_1,2728.81,1.000
q_ind_678_pop_1,4635.86,1.000
q_ind_679_pop_1,4121.25,1.000
q_ind_680_pop_1,1722.20,1.000
q_ind_681_pop_1,1903.37,1.000
q_ind_682_pop_1,9132.35,1.000
q_ind_683_pop_1,4454.12,1.000
q_ind_684_pop_1,3904.38,1.002
q_ind_685_pop_1,7472.17,1.000
q_ind_686_pop_1,4287.64,1.000
q_ind_687_pop_1,4268.38,1.000
q_ind_688_pop_1,5928.62,1.000
q_ind_689_pop_1,3488.82,1.004
q_ind_690_pop_1,5592.15,1.000
q_ind_691_pop_1,6114.08,1.001
q_ind_692_pop_1,3688.04,1.000
q_ind_693_pop_1,8088.64,1.000
q_ind_694_pop_1,6818.42,1.000
q_ind_0_pop_2,6218.61,1.000
q_ind_1_pop_2,7604.92,1.000
q_ind_2_pop_2,4052.40,1.002
q_ind_3_pop_2,6006.68,1.000
q_ind_4_pop_2,8322.89,1.000
q_ind_5_pop_2,7012.30,1.000
q_ind_6_pop_2,7257.89,1.000
q_ind_7_pop_2,3202.83,1.000
q_ind_8_pop_2,7270.59,1.000
q_ind_9_pop_2,3772.60,1.001
q_ind_10_pop_2,4865.54,1.000
q_ind_11_pop_2,6069.55,1.000
q_ind_12_pop_2,4384.08,1.001
q_ind_13_pop_2,8197.76,1.001
q_ind_14_pop_2,4509.88,1.000
q_ind_15_pop_2,6847.78,1.000
q_ind_16_pop_2,7894.19,1.000
q_ind_17_pop_2,7596.46,1.000
q_ind_18_pop_2,5380.39,1.001
q_ind_19_pop_2,7075.99,1.000
q_ind_20_pop_2,2874.87,1.000
q_ind_21_pop_2,10790.05,1.000
q_ind_22_pop_2,8454.76,1.000
q_ind_23_pop_2,5528.53,1.000
q_ind_24_pop_2,9221.05,1.000
q_ind_25_pop_2,1772.93,1.000
q_ind_26_pop_2,4526.77,1.000
q_ind_27_pop_2,5826.70,1.000
q_ind_28_pop_2,6454.17,1.000
q_ind_29_pop_2,1607.47,1.000
q_ind_30_pop_2,9052.36,1.000
q_ind_31_pop_2,9468.49,1.000
q_ind_32_pop_2,9463.92,1.000
q_ind_33_pop_2,6009.66,1.001
q_ind_34_pop_2,7612.21,1.000
q_ind_35_pop_2,10367.17,1.000
q_ind_36_pop_2,7936.93,1.000
q_ind_37_pop_2,3372.25,1.000
q_ind_38_pop_2,1389.71,1.002
q_ind_39_pop_2,9900.40,1.000
q_ind_40_pop_2,3357.98,1.000
q_ind_41_pop_2,9255.37,1.000
q_ind_42_pop_2,6977.52,1.000
q_ind_43_pop_2,10419.97,1.000
q_ind_44_pop_2,4746.91,1.000
q_ind_45_pop_2,6019.66,1.001
q_ind_46_pop_2,4357.48,1.000
q_ind_47_pop_2,4142.71,1.000
q_ind_48_pop_2,9867.42,1.000
q_ind_49_pop_2,6616.21,1.001
q_ind_50_pop_2,2718.01,1.000
q_ind_51_pop_2,6122.59,1.000
q_ind_52_pop_2,6980.58,1.000
q_ind_53_pop_2,7470.04,1.001
q_ind_54_pop_2,6350.22,1.001
q_ind_55_pop_2,4983.91,1.001
q_ind_56_pop_2,9713.89,1.000
q_ind_57_pop_2,6034.72,1.000
q_ind_58_pop_2,7732.53,1.000
q_ind_59_pop_2,6586.97,1.000
q_ind_60_pop_2,5721.86,1.000
q_ind_61_pop_2,2428.26,1.000
q_ind_62_pop_2,5095.37,1.000
q_ind_63_pop_2,6440.96,1.000
q_ind_64_pop_2,2801.04,1.000
q_ind_65_pop_2,8950.82,1.000
q_ind_66_pop_2,4806.10,1.000
q_ind_67_pop_2,10237.29,1.000
q_ind_68_pop_2,10928.72,1.000
q_ind_69_pop_2,8054.90,1.000
q_ind_70_pop_2,7241.79,1.000
q_ind_71_pop_2,1544.93,1.000
q_ind_72_pop_2,2725.20,1.000
q_ind_73_pop_2,4907.38,1.000
q_ind_74_pop_2,182.68,1.005
q_ind_75_pop_2,3085.71,1.001
q_ind_76_pop_2,5445.54,1.000
q_ind_77_pop_2,1526.81,1.001
q_ind_78_pop_2,5139.90,1.000
q_ind_79_pop_2,2007.85,1.001
q_ind_80_pop_2,2896.46,1.001
q_ind_81_pop_2,4436.09,1.001
q_ind_82_pop_2,8622.73,1.000
q_ind_83_pop_2,8910.55,1.000
q_ind_84_pop_2,5768.06,1.000
q_ind_85_pop_2,3961.74,1.000
q_ind_86_pop_2,6333.88,1.000
q_ind_87_pop_2,6616.99,1.000
q_ind_88_pop_2,4053.98,1.000
q_ind_89_pop_2,5615.91,1.001
q_ind_90_pop_2,2389.08,1.000
q_ind_91_pop_2,1848.60,1.001
q_ind_92_pop_2,3661.54,1.000
q_ind_93_pop_2,7341.04,1.000
q_ind_94_pop_2,6448.93,1.000
q_ind_95_pop_2,5647.99,1.000
q_ind_96_pop_2,6401.38,1.000
q_ind_97_pop_2,6607.42,1.001
q_ind_98_pop_2,8891.96,1.000
q_ind_99_pop_2,11224.43,1.000
q_ind_100_pop_2,10211.64,1.000
q_ind_101_pop_2,3889.63,1.000
q_ind_102_pop_2,6235.83,1.000
q_ind_103_pop_2,5671.29,1.000
q_ind_104_pop_2,10681.64,1.000
q_ind_105_pop_2,4987.01,1.000
q_ind_106_pop_2,1728.16,1.000
q_ind_107_pop_2,6065.03,1.000
q_ind_108_pop_2,6133.98,1.001
q_ind_109_pop_2,4314.64,1.001
q_ind_110_pop_2,4146.66,1.000
q_ind_111_pop_2,7312.23,1.000
q_ind_112_pop_2,3798.53,1.000
q_ind_113_pop_2,3797.26,1.001
q_ind_114_pop_2,10481.20,1.000
q_ind_115_pop_2,5364.72,1.000
q_ind_116_pop_2,3531.90,1.000
q_ind_117_pop_2,2256.78,1.000
q_ind_118_pop_2,1251.72,1.001
q_ind_119_pop_2,8160.92,1.000
q_ind_120_pop_2,8649.56,1.000
q_ind_121_pop_2,7189.87,1.000
q_ind_122_pop_2,3159.51,1.001
q_ind_123_pop_2,7198.07,1.000
q_ind_124_pop_2,9822.55,1.000
q_ind_125_pop_2,6965.78,1.000
q_ind_126_pop_2,1241.09,1.000
q_ind_127_pop_2,9848.96,1.000
q_ind_128_pop_2,750.99,1.002
q_ind_129_pop_2,8293.20,1.001
q_ind_130_pop_2,10147.88,1.000
q_ind_131_pop_2,10724.80,1.000
q_ind_132_pop_2,2529.17,1.001
q_ind_133_pop_2,7433.23,1.000
q_ind_134_pop_2,9730.62,1.000
q_ind_135_pop_2,4231.76,1.000
q_ind_136_pop_2,5671.10,1.001
q_ind_137_pop_2,7737.69,1.000
q_ind_138_pop_2,8827.88,1.000
q_ind_139_pop_2,6321.30,1.000
q_ind_140_pop_2,1625.31,1.002
q_ind_141_pop_2,4043.65,1.000
q_ind_142_pop_2,1666.14,1.001
q_ind_143_pop_2,353.86,1.002
q_ind_144_pop_2,4597.36,1.001
q_ind_145_pop_2,5475.07,1.000
q_ind_146_pop_2,6064.28,1.000
q_ind_147_pop_2,7309.16,1.000
q_ind_148_pop_2,4443.83,1.001
q_ind_149_pop_2,8204.83,1.000
q_ind_150_pop_2,7660.05,1.000
q_ind_151_pop_2,7602.30,1.000
q_ind_152_pop_2,7728.86,1.000
q_ind_153_pop_2,9352.41,1.000
q_ind_154_pop_2,8967.16,1.000
q_ind_155_pop_2,5156.93,1.000
q_ind_156_pop_2,4920.92,1.000
q_ind_157_pop_2,9798.02,1.000
q_ind_158_pop_2,9892.25,1.000
q_ind_159_pop_2,9652.07,1.000
q_ind_160_pop_2,9265.94,1.000
q_ind_161_pop_2,8688.46,1.000
q_ind_162_pop_2,6920.97,1.000
q_ind_163_pop_2,5750.81,1.000
q_ind_164_pop_2,5524.09,1.000
q_ind_165_pop_2,7199.12,1.000
q_ind_166_pop_2,7356.01,1.000
q_ind_167_pop_2,6089.17,1.000
q_ind_168_pop_2,9463.19,1.000
q_ind_169_pop_2,4088.46,1.000
q_ind_170_pop_2,2241.69,1.000
q_ind_171_pop_2,4890.89,1.000
q_ind_172_pop_2,1874.33,1.000
q_ind_173_pop_2,11501.05,1.000
q_ind_174_pop_2,4309.00,1.001
q_ind_175_pop_2,8069.14,1.000
q_ind_176_pop_2,7903.76,1.000
q_ind_177_pop_2,1353.16,1.000
q_ind_178_pop_2,2816.69,1.000
q_ind_179_pop_2,1023.67,1.001
q_ind_180_pop_2,6174.20,1.000
q_ind_181_pop_2,10370.05,1.000
q_ind_182_pop_2,8693.83,1.000
q_ind_183_pop_2,7302.65,1.000
q_ind_184_pop_2,6477.29,1.000
q_ind_185_pop_2,9437.73,1.000
q_ind_186_pop_2,6353.58,1.000
q_ind_187_pop_2,8195.70,1.000
q_ind_188_pop_2,9750.69,1.000
q_ind_189_pop_2,6252.07,1.000
q_ind_190_pop_2,5459.79,1.000
q_ind_191_pop_2,10685.14,1.000
q_ind_192_pop_2,9687.93,1.000
q_ind_193_pop_2,11523.88,1.000
q_ind_194_pop_2,10375.00,1.000
q_ind_195_pop_2,8130.23,1.000
q_ind_196_pop_2,8476.00,1.000
q_ind_197_pop_2,7410.11,1.000
q_ind_198_pop_2,10659.25,1.000
q_ind_199_pop_2,8195.14,1.000
q_ind_200_pop_2,9783.67,1.000
q_ind_201_pop_2,10163.66,1.000
q_ind_202_pop_2,8460.32,1.000
q_ind_203_pop_2,8837.48,1.000
q_ind_204_pop_2,9631.92,1.000
q_ind_205_pop_2,10477.32,1.000
q_ind_206_pop_2,7430.89,1.000
q_ind_207_pop_2,7845.88,1.001
q_ind_208_pop_2,11505.85,1.000
q_ind_209_pop_2,7987.00,1.000
q_ind_210_pop_2,10679.79,1.000
q_ind_211_pop_2,7872.41,1.000
q_ind_212_pop_2,10236.52,1.000
q_ind_213_pop_2,9703.74,1.000
q_ind_214_pop_2,6863.73,1.000
q_ind_215_pop_2,6768.29,1.000
q_ind_216_pop_2,6325.63,1.000
q_ind_217_pop_2,10993.64,1.000
q_ind_218_pop_2,11430.12,1.000
q_ind_219_pop_2,6646.80,1.000
q_ind_220_pop_2,9405.54,1.000
q_ind_221_pop_2,7584.64,1.001
q_ind_222_pop_2,1627.71,1.000
q_ind_223_pop_2,1614.48,1.001
q_ind_224_pop_2,683.29,1.000
q_ind_225_pop_2,820.44,1.002
q_ind_226_pop_2,507.90,1.004
q_ind_227_pop_2,923.44,1.001
q_ind_228_pop_2,1127.96,1.001
q_ind_229_pop_2,2464.97,1.001
q_ind_230_pop_2,2268.93,1.000
q_ind_231_pop_2,2872.27,1.000
q_ind_232_pop_2,746.41,1.002
q_ind_233_pop_2,2887.34,1.001
q_ind_234_pop_2,3890.40,1.001
q_ind_235_pop_2,6538.06,1.000
q_ind_236_pop_2,1369.25,1.002
q_ind_237_pop_2,1285.54,1.000
q_ind_238_pop_2,4829.08,1.000
q_ind_239_pop_2,4491.69,1.000
q_ind_240_pop_2,1057.80,1.001
q_ind_241_pop_2,2828.83,1.000
q_ind_242_pop_2,1594.92,1.001
q_ind_243_pop_2,4431.44,1.002
q_ind_244_pop_2,1058.21,1.001
q_ind_245_pop_2,1415.57,1.002
q_ind_246_pop_2,2957.22,1.001
q_ind_247_pop_2,389.67,1.005
q_ind_248_pop_2,4958.26,1.001
q_ind_249_pop_2,2943.93,1.000
q_ind_250_pop_2,8179.48,1.001
q_ind_251_pop_2,4286.54,1.000
q_ind_252_pop_2,5676.87,1.000
q_ind_253_pop_2,6369.49,1.000
q_ind_254_pop_2,1410.53,1.000
q_ind_255_pop_2,1063.04,1.000
q_ind_256_pop_2,7280.46,1.001
q_ind_257_pop_2,4226.26,1.000
q_ind_258_pop_2,76.93,1.007
q_ind_259_pop_2,2383.41,1.000
q_ind_260_pop_2,5007.08,1.000
q_ind_261_pop_2,3127.49,1.000
q_ind_262_pop_2,2604.92,1.000
q_ind_263_pop_2,6128.14,1.000
q_ind_264_pop_2,4556.81,1.000
q_ind_265_pop_2,2293.03,1.000
q_ind_266_pop_2,3177.62,1.001
q_ind_267_pop_2,2852.33,1.000
q_ind_268_pop_2,4332.24,1.000
q_ind_269_pop_2,5887.31,1.001
q_ind_270_pop_2,4681.49,1.000
q_ind_271_pop_2,4600.59,1.000
q_ind_272_pop_2,2160.96,1.002
q_ind_273_pop_2,3685.01,1.000
q_ind_274_pop_2,4658.79,1.001
q_ind_275_pop_2,3020.79,1.000
q_ind_276_pop_2,5853.61,1.000
q_ind_277_pop_2,2505.56,1.000
q_ind_278_pop_2,4724.69,1.000
q_ind_279_pop_2,1321.50,1.001
q_ind_280_pop_2,1376.96,1.000
q_ind_281_pop_2,1060.82,1.000
q_ind_282_pop_2,5048.44,1.000
q_ind_283_pop_2,176.35,1.005
q_ind_284_pop_2,4859.59,1.002
q_ind_285_pop_2,2104.93,1.000
q_ind_286_pop_2,4165.94,1.000
q_ind_287_pop_2,2872.71,1.000
q_ind_288_pop_2,3736.01,1.001
q_ind_289_pop_2,356.12,1.003
q_ind_290_pop_2,4032.47,1.000
q_ind_291_pop_2,866.19,1.003
q_ind_292_pop_2,146.93,1.001
q_ind_293_pop_2,3624.99,1.002
q_ind_294_pop_2,1190.67,1.001
q_ind_295_pop_2,2967.44,1.000
q_ind_296_pop_2,2937.64,1.000
q_ind_297_pop_2,2194.38,1.000
q_ind_298_pop_2,2259.69,1.000
q_ind_299_pop_2,5719.77,1.000
q_ind_300_pop_2,2411.90,1.001
q_ind_301_pop_2,2575.22,1.001
q_ind_302_pop_2,1333.37,1.000
q_ind_303_pop_2,2426.31,1.002
q_ind_304_pop_2,2105.58,1.001
q_ind_305_pop_2,3425.01,1.000
q_ind_306_pop_2,4567.03,1.000
q_ind_307_pop_2,215.23,1.003
q_ind_308_pop_2,1751.13,1.002
q_ind_309_pop_2,679.93,1.001
q_ind_310_pop_2,3953.62,1.001
q_ind_311_pop_2,3077.09,1.000
q_ind_312_pop_2,1945.62,1.000
q_ind_313_pop_2,1005.78,1.002
q_ind_314_pop_2,1393.14,1.001
q_ind_315_pop_2,3267.37,1.000
q_ind_316_pop_2,3890.40,1.001
q_ind_317_pop_2,3660.88,1.002
q_ind_318_pop_2,3016.10,1.000
q_ind_319_pop_2,7168.37,1.000
q_ind_320_pop_2,2480.03,1.000
q_ind_321_pop_2,6019.00,1.000
q_ind_322_pop_2,6399.85,1.000
q_ind_323_pop_2,10362.38,1.000
q_ind_324_pop_2,8031.65,1.000
q_ind_325_pop_2,7407.02,1.000
q_ind_326_pop_2,7532.34,1.000
q_ind_327_pop_2,7164.44,1.000
q_ind_328_pop_2,6157.45,1.000
q_ind_329_pop_2,3128.69,1.000
q_ind_330_pop_2,4482.20,1.000
q_ind_331_pop_2,5409.63,1.000
q_ind_332_pop_2,3481.25,1.000
q_ind_333_pop_2,3006.25,1.000
q_ind_334_pop_2,6645.94,1.000
q_ind_335_pop_2,346.84,1.004
q_ind_336_pop_2,7159.14,1.000
q_ind_337_pop_2,7221.35,1.000
q_ind_338_pop_2,5651.17,1.000
q_ind_339_pop_2,3600.29,1.001
q_ind_340_pop_2,3653.01,1.000
q_ind_341_pop_2,4072.92,1.001
q_ind_342_pop_2,4144.15,1.000
q_ind_343_pop_2,6291.75,1.001
q_ind_344_pop_2,4480.58,1.000
q_ind_345_pop_2,3534.65,1.001
q_ind_346_pop_2,1633.56,1.000
q_ind_347_pop_2,2432.89,1.000
q_ind_348_pop_2,5282.93,1.000
q_ind_349_pop_2,103.09,1.018
q_ind_350_pop_2,4535.71,1.000
q_ind_351_pop_2,1942.97,1.000
q_ind_352_pop_2,393.19,1.001
q_ind_353_pop_2,3062.68,1.000
q_ind_354_pop_2,4799.81,1.000
q_ind_355_pop_2,1457.31,1.003
q_ind_356_pop_2,750.97,1.010
q_ind_357_pop_2,3894.27,1.000
q_ind_358_pop_2,2885.22,1.000
q_ind_359_pop_2,3098.09,1.000
q_ind_360_pop_2,760.11,1.001
q_ind_361_pop_2,6803.16,1.000
q_ind_362_pop_2,811.42,1.006
q_ind_363_pop_2,7231.79,1.000
q_ind_364_pop_2,1583.87,1.001
q_ind_365_pop_2,150.98,1.008
q_ind_366_pop_2,1537.15,1.000
q_ind_367_pop_2,3069.54,1.000
q_ind_368_pop_2,2480.08,1.000
q_ind_369_pop_2,9739.42,1.000
q_ind_370_pop_2,834.86,1.003
q_ind_371_pop_2,721.77,1.000
q_ind_372_pop_2,5852.33,1.000
q_ind_373_pop_2,1465.00,1.001
q_ind_374_pop_2,2762.04,1.000
q_ind_375_pop_2,1320.37,1.001
q_ind_376_pop_2,348.49,1.020
q_ind_377_pop_2,774.21,1.000
q_ind_378_pop_2,2712.68,1.000
q_ind_379_pop_2,270.91,1.001
q_ind_380_pop_2,7833.96,1.000
q_ind_381_pop_2,7920.30,1.000
q_ind_382_pop_2,2368.84,1.000
q_ind_383_pop_2,2782.66,1.000
q_ind_384_pop_2,896.79,1.000
q_ind_385_pop_2,2762.17,1.000
q_ind_386_pop_2,7135.03,1.000
q_ind_387_pop_2,867.14,1.007
q_ind_388_pop_2,5813.69,1.001
q_ind_389_pop_2,5550.50,1.000
q_ind_390_pop_2,7443.97,1.000
q_ind_391_pop_2,6946.81,1.001
q_ind_392_pop_2,5259.18,1.000
q_ind_393_pop_2,6172.71,1.000
q_ind_394_pop_2,3577.07,1.000
q_ind_395_pop_2,6335.57,1.000
q_ind_396_pop_2,4975.53,1.000
q_ind_397_pop_2,1452.76,1.001
q_ind_398_pop_2,6978.95,1.001
q_ind_399_pop_2,3187.10,1.000
q_ind_400_pop_2,8487.74,1.000
q_ind_401_pop_2,6838.06,1.000
q_ind_402_pop_2,4558.83,1.000
q_ind_403_pop_2,8816.97,1.001
q_ind_404_pop_2,1708.84,1.000
q_ind_405_pop_2,3977.30,1.000
q_ind_406_pop_2,3554.68,1.000
q_ind_407_pop_2,6319.33,1.000
q_ind_408_pop_2,6837.56,1.000
q_ind_409_pop_2,4367.99,1.000
q_ind_410_pop_2,8116.13,1.000
q_ind_411_pop_2,3584.34,1.000
q_ind_412_pop_2,6728.42,1.001
q_ind_413_pop_2,573.46,1.001
q_ind_414_pop_2,860.04,1.000
q_ind_415_pop_2,6910.56,1.000
q_ind_416_pop_2,8312.64,1.000
q_ind_417_pop_2,11728.66,1.000
q_ind_418_pop_2,7989.27,1.000
q_ind_419_pop_2,7959.69,1.000
q_ind_420_pop_2,5554.25,1.000
q_ind_421_pop_2,2946.04,1.000
q_ind_422_pop_2,7225.96,1.000
q_ind_423_pop_2,9238.31,1.000
q_ind_424_pop_2,7025.46,1.000
q_ind_425_pop_2,6696.81,1.000
q_ind_426_pop_2,3445.74,1.001
q_ind_427_pop_2,9151.34,1.000
q_ind_428_pop_2,7335.81,1.000
q_ind_429_pop_2,5912.16,1.001
q_ind_430_pop_2,3031.68,1.000
q_ind_431_pop_2,10652.53,1.000
q_ind_432_pop_2,9173.93,1.001
q_ind_433_pop_2,2506.18,1.000
q_ind_434_pop_2,4877.85,1.000
q_ind_435_pop_2,8469.69,1.000
q_ind_436_pop_2,4131.98,1.001
q_ind_437_pop_2,8369.22,1.000
q_ind_438_pop_2,5675.64,1.000
q_ind_439_pop_2,2045.93,1.000
q_ind_440_pop_2,6473.21,1.000
q_ind_441_pop_2,3487.50,1.001
q_ind_442_pop_2,5379.54,1.000
q_ind_443_pop_2,5407.55,1.000
q_ind_444_pop_2,1909.71,1.001
q_ind_445_pop_2,6355.35,1.001
q_ind_446_pop_2,2861.18,1.000
q_ind_447_pop_2,2801.45,1.000
q_ind_448_pop_2,6799.45,1.000
q_ind_449_pop_2,5713.83,1.001
q_ind_450_pop_2,6969.35,1.001
q_ind_451_pop_2,6225.45,1.000
q_ind_452_pop_2,4939.29,1.000
q_ind_453_pop_2,4983.72,1.000
q_ind_454_pop_2,4238.31,1.002
q_ind_455_pop_2,1801.83,1.001
q_ind_456_pop_2,2619.67,1.000
q_ind_457_pop_2,7289.62,1.000
q_ind_458_pop_2,3258.92,1.000
q_ind_459_pop_2,3530.23,1.000
q_ind_460_pop_2,2797.86,1.000
q_ind_461_pop_2,8168.22,1.000
q_ind_462_pop_2,8695.23,1.000
q_ind_463_pop_2,5905.63,1.000
q_ind_464_pop_2,201.14,1.002
q_ind_465_pop_2,3232.61,1.000
q_ind_466_pop_2,1941.54,1.001
q_ind_467_pop_2,6266.51,1.000
q_ind_468_pop_2,843.63,1.004
q_ind_469_pop_2,3116.98,1.000
q_ind_470_pop_2,10453.33,1.000
q_ind_471_pop_2,8975.01,1.000
q_ind_472_pop_2,10296.61,1.000
q_ind_473_pop_2,4023.15,1.000
q_ind_474_pop_2,5985.85,1.000
q_ind_475_pop_2,7822.44,1.000
q_ind_476_pop_2,1489.23,1.003
q_ind_477_pop_2,1527.42,1.001
q_ind_478_pop_2,2276.73,1.004
q_ind_479_pop_2,282.31,1.002
q_ind_480_pop_2,315.61,1.003
q_ind_481_pop_2,81.88,1.009
q_ind_482_pop_2,3485.43,1.000
q_ind_483_pop_2,2484.05,1.000
q_ind_484_pop_2,3402.57,1.000
q_ind_485_pop_2,1906.20,1.000
q_ind_486_pop_2,6120.19,1.000
q_ind_487_pop_2,7259.52,1.000
q_ind_488_pop_2,5433.40,1.000
q_ind_489_pop_2,1277.54,1.002
q_ind_490_pop_2,5619.06,1.000
q_ind_491_pop_2,5523.99,1.000
q_ind_492_pop_2,64.10,1.004
q_ind_493_pop_2,951.85,1.002
q_ind_494_pop_2,252.04,1.001
q_ind_495_pop_2,6691.26,1.000
q_ind_496_pop_2,10303.26,1.000
q_ind_497_pop_2,3375.92,1.000
q_ind_498_pop_2,6884.29,1.000
q_ind_499_pop_2,9653.48,1.000
q_ind_500_pop_2,9562.04,1.000
q_ind_501_pop_2,7731.04,1.000
q_ind_502_pop_2,4898.62,1.001
q_ind_503_pop_2,9017.95,1.000
q_ind_504_pop_2,7659.80,1.000
q_ind_505_pop_2,8184.50,1.000
q_ind_506_pop_2,6354.33,1.000
q_ind_507_pop_2,2714.41,1.000
q_ind_508_pop_2,7238.12,1.000
q_ind_509_pop_2,3199.03,1.000
q_ind_510_pop_2,6253.80,1.002
q_ind_511_pop_2,4455.50,1.001
q_ind_512_pop_2,5368.36,1.000
q_ind_513_pop_2,9991.27,1.000
q_ind_514_pop_2,6630.11,1.000
q_ind_515_pop_2,6400.81,1.000
q_ind_516_pop_2,7275.90,1.000
q_ind_517_pop_2,5148.33,1.000
q_ind_518_pop_2,8966.28,1.000
q_ind_519_pop_2,2270.42,1.001
q_ind_520_pop_2,8698.11,1.000
q_ind_521_pop_2,2354.68,1.000
q_ind_522_pop_2,6249.95,1.000
q_ind_523_pop_2,9377.85,1.000
q_ind_524_pop_2,4823.96,1.001
q_ind_525_pop_2,5999.10,1.000
q_ind_526_pop_2,9394.46,1.000
q_ind_527_pop_2,2927.37,1.000
q_ind_528_pop_2,7260.68,1.000
q_ind_529_pop_2,3850.68,1.001
q_ind_530_pop_2,6694.85,1.000
q_ind_531_pop_2,10097.82,1.000
q_ind_532_pop_2,9394.84,1.000
q_ind_533_pop_2,8928.35,1.000
q_ind_534_pop_2,10061.14,1.000
q_ind_535_pop_2,8598.44,1.000
q_ind_536_pop_2,6397.48,1.000
q_ind_537_pop_2,6425.37,1.000
q_ind_538_pop_2,10547.47,1.000
q_ind_539_pop_2,9523.47,1.000
q_ind_540_pop_2,11263.78,1.000
q_ind_541_pop_2,8446.70,1.000
q_ind_542_pop_2,3672.06,1.000
q_ind_543_pop_2,4310.77,1.000
q_ind_544_pop_2,2674.25,1.000
q_ind_545_pop_2,4432.68,1.000
q_ind_546_pop_2,2241.18,1.001
q_ind_547_pop_2,1497.63,1.001
q_ind_548_pop_2,2393.94,1.000
q_ind_549_pop_2,1878.78,1.001
q_ind_550_pop_2,2733.93,1.001
q_ind_551_pop_2,4049.64,1.000
q_ind_552_pop_2,190.77,1.003
q_ind_553_pop_2,353.54,1.013
q_ind_554_pop_2,4041.55,1.000
q_ind_555_pop_2,5023.65,1.000
q_ind_556_pop_2,6870.94,1.001
q_ind_557_pop_2,6192.18,1.000
q_ind_558_pop_2,3366.09,1.001
q_ind_559_pop_2,2016.37,1.000
q_ind_560_pop_2,187.62,1.000
q_ind_561_pop_2,6129.57,1.001
q_ind_562_pop_2,4999.42,1.000
q_ind_563_pop_2,5472.55,1.000
q_ind_564_pop_2,2591.29,1.002
q_ind_565_pop_2,2940.00,1.001
q_ind_566_pop_2,2076.37,1.001
q_ind_567_pop_2,617.33,1.002
q_ind_568_pop_2,503.13,1.000
q_ind_569_pop_2,328.28,1.000
q_ind_570_pop_2,2342.60,1.000
q_ind_571_pop_2,3456.74,1.001
q_ind_572_pop_2,756.99,1.001
q_ind_573_pop_2,267.90,1.010
q_ind_574_pop_2,210.38,1.010
q_ind_575_pop_2,2443.46,1.000
q_ind_576_pop_2,2281.91,1.000
q_ind_577_pop_2,958.80,1.000
q_ind_578_pop_2,5058.13,1.000
q_ind_579_pop_2,3563.56,1.001
q_ind_580_pop_2,5698.60,1.000
q_ind_581_pop_2,7514.94,1.000
q_ind_582_pop_2,4731.52,1.000
q_ind_583_pop_2,2765.60,1.000
q_ind_584_pop_2,4849.49,1.000
q_ind_585_pop_2,1696.12,1.003
q_ind_586_pop_2,10720.15,1.000
q_ind_587_pop_2,8096.73,1.000
q_ind_588_pop_2,1232.00,1.002
q_ind_589_pop_2,2297.50,1.000
q_ind_590_pop_2,3547.20,1.001
q_ind_591_pop_2,1595.73,1.002
q_ind_592_pop_2,1983.87,1.001
q_ind_593_pop_2,1315.66,1.001
q_ind_594_pop_2,2753.51,1.000
q_ind_595_pop_2,722.19,1.001
q_ind_596_pop_2,2720.31,1.000
q_ind_597_pop_2,4105.23,1.002
q_ind_598_pop_2,4845.09,1.000
q_ind_599_pop_2,7363.31,1.000
q_ind_600_pop_2,3767.63,1.000
q_ind_601_pop_2,3432.99,1.001
q_ind_602_pop_2,3790.90,1.000
q_ind_603_pop_2,2446.39,1.000
q_ind_604_pop_2,4776.92,1.001
q_ind_605_pop_2,6183.34,1.000
q_ind_606_pop_2,3838.82,1.001
q_ind_607_pop_2,1090.67,1.002
q_ind_608_pop_2,3469.08,1.000
q_ind_609_pop_2,4958.53,1.000
q_ind_610_pop_2,9471.53,1.000
q_ind_611_pop_2,6913.51,1.000
q_ind_612_pop_2,4251.08,1.000
q_ind_613_pop_2,6501.29,1.001
q_ind_614_pop_2,9754.46,1.000
