param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_652_pop_1,7475.17,1.000
q_ind_653_pop_1,423.83,1.005
q_ind_654_pop_1,1.63,2.367
q_ind_655_pop_1,2982.61,1.000
q_ind_656_pop_1,3959.90,1.000
q_ind_657_pop_1,7076.92,1.000
q_ind_658_pop_1,2565.91,1.003
q_ind_659_pop_1,1323.44,1.003
q_ind_660_pop_1,490.23,1.010
q_ind_661_pop_1,125.77,1.033
q_ind_662_pop_1,3218.44,1.000
q_ind_663_pop_1,4502.27,1.000
q_ind_664_pop_1,2164.47,1.001
q_ind_665_pop_1,576.69,1.022
q_ind_666_pop_1,973.94,1.008
q_ind_667_pop_1,22.43,1.075
q_ind_668_pop_1,8759.10,1.000
q_ind_669_pop_1,3399.28,1.000
q_ind_670_pop_1,2699.32,1.001
q_ind_671_pop_1,1579.31,1.001
q_ind_672_pop_1,3280.10,1.000
q_ind_673_pop_1,5954.36,1.000
q_ind_674_pop_1,5907.20,1.000
q_ind_675_pop_1,4638.25,1.000
q_ind_676_pop_1,279.24,1.007
q_ind_677_pop_1,4849.19,1.001
q_ind_678_pop_1,3440.17,1.000
q_ind_679_pop_1,4825.09,1.000
q_ind_680_pop_1,2060.44,1.003
q_ind_681_pop_1,242.08,1.012
q_ind_682_pop_1,7780.99,1.000
q_ind_683_pop_1,4849.97,1.000
q_ind_684_pop_1,2146.59,1.000
q_ind_685_pop_1,5061.41,1.000
q_ind_686_pop_1,5188.85,1.000
q_ind_687_pop_1,3370.37,1.000
q_ind_688_pop_1,4943.33,1.001
q_ind_689_pop_1,1534.25,1.000
q_ind_690_pop_1,5560.02,1.001
q_ind_691_pop_1,3253.23,1.000
q_ind_692_pop_1,4112.69,1.000
q_ind_693_pop_1,6073.52,1.000
q_ind_694_pop_1,6556.95,1.000
q_ind_0_pop_2,186.27,1.000
q_ind_1_pop_2,2584.96,1.000
q_ind_2_pop_2,434.64,1.004
q_ind_3_pop_2,1288.25,1.004
q_ind_4_pop_2,4535.09,1.001
q_ind_5_pop_2,3169.63,1.000
q_ind_6_pop_2,2719.49,1.000
q_ind_7_pop_2,2301.41,1.000
q_ind_8_pop_2,258.56,1.004
q_ind_9_pop_2,1890.72,1.001
q_ind_10_pop_2,886.25,1.000
q_ind_11_pop_2,4215.67,1.001
q_ind_12_pop_2,1884.34,1.000
q_ind_13_pop_2,179.33,1.021
q_ind_14_pop_2,1564.09,1.002
q_ind_15_pop_2,1289.43,1.002
q_ind_16_pop_2,4487.83,1.001
q_ind_17_pop_2,2726.38,1.001
q_ind_18_pop_2,3005.21,1.001
q_ind_19_pop_2,5010.64,1.001
q_ind_20_pop_2,846.53,1.001
q_ind_21_pop_2,3347.29,1.000
q_ind_22_pop_2,4584.36,1.001
q_ind_23_pop_2,3153.29,1.002
q_ind_24_pop_2,4062.41,1.000
q_ind_25_pop_2,727.00,1.001
q_ind_26_pop_2,1060.78,1.001
q_ind_27_pop_2,2401.58,1.000
q_ind_28_pop_2,1173.74,1.002
q_ind_29_pop_2,428.66,1.002
q_ind_30_pop_2,2882.41,1.001
q_ind_31_pop_2,4024.50,1.000
q_ind_32_pop_2,4197.30,1.000
q_ind_33_pop_2,1437.53,1.001
q_ind_34_pop_2,1366.33,1.001
q_ind_35_pop_2,3841.40,1.001
q_ind_36_pop_2,1149.80,1.003
q_ind_37_pop_2,205.29,1.003
q_ind_38_pop_2,673.86,1.002
q_ind_39_pop_2,2801.83,1.000
q_ind_40_pop_2,1128.31,1.000
q_ind_41_pop_2,4578.65,1.000
q_ind_42_pop_2,2596.84,1.001
q_ind_43_pop_2,4817.36,1.000
q_ind_44_pop_2,1172.64,1.000
q_ind_45_pop_2,1192.12,1.001
q_ind_46_pop_2,5076.31,1.000
q_ind_47_pop_2,6255.13,1.000
q_ind_48_pop_2,3616.42,1.002
q_ind_49_pop_2,4498.13,1.000
q_ind_50_pop_2,4375.14,1.000
q_ind_51_pop_2,3469.68,1.001
q_ind_52_pop_2,3689.68,1.000
q_ind_53_pop_2,5401.28,1.000
q_ind_54_pop_2,3811.22,1.000
q_ind_55_pop_2,1397.07,1.001
q_ind_56_pop_2,2444.65,1.000
q_ind_57_pop_2,4362.61,1.000
q_ind_58_pop_2,3483.82,1.000
q_ind_59_pop_2,5279.63,1.000
q_ind_60_pop_2,2388.24,1.001
q_ind_61_pop_2,545.73,1.000
q_ind_62_pop_2,1642.47,1.001
q_ind_63_pop_2,2005.62,1.000
q_ind_64_pop_2,240.82,1.006
q_ind_65_pop_2,5621.15,1.000
q_ind_66_pop_2,5308.09,1.001
q_ind_67_pop_2,7619.12,1.000
q_ind_68_pop_2,6613.71,1.000
q_ind_69_pop_2,5013.35,1.000
q_ind_70_pop_2,4835.13,1.000
q_ind_71_pop_2,854.45,1.002
q_ind_72_pop_2,368.55,1.002
q_ind_73_pop_2,3069.94,1.002
q_ind_74_pop_2,1671.78,1.001
q_ind_75_pop_2,592.50,1.009
q_ind_76_pop_2,1826.77,1.001
q_ind_77_pop_2,1109.30,1.001
q_ind_78_pop_2,1060.58,1.004
q_ind_79_pop_2,1547.81,1.000
q_ind_80_pop_2,2.38,2.013
q_ind_81_pop_2,1349.46,1.000
q_ind_82_pop_2,3409.87,1.000
q_ind_83_pop_2,5078.70,1.000
q_ind_84_pop_2,2041.72,1.000
q_ind_85_pop_2,1325.06,1.004
q_ind_86_pop_2,4096.88,1.002
q_ind_87_pop_2,935.04,1.001
q_ind_88_pop_2,268.46,1.013
q_ind_89_pop_2,606.38,1.006
q_ind_90_pop_2,990.82,1.004
q_ind_91_pop_2,1541.47,1.001
q_ind_92_pop_2,1975.94,1.002
q_ind_93_pop_2,3288.13,1.001
q_ind_94_pop_2,1191.77,1.003
q_ind_95_pop_2,1829.70,1.000
q_ind_96_pop_2,2042.95,1.001
q_ind_97_pop_2,1784.74,1.000
q_ind_98_pop_2,2695.54,1.002
q_ind_99_pop_2,8409.00,1.000
q_ind_100_pop_2,4520.29,1.001
q_ind_101_pop_2,2224.93,1.000
q_ind_102_pop_2,7532.60,1.000
q_ind_103_pop_2,3372.10,1.001
q_ind_104_pop_2,5772.36,1.000
q_ind_105_pop_2,1360.87,1.001
q_ind_106_pop_2,1636.60,1.001
q_ind_107_pop_2,6422.71,1.000
q_ind_108_pop_2,4686.63,1.000
q_ind_109_pop_2,2597.76,1.000
q_ind_110_pop_2,3149.10,1.000
q_ind_111_pop_2,6665.04,1.001
q_ind_112_pop_2,3548.96,1.000
q_ind_113_pop_2,5903.50,1.000
q_ind_114_pop_2,9469.54,1.000
q_ind_115_pop_2,4643.51,1.002
q_ind_116_pop_2,2870.21,1.000
q_ind_117_pop_2,1851.01,1.001
q_ind_118_pop_2,1688.21,1.001
q_ind_119_pop_2,5778.77,1.001
q_ind_120_pop_2,4073.99,1.000
q_ind_121_pop_2,7125.09,1.000
q_ind_122_pop_2,747.29,1.014
q_ind_123_pop_2,4135.32,1.000
q_ind_124_pop_2,9000.09,1.000
q_ind_125_pop_2,4151.83,1.002
q_ind_126_pop_2,230.37,1.009
q_ind_127_pop_2,6789.71,1.000
q_ind_128_pop_2,2598.38,1.001
q_ind_129_pop_2,5527.58,1.000
q_ind_130_pop_2,6289.30,1.000
q_ind_131_pop_2,8049.63,1.001
q_ind_132_pop_2,1174.39,1.001
q_ind_133_pop_2,1351.86,1.002
q_ind_134_pop_2,5031.03,1.000
q_ind_135_pop_2,1304.42,1.001
q_ind_136_pop_2,994.21,1.003
q_ind_137_pop_2,3739.42,1.001
q_ind_138_pop_2,3776.06,1.001
q_ind_139_pop_2,2438.74,1.000
q_ind_140_pop_2,914.75,1.012
q_ind_141_pop_2,2447.82,1.001
q_ind_142_pop_2,1318.65,1.004
q_ind_143_pop_2,1139.88,1.007
q_ind_144_pop_2,1318.05,1.001
q_ind_145_pop_2,943.76,1.001
q_ind_146_pop_2,3682.68,1.001
q_ind_147_pop_2,934.41,1.043
q_ind_148_pop_2,1326.39,1.002
q_ind_149_pop_2,604.73,1.007
q_ind_150_pop_2,1868.62,1.050
q_ind_151_pop_2,6.15,1.287
q_ind_152_pop_2,4927.60,1.001
q_ind_153_pop_2,3694.00,1.000
q_ind_154_pop_2,3824.33,1.000
q_ind_155_pop_2,58.99,1.073
q_ind_156_pop_2,4760.50,1.001
q_ind_157_pop_2,8408.51,1.000
q_ind_158_pop_2,7343.00,1.000
q_ind_159_pop_2,4016.45,1.000
q_ind_160_pop_2,3067.97,1.000
q_ind_161_pop_2,3891.21,1.001
q_ind_162_pop_2,4285.64,1.000
q_ind_163_pop_2,5864.81,1.001
q_ind_164_pop_2,1501.78,1.002
q_ind_165_pop_2,2092.53,1.000
q_ind_166_pop_2,2043.56,1.000
q_ind_167_pop_2,6012.25,1.000
q_ind_168_pop_2,7172.05,1.002
q_ind_169_pop_2,691.73,1.000
q_ind_170_pop_2,718.98,1.001
q_ind_171_pop_2,3074.14,1.000
q_ind_172_pop_2,450.65,1.002
q_ind_173_pop_2,4132.68,1.000
q_ind_174_pop_2,2773.87,1.002
q_ind_175_pop_2,7906.50,1.000
q_ind_176_pop_2,9056.81,1.000
q_ind_177_pop_2,565.95,1.003
q_ind_178_pop_2,910.45,1.007
q_ind_179_pop_2,141.41,1.016
q_ind_180_pop_2,8250.99,1.000
q_ind_181_pop_2,6858.75,1.000
q_ind_182_pop_2,6814.69,1.000
q_ind_183_pop_2,8584.43,1.000
q_ind_184_pop_2,8529.03,1.000
q_ind_185_pop_2,9073.95,1.000
q_ind_186_pop_2,3841.08,1.000
q_ind_187_pop_2,7193.64,1.000
q_ind_188_pop_2,8130.82,1.000
q_ind_189_pop_2,9333.11,1.000
q_ind_190_pop_2,7162.47,1.000
q_ind_191_pop_2,9018.85,1.000
q_ind_192_pop_2,6339.05,1.000
q_ind_193_pop_2,6404.15,1.001
q_ind_194_pop_2,7362.32,1.000
q_ind_195_pop_2,8878.83,1.000
q_ind_196_pop_2,7609.41,1.001
q_ind_197_pop_2,8355.33,1.000
q_ind_198_pop_2,8792.83,1.000
q_ind_199_pop_2,8214.66,1.000
q_ind_200_pop_2,8916.08,1.000
q_ind_201_pop_2,10361.98,1.000
q_ind_202_pop_2,4148.80,1.000
q_ind_203_pop_2,7021.25,1.000
q_ind_204_pop_2,7445.04,1.000
q_ind_205_pop_2,5916.35,1.000
q_ind_206_pop_2,3947.68,1.000
q_ind_207_pop_2,6607.76,1.001
q_ind_208_pop_2,8371.92,1.000
q_ind_209_pop_2,7331.67,1.000
q_ind_210_pop_2,8819.96,1.000
q_ind_211_pop_2,8787.06,1.000
q_ind_212_pop_2,6821.54,1.000
q_ind_213_pop_2,8780.87,1.000
q_ind_214_pop_2,3791.29,1.000
q_ind_215_pop_2,8196.35,1.000
q_ind_216_pop_2,1265.48,1.001
q_ind_217_pop_2,6104.98,1.000
q_ind_218_pop_2,8094.20,1.000
q_ind_219_pop_2,8527.43,1.000
q_ind_220_pop_2,7024.52,1.001
q_ind_221_pop_2,5027.27,1.000
q_ind_222_pop_2,1950.97,1.003
q_ind_223_pop_2,96.73,1.188
q_ind_224_pop_2,1447.84,1.000
q_ind_225_pop_2,453.04,1.002
q_ind_226_pop_2,339.03,1.002
q_ind_227_pop_2,710.29,1.006
q_ind_228_pop_2,2634.65,1.001
q_ind_229_pop_2,4629.10,1.000
q_ind_230_pop_2,3036.04,1.001
q_ind_231_pop_2,2924.61,1.001
q_ind_232_pop_2,919.65,1.002
q_ind_233_pop_2,2240.69,1.001
q_ind_234_pop_2,1334.27,1.002
q_ind_235_pop_2,1819.31,1.001
q_ind_236_pop_2,109.01,1.026
q_ind_237_pop_2,343.23,1.000
q_ind_238_pop_2,2870.97,1.000
q_ind_239_pop_2,2161.28,1.003
q_ind_240_pop_2,217.26,1.014
q_ind_241_pop_2,2908.48,1.000
q_ind_242_pop_2,2174.16,1.000
q_ind_243_pop_2,2225.32,1.001
q_ind_244_pop_2,1310.11,1.004
q_ind_245_pop_2,424.56,1.001
q_ind_246_pop_2,909.04,1.001
q_ind_247_pop_2,31.40,1.041
q_ind_248_pop_2,1781.87,1.001
q_ind_249_pop_2,550.70,1.002
q_ind_250_pop_2,1090.21,1.003
q_ind_251_pop_2,1348.86,1.002
q_ind_252_pop_2,1466.26,1.003
q_ind_253_pop_2,3658.38,1.002
q_ind_254_pop_2,2350.33,1.000
q_ind_255_pop_2,508.51,1.002
q_ind_256_pop_2,94.05,1.003
q_ind_257_pop_2,1340.78,1.000
q_ind_258_pop_2,393.08,1.003
q_ind_259_pop_2,884.50,1.004
q_ind_260_pop_2,258.25,1.008
q_ind_261_pop_2,2249.29,1.001
q_ind_262_pop_2,1717.62,1.000
q_ind_263_pop_2,145.22,1.007
q_ind_264_pop_2,1580.86,1.001
q_ind_265_pop_2,1336.20,1.001
q_ind_266_pop_2,1264.70,1.002
q_ind_267_pop_2,2385.49,1.001
q_ind_268_pop_2,2232.79,1.000
q_ind_269_pop_2,2040.30,1.002
q_ind_270_pop_2,1115.24,1.003
q_ind_271_pop_2,3638.98,1.000
q_ind_272_pop_2,569.85,1.045
q_ind_273_pop_2,376.96,1.000
q_ind_274_pop_2,2454.69,1.000
q_ind_275_pop_2,53.33,1.016
q_ind_276_pop_2,948.86,1.001
q_ind_277_pop_2,1108.88,1.004
q_ind_278_pop_2,1094.03,1.001
q_ind_279_pop_2,267.53,1.013
q_ind_280_pop_2,721.11,1.001
q_ind_281_pop_2,635.52,1.022
q_ind_282_pop_2,46.18,1.062
q_ind_283_pop_2,346.20,1.002
q_ind_284_pop_2,150.95,1.006
q_ind_285_pop_2,1348.93,1.002
q_ind_286_pop_2,684.18,1.000
q_ind_287_pop_2,57.76,1.021
q_ind_288_pop_2,69.45,1.121
q_ind_289_pop_2,205.91,1.014
q_ind_290_pop_2,770.76,1.001
q_ind_291_pop_2,1577.17,1.002
q_ind_292_pop_2,83.68,1.099
q_ind_293_pop_2,192.28,1.006
q_ind_294_pop_2,855.70,1.001
q_ind_295_pop_2,2077.76,1.002
q_ind_296_pop_2,1010.96,1.005
q_ind_297_pop_2,2.49,2.403
q_ind_298_pop_2,37.56,1.032
q_ind_299_pop_2,3807.26,1.000
q_ind_300_pop_2,123.69,1.006
q_ind_301_pop_2,1734.60,1.000
q_ind_302_pop_2,176.40,1.024
q_ind_303_pop_2,797.92,1.001
q_ind_304_pop_2,789.40,1.000
q_ind_305_pop_2,320.28,1.008
q_ind_306_pop_2,1887.77,1.003
q_ind_307_pop_2,692.90,1.002
q_ind_308_pop_2,698.98,1.002
q_ind_309_pop_2,175.43,1.001
q_ind_310_pop_2,136.39,1.009
q_ind_311_pop_2,151.16,1.000
q_ind_312_pop_2,1366.62,1.000
q_ind_313_pop_2,1378.34,1.002
q_ind_314_pop_2,2888.90,1.000
q_ind_315_pop_2,3762.51,1.000
q_ind_316_pop_2,878.11,1.001
q_ind_317_pop_2,2110.45,1.001
q_ind_318_pop_2,2031.43,1.001
q_ind_319_pop_2,8004.96,1.000
q_ind_320_pop_2,83.23,1.008
q_ind_321_pop_2,6726.44,1.001
q_ind_322_pop_2,3956.73,1.000
q_ind_323_pop_2,8011.51,1.000
q_ind_324_pop_2,9314.44,1.000
q_ind_325_pop_2,8113.84,1.000
q_ind_326_pop_2,4710.20,1.001
q_ind_327_pop_2,5286.11,1.000
q_ind_328_pop_2,861.47,1.000
q_ind_329_pop_2,540.45,1.006
q_ind_330_pop_2,14.98,1.019
q_ind_331_pop_2,319.60,1.015
q_ind_332_pop_2,471.00,1.001
q_ind_333_pop_2,967.34,1.003
q_ind_334_pop_2,35.54,1.018
q_ind_335_pop_2,81.61,1.051
q_ind_336_pop_2,16.23,1.028
q_ind_337_pop_2,10.52,1.049
q_ind_338_pop_2,2121.43,1.001
q_ind_339_pop_2,191.54,1.005
q_ind_340_pop_2,454.59,1.001
q_ind_341_pop_2,416.31,1.005
q_ind_342_pop_2,437.32,1.001
q_ind_343_pop_2,2130.34,1.002
q_ind_344_pop_2,2115.90,1.001
q_ind_345_pop_2,141.75,1.002
q_ind_346_pop_2,1102.87,1.000
q_ind_347_pop_2,794.76,1.002
q_ind_348_pop_2,2240.29,1.000
q_ind_349_pop_2,2641.55,1.000
q_ind_350_pop_2,4186.64,1.000
q_ind_351_pop_2,2161.17,1.001
q_ind_352_pop_2,1524.76,1.000
q_ind_353_pop_2,3122.90,1.000
q_ind_354_pop_2,3417.38,1.000
q_ind_355_pop_2,2145.08,1.001
q_ind_356_pop_2,1629.79,1.000
q_ind_357_pop_2,3879.50,1.000
q_ind_358_pop_2,5338.48,1.000
q_ind_359_pop_2,313.27,1.001
q_ind_360_pop_2,7211.67,1.000
q_ind_361_pop_2,3445.13,1.000
q_ind_362_pop_2,7688.99,1.000
q_ind_363_pop_2,5935.41,1.001
q_ind_364_pop_2,6565.11,1.000
q_ind_365_pop_2,5822.20,1.001
q_ind_366_pop_2,5696.92,1.000
q_ind_367_pop_2,6439.61,1.001
q_ind_368_pop_2,4345.46,1.000
q_ind_369_pop_2,7235.67,1.000
q_ind_370_pop_2,5929.18,1.000
q_ind_371_pop_2,5160.05,1.000
q_ind_372_pop_2,4926.28,1.000
q_ind_373_pop_2,658.78,1.002
q_ind_374_pop_2,4257.10,1.000
q_ind_375_pop_2,522.50,1.001
q_ind_376_pop_2,5117.33,1.000
q_ind_377_pop_2,626.67,1.003
q_ind_378_pop_2,5710.92,1.000
q_ind_379_pop_2,4762.84,1.001
q_ind_380_pop_2,6437.50,1.000
q_ind_381_pop_2,4897.33,1.000
q_ind_382_pop_2,4059.29,1.000
q_ind_383_pop_2,5102.62,1.000
q_ind_384_pop_2,5769.57,1.000
q_ind_385_pop_2,3625.35,1.000
q_ind_386_pop_2,3805.08,1.000
q_ind_387_pop_2,3859.30,1.000
q_ind_388_pop_2,5429.31,1.000
q_ind_389_pop_2,4596.17,1.000
q_ind_390_pop_2,8115.52,1.000
q_ind_391_pop_2,2715.08,1.000
q_ind_392_pop_2,5942.77,1.000
q_ind_393_pop_2,5306.99,1.000
q_ind_394_pop_2,6642.96,1.000
q_ind_395_pop_2,7279.05,1.000
q_ind_396_pop_2,6904.18,1.000
q_ind_397_pop_2,3905.47,1.001
q_ind_398_pop_2,5521.19,1.000
q_ind_399_pop_2,7018.00,1.000
q_ind_400_pop_2,6415.28,1.000
q_ind_401_pop_2,6056.26,1.000
q_ind_402_pop_2,8309.79,1.000
q_ind_403_pop_2,6250.08,1.000
q_ind_404_pop_2,5544.61,1.000
q_ind_405_pop_2,5471.94,1.000
q_ind_406_pop_2,103.69,1.020
q_ind_407_pop_2,4115.39,1.001
q_ind_408_pop_2,5485.67,1.000
q_ind_409_pop_2,7865.09,1.000
q_ind_410_pop_2,5407.61,1.000
q_ind_411_pop_2,6678.68,1.000
q_ind_412_pop_2,2640.22,1.000
q_ind_413_pop_2,2285.84,1.000
q_ind_414_pop_2,1061.78,1.004
q_ind_415_pop_2,5802.94,1.000
q_ind_416_pop_2,2804.97,1.001
q_ind_417_pop_2,8779.15,1.000
q_ind_418_pop_2,9684.98,1.000
q_ind_419_pop_2,8102.98,1.000
q_ind_420_pop_2,6533.46,1.000
q_ind_421_pop_2,2870.43,1.000
q_ind_422_pop_2,8780.42,1.000
q_ind_423_pop_2,7700.81,1.000
q_ind_424_pop_2,5345.53,1.000
q_ind_425_pop_2,6571.07,1.000
q_ind_426_pop_2,4829.05,1.002
q_ind_427_pop_2,8907.90,1.000
q_ind_428_pop_2,336.94,1.000
q_ind_429_pop_2,430.66,1.005
q_ind_430_pop_2,539.21,1.002
q_ind_431_pop_2,8366.28,1.000
q_ind_432_pop_2,6448.95,1.000
q_ind_433_pop_2,290.21,1.002
q_ind_434_pop_2,3483.08,1.000
q_ind_435_pop_2,7833.57,1.000
q_ind_436_pop_2,7408.15,1.000
q_ind_437_pop_2,8403.38,1.000
q_ind_438_pop_2,7326.13,1.000
q_ind_439_pop_2,757.56,1.000
q_ind_440_pop_2,6862.51,1.000
q_ind_441_pop_2,2958.20,1.001
q_ind_442_pop_2,216.91,1.005
q_ind_443_pop_2,4670.62,1.000
q_ind_444_pop_2,404.02,1.001
q_ind_445_pop_2,3777.25,1.000
q_ind_446_pop_2,4663.45,1.000
q_ind_447_pop_2,2236.09,1.002
q_ind_448_pop_2,4741.69,1.000
q_ind_449_pop_2,1111.47,1.001
q_ind_450_pop_2,3041.45,1.000
q_ind_451_pop_2,2890.22,1.000
q_ind_452_pop_2,3036.31,1.001
q_ind_453_pop_2,3248.23,1.000
q_ind_454_pop_2,3393.06,1.000
q_ind_455_pop_2,3497.20,1.000
q_ind_456_pop_2,1294.44,1.001
q_ind_457_pop_2,2642.95,1.000
q_ind_458_pop_2,3336.48,1.000
q_ind_459_pop_2,2319.96,1.000
q_ind_460_pop_2,3151.40,1.000
q_ind_461_pop_2,9792.57,1.000
q_ind_462_pop_2,3147.72,1.000
q_ind_463_pop_2,6354.30,1.000
q_ind_464_pop_2,6248.18,1.000
q_ind_465_pop_2,2888.64,1.001
q_ind_466_pop_2,372.04,1.001
q_ind_467_pop_2,2241.06,1.002
q_ind_468_pop_2,1723.53,1.000
q_ind_469_pop_2,1613.38,1.000
q_ind_470_pop_2,1890.94,1.000
q_ind_471_pop_2,3125.69,1.001
q_ind_472_pop_2,2773.11,1.002
q_ind_473_pop_2,1041.42,1.000
q_ind_474_pop_2,1604.93,1.000
q_ind_475_pop_2,3519.01,1.001
q_ind_476_pop_2,4561.30,1.001
q_ind_477_pop_2,3525.45,1.000
q_ind_478_pop_2,4107.59,1.000
q_ind_479_pop_2,2604.55,1.000
q_ind_480_pop_2,2994.14,1.000
q_ind_481_pop_2,2327.39,1.000
q_ind_482_pop_2,5239.20,1.001
q_ind_483_pop_2,6026.45,1.000
q_ind_484_pop_2,3306.01,1.000
q_ind_485_pop_2,6455.59,1.000
q_ind_486_pop_2,5441.11,1.000
q_ind_487_pop_2,6274.71,1.000
q_ind_488_pop_2,3605.57,1.000
q_ind_489_pop_2,405.47,1.004
q_ind_490_pop_2,4026.31,1.000
q_ind_491_pop_2,1575.82,1.000
q_ind_492_pop_2,165.17,1.008
q_ind_493_pop_2,1747.68,1.001
q_ind_494_pop_2,176.05,1.003
q_ind_495_pop_2,3680.85,1.000
q_ind_496_pop_2,9573.87,1.000
q_ind_497_pop_2,1902.36,1.000
q_ind_498_pop_2,7359.10,1.000
q_ind_499_pop_2,9205.41,1.000
q_ind_500_pop_2,8758.02,1.000
q_ind_501_pop_2,9007.37,1.000
q_ind_502_pop_2,8275.10,1.000
q_ind_503_pop_2,9163.66,1.000
q_ind_504_pop_2,6705.57,1.000
q_ind_505_pop_2,2989.22,1.000
q_ind_506_pop_2,8007.76,1.000
q_ind_507_pop_2,5614.98,1.000
q_ind_508_pop_2,7602.31,1.000
q_ind_509_pop_2,4521.50,1.000
q_ind_510_pop_2,3136.23,1.001
q_ind_511_pop_2,9092.63,1.000
q_ind_512_pop_2,7140.80,1.000
q_ind_513_pop_2,7763.71,1.000
q_ind_514_pop_2,4429.34,1.000
q_ind_515_pop_2,5481.15,1.000
q_ind_516_pop_2,7115.08,1.000
q_ind_517_pop_2,7982.45,1.000
q_ind_518_pop_2,9217.51,1.000
q_ind_519_pop_2,354.90,1.005
q_ind_520_pop_2,6902.92,1.000
q_ind_521_pop_2,2863.70,1.002
q_ind_522_pop_2,6787.80,1.001
q_ind_523_pop_2,6378.34,1.000
q_ind_524_pop_2,5508.45,1.000
q_ind_525_pop_2,6118.34,1.000
q_ind_526_pop_2,8272.60,1.000
q_ind_527_pop_2,7838.13,1.001
q_ind_528_pop_2,5541.29,1.000
q_ind_529_pop_2,5975.63,1.000
q_ind_530_pop_2,7615.39,1.000
q_ind_531_pop_2,5539.85,1.001
q_ind_532_pop_2,7890.68,1.001
q_ind_533_pop_2,3799.42,1.000
q_ind_534_pop_2,7093.92,1.000
q_ind_535_pop_2,9039.83,1.000
q_ind_536_pop_2,5215.15,1.000
q_ind_537_pop_2,8876.13,1.000
q_ind_538_pop_2,10118.73,1.000
q_ind_539_pop_2,9400.47,1.000
q_ind_540_pop_2,8341.13,1.000
q_ind_541_pop_2,7187.05,1.000
q_ind_542_pop_2,2797.09,1.000
q_ind_543_pop_2,3633.83,1.000
q_ind_544_pop_2,3327.71,1.000
q_ind_545_pop_2,6273.80,1.001
q_ind_546_pop_2,8067.40,1.000
q_ind_547_pop_2,2013.00,1.004
q_ind_548_pop_2,2703.86,1.000
q_ind_549_pop_2,2964.13,1.001
q_ind_550_pop_2,5492.41,1.000
q_ind_551_pop_2,3209.60,1.000
q_ind_552_pop_2,5439.05,1.000
q_ind_553_pop_2,1202.21,1.001
q_ind_554_pop_2,3566.01,1.000
q_ind_555_pop_2,6960.73,1.000
q_ind_556_pop_2,6292.33,1.000
q_ind_557_pop_2,8017.72,1.000
q_ind_558_pop_2,7957.90,1.000
q_ind_559_pop_2,3585.83,1.000
q_ind_560_pop_2,2628.62,1.001
q_ind_561_pop_2,7781.65,1.000
q_ind_562_pop_2,5550.19,1.000
q_ind_563_pop_2,5357.03,1.001
q_ind_564_pop_2,2835.01,1.000
q_ind_565_pop_2,6300.98,1.000
q_ind_566_pop_2,4111.64,1.000
q_ind_567_pop_2,8352.58,1.000
q_ind_568_pop_2,2723.52,1.000
q_ind_569_pop_2,2927.41,1.002
q_ind_570_pop_2,4736.64,1.000
q_ind_571_pop_2,3852.22,1.000
q_ind_572_pop_2,693.81,1.009
q_ind_573_pop_2,5920.03,1.000
q_ind_574_pop_2,806.34,1.000
q_ind_575_pop_2,3425.30,1.000
q_ind_576_pop_2,616.02,1.004
q_ind_577_pop_2,170.43,1.005
q_ind_578_pop_2,3937.53,1.001
q_ind_579_pop_2,7056.09,1.000
q_ind_580_pop_2,1434.16,1.001
q_ind_581_pop_2,5739.33,1.000
q_ind_582_pop_2,1842.42,1.000
q_ind_583_pop_2,1496.31,1.001
q_ind_584_pop_2,5889.70,1.000
q_ind_585_pop_2,5994.48,1.000
q_ind_586_pop_2,5813.03,1.000
q_ind_587_pop_2,7376.08,1.001
q_ind_588_pop_2,1838.15,1.001
q_ind_589_pop_2,6451.55,1.000
q_ind_590_pop_2,4328.88,1.001
q_ind_591_pop_2,1291.46,1.000
q_ind_592_pop_2,4419.91,1.000
q_ind_593_pop_2,5079.76,1.001
q_ind_594_pop_2,2794.51,1.003
q_ind_595_pop_2,1882.36,1.001
q_ind_596_pop_2,5869.85,1.000
q_ind_597_pop_2,1767.69,1.003
q_ind_598_pop_2,229.82,1.003
q_ind_599_pop_2,7194.19,1.000
q_ind_600_pop_2,5767.04,1.000
q_ind_601_pop_2,771.67,1.037
q_ind_602_pop_2,3095.04,1.001
q_ind_603_pop_2,3800.79,1.000
q_ind_604_pop_2,65.73,1.066
q_ind_605_pop_2,565.24,1.038
q_ind_606_pop_2,3343.85,1.001
q_ind_607_pop_2,243.65,1.002
q_ind_608_pop_2,10.27,1.082
q_ind_609_pop_2,5427.80,1.000
q_ind_610_pop_2,2774.69,1.000
q_ind_611_pop_2,4262.09,1.000
q_ind_612_pop_2,3419.68,1.002
q_ind_613_pop_2,5523.07,1.000
q_ind_614_pop_2,4781.32,1.000
q_ind_615_pop_2,9759.02,1.000
q_ind_616_pop_2,5343.85,1.000
q_ind_617_pop_2,8653.19,1.000
q_ind_618_pop_2,9326.10,1.000
q_ind_619_pop_2,2642.26,1.001
q_ind_620_pop_2,2067.65,1.000
q_ind_621_pop_2,1972.40,1.000
q_ind_622_pop_2,3923.95,1.001
q_ind_623_pop_2,6207.25,1.000
q_ind_624_pop_2,2222.86,1.001
q_ind_625_pop_2,4750.32,1.000
q_ind_626_pop_2,1425.45,1.002
q_ind_627_pop_2,5698.90,1.000
q_ind_628_pop_2,4627.13,1.000
