param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_174_pop_2,2652.04,1.000
q_ind_175_pop_2,5543.36,1.001
q_ind_176_pop_2,7635.89,1.000
q_ind_177_pop_2,70.57,1.035
q_ind_178_pop_2,279.76,1.002
q_ind_179_pop_2,171.17,1.003
q_ind_180_pop_2,6132.86,1.000
q_ind_181_pop_2,5495.33,1.000
q_ind_182_pop_2,7489.89,1.000
q_ind_183_pop_2,6392.61,1.000
q_ind_184_pop_2,5743.54,1.000
q_ind_185_pop_2,8083.21,1.000
q_ind_186_pop_2,3513.65,1.000
q_ind_187_pop_2,7355.20,1.001
q_ind_188_pop_2,5889.65,1.000
q_ind_189_pop_2,5180.72,1.000
q_ind_190_pop_2,5636.19,1.000
q_ind_191_pop_2,7738.15,1.000
q_ind_192_pop_2,8625.75,1.001
q_ind_193_pop_2,5512.24,1.000
q_ind_194_pop_2,6175.89,1.000
q_ind_195_pop_2,6711.02,1.000
q_ind_196_pop_2,5397.18,1.001
q_ind_197_pop_2,6168.23,1.001
q_ind_198_pop_2,7417.20,1.000
q_ind_199_pop_2,7577.81,1.001
q_ind_200_pop_2,7754.66,1.000
q_ind_201_pop_2,9254.99,1.000
q_ind_202_pop_2,4002.69,1.001
q_ind_203_pop_2,5292.98,1.000
q_ind_204_pop_2,4167.03,1.000
q_ind_205_pop_2,7344.42,1.000
q_ind_206_pop_2,5073.12,1.001
q_ind_207_pop_2,7361.54,1.000
q_ind_208_pop_2,6706.43,1.000
q_ind_209_pop_2,4995.26,1.000
q_ind_210_pop_2,6769.44,1.000
q_ind_211_pop_2,7146.53,1.000
q_ind_212_pop_2,8917.23,1.000
q_ind_213_pop_2,5202.20,1.000
q_ind_214_pop_2,3352.47,1.000
q_ind_215_pop_2,4330.68,1.000
q_ind_216_pop_2,1082.06,1.004
q_ind_217_pop_2,7032.20,1.000
q_ind_218_pop_2,7986.69,1.000
q_ind_219_pop_2,7099.76,1.001
q_ind_220_pop_2,6811.26,1.000
q_ind_221_pop_2,4091.17,1.000
q_ind_222_pop_2,480.83,1.003
q_ind_223_pop_2,148.80,1.026
q_ind_224_pop_2,217.20,1.008
q_ind_225_pop_2,1454.12,1.001
q_ind_226_pop_2,86.94,1.005
q_ind_227_pop_2,766.10,1.001
q_ind_228_pop_2,776.80,1.004
q_ind_229_pop_2,3224.14,1.002
q_ind_230_pop_2,3388.79,1.001
q_ind_231_pop_2,2363.58,1.000
q_ind_232_pop_2,1958.46,1.002
q_ind_233_pop_2,839.14,1.004
q_ind_234_pop_2,5.41,1.086
q_ind_235_pop_2,5.07,1.011
q_ind_236_pop_2,5.20,1.063
q_ind_237_pop_2,5.22,1.061
q_ind_238_pop_2,1145.22,1.004
q_ind_239_pop_2,1616.91,1.000
q_ind_240_pop_2,101.65,1.011
q_ind_241_pop_2,2069.43,1.001
q_ind_242_pop_2,201.13,1.009
q_ind_243_pop_2,1325.29,1.002
q_ind_244_pop_2,267.94,1.033
q_ind_245_pop_2,307.98,1.005
q_ind_246_pop_2,357.95,1.007
q_ind_247_pop_2,5.53,1.058
q_ind_248_pop_2,225.24,1.006
q_ind_249_pop_2,66.46,1.037
q_ind_250_pop_2,1463.56,1.002
q_ind_251_pop_2,457.49,1.008
q_ind_252_pop_2,33.09,1.052
q_ind_253_pop_2,1608.04,1.001
q_ind_254_pop_2,642.26,1.003
q_ind_255_pop_2,5.69,1.053
q_ind_256_pop_2,6.66,1.085
q_ind_257_pop_2,5.16,1.064
q_ind_258_pop_2,8.11,1.171
q_ind_259_pop_2,5.08,1.063
q_ind_260_pop_2,771.82,1.003
q_ind_261_pop_2,2298.49,1.003
q_ind_262_pop_2,2064.37,1.003
q_ind_263_pop_2,6.61,1.025
q_ind_264_pop_2,1139.26,1.009
q_ind_265_pop_2,1653.85,1.000
q_ind_266_pop_2,1604.42,1.004
q_ind_267_pop_2,2577.29,1.002
q_ind_268_pop_2,1194.73,1.001
q_ind_269_pop_2,1472.07,1.003
q_ind_270_pop_2,715.31,1.016
q_ind_271_pop_2,738.97,1.011
q_ind_272_pop_2,4.52,1.002
q_ind_273_pop_2,1432.22,1.005
q_ind_274_pop_2,1042.85,1.000
q_ind_275_pop_2,5.28,1.066
q_ind_276_pop_2,5.18,1.064
q_ind_277_pop_2,5.10,1.059
q_ind_278_pop_2,5.11,1.073
q_ind_279_pop_2,5.24,1.061
q_ind_280_pop_2,223.16,1.006
q_ind_281_pop_2,5.21,1.068
q_ind_282_pop_2,5.20,1.062
q_ind_283_pop_2,417.83,1.004
q_ind_284_pop_2,5.21,1.066
q_ind_285_pop_2,5.21,1.065
q_ind_286_pop_2,5.19,1.061
q_ind_287_pop_2,5.22,1.065
q_ind_288_pop_2,5.17,1.065
q_ind_289_pop_2,401.56,1.006
q_ind_290_pop_2,895.63,1.003
q_ind_291_pop_2,1017.31,1.004
q_ind_292_pop_2,5.86,1.042
q_ind_293_pop_2,5.58,1.042
q_ind_294_pop_2,7.49,1.040
q_ind_295_pop_2,630.87,1.011
q_ind_296_pop_2,1067.35,1.002
q_ind_297_pop_2,6.08,1.031
q_ind_298_pop_2,5.49,1.026
q_ind_299_pop_2,2224.70,1.001
q_ind_300_pop_2,10.55,1.019
q_ind_301_pop_2,2717.21,1.000
q_ind_302_pop_2,353.55,1.000
q_ind_303_pop_2,1390.49,1.001
q_ind_304_pop_2,735.95,1.002
q_ind_305_pop_2,88.37,1.003
q_ind_306_pop_2,1696.44,1.001
q_ind_307_pop_2,396.17,1.004
q_ind_308_pop_2,522.33,1.011
q_ind_309_pop_2,687.25,1.017
q_ind_310_pop_2,1077.15,1.004
q_ind_311_pop_2,52.77,1.016
q_ind_312_pop_2,589.28,1.000
q_ind_313_pop_2,1653.48,1.000
q_ind_314_pop_2,2533.37,1.000
q_ind_315_pop_2,2109.17,1.000
q_ind_316_pop_2,1657.46,1.000
q_ind_317_pop_2,2237.41,1.001
q_ind_318_pop_2,1286.59,1.002
q_ind_319_pop_2,5165.99,1.000
q_ind_320_pop_2,6.54,1.043
q_ind_321_pop_2,7325.67,1.001
q_ind_322_pop_2,3898.71,1.002
q_ind_323_pop_2,6665.67,1.001
q_ind_324_pop_2,7937.31,1.000
q_ind_325_pop_2,8060.28,1.000
q_ind_326_pop_2,6587.41,1.001
q_ind_327_pop_2,5903.07,1.000
q_ind_328_pop_2,5.22,1.062
q_ind_329_pop_2,5.17,1.063
q_ind_330_pop_2,5.34,1.060
q_ind_331_pop_2,5.34,1.060
q_ind_332_pop_2,5.35,1.059
q_ind_333_pop_2,5.20,1.063
q_ind_334_pop_2,5.34,1.060
q_ind_335_pop_2,5.20,1.063
q_ind_336_pop_2,5.33,1.059
q_ind_337_pop_2,5.35,1.060
q_ind_338_pop_2,5.36,1.061
q_ind_339_pop_2,57.67,1.013
q_ind_340_pop_2,5.20,1.061
q_ind_341_pop_2,5.22,1.059
q_ind_342_pop_2,5.18,1.058
q_ind_343_pop_2,5.24,1.052
q_ind_344_pop_2,3755.99,1.000
q_ind_345_pop_2,5.21,1.064
q_ind_346_pop_2,5.52,1.073
q_ind_347_pop_2,590.19,1.000
q_ind_348_pop_2,5.21,1.063
q_ind_349_pop_2,1785.17,1.000
q_ind_350_pop_2,3733.05,1.003
q_ind_351_pop_2,1494.99,1.001
q_ind_352_pop_2,3392.18,1.000
q_ind_353_pop_2,4557.30,1.000
q_ind_354_pop_2,4296.55,1.000
q_ind_355_pop_2,2837.93,1.001
q_ind_356_pop_2,1103.50,1.001
q_ind_357_pop_2,3521.62,1.000
q_ind_358_pop_2,3364.95,1.000
q_ind_359_pop_2,174.51,1.003
q_ind_360_pop_2,6751.24,1.000
q_ind_361_pop_2,3687.37,1.002
q_ind_362_pop_2,6234.49,1.001
q_ind_363_pop_2,4604.92,1.000
q_ind_364_pop_2,4636.65,1.000
q_ind_365_pop_2,4793.82,1.001
q_ind_366_pop_2,5169.81,1.000
q_ind_367_pop_2,4708.11,1.000
q_ind_368_pop_2,3439.04,1.000
q_ind_369_pop_2,6636.08,1.000
q_ind_370_pop_2,6498.10,1.000
q_ind_371_pop_2,4508.48,1.000
q_ind_372_pop_2,5093.78,1.000
q_ind_373_pop_2,565.61,1.001
q_ind_374_pop_2,2873.76,1.000
q_ind_375_pop_2,802.28,1.000
q_ind_376_pop_2,5098.04,1.000
q_ind_377_pop_2,718.57,1.001
q_ind_378_pop_2,2478.86,1.000
q_ind_379_pop_2,3652.45,1.000
q_ind_380_pop_2,4775.60,1.000
q_ind_381_pop_2,5170.54,1.000
q_ind_382_pop_2,3092.21,1.000
q_ind_383_pop_2,4758.57,1.000
q_ind_384_pop_2,3917.47,1.000
q_ind_385_pop_2,3979.30,1.000
q_ind_386_pop_2,4960.35,1.001
q_ind_387_pop_2,1874.11,1.000
q_ind_388_pop_2,4616.09,1.000
q_ind_389_pop_2,2983.27,1.000
q_ind_390_pop_2,5833.66,1.000
q_ind_391_pop_2,3778.15,1.001
q_ind_392_pop_2,5530.64,1.000
q_ind_393_pop_2,4852.72,1.001
q_ind_394_pop_2,6734.86,1.000
q_ind_395_pop_2,5311.65,1.000
q_ind_396_pop_2,5924.13,1.001
q_ind_397_pop_2,2305.65,1.000
q_ind_398_pop_2,5239.83,1.001
q_ind_399_pop_2,6791.74,1.000
q_ind_400_pop_2,5667.69,1.000
q_ind_401_pop_2,5230.14,1.000
q_ind_402_pop_2,6276.08,1.000
q_ind_403_pop_2,5875.57,1.000
q_ind_404_pop_2,3683.95,1.001
q_ind_405_pop_2,3428.30,1.002
q_ind_406_pop_2,5.78,1.025
q_ind_407_pop_2,2302.71,1.000
q_ind_408_pop_2,6210.11,1.000
q_ind_409_pop_2,4854.80,1.000
q_ind_410_pop_2,2980.85,1.000
q_ind_411_pop_2,4205.25,1.000
q_ind_412_pop_2,3047.50,1.000
q_ind_413_pop_2,2207.00,1.001
q_ind_414_pop_2,685.66,1.006
q_ind_415_pop_2,2915.81,1.000
q_ind_416_pop_2,3263.95,1.000
q_ind_417_pop_2,5868.37,1.000
q_ind_418_pop_2,5514.02,1.000
q_ind_419_pop_2,5554.36,1.000
q_ind_420_pop_2,6818.35,1.000
q_ind_421_pop_2,2700.88,1.001
q_ind_422_pop_2,7105.15,1.000
q_ind_423_pop_2,10542.01,1.000
q_ind_424_pop_2,7674.19,1.000
q_ind_425_pop_2,5971.40,1.000
q_ind_426_pop_2,5.30,1.065
q_ind_427_pop_2,9539.84,1.000
q_ind_428_pop_2,5.12,1.064
q_ind_429_pop_2,668.49,1.000
q_ind_430_pop_2,5.19,1.064
q_ind_431_pop_2,6794.45,1.000
q_ind_432_pop_2,7954.14,1.000
q_ind_433_pop_2,1070.10,1.004
q_ind_434_pop_2,12.28,1.005
q_ind_435_pop_2,8102.33,1.000
q_ind_436_pop_2,6290.34,1.000
q_ind_437_pop_2,6713.99,1.000
q_ind_438_pop_2,6438.80,1.000
q_ind_439_pop_2,562.50,1.000
q_ind_440_pop_2,7029.92,1.001
q_ind_441_pop_2,4637.87,1.000
q_ind_442_pop_2,66.24,1.012
q_ind_443_pop_2,1548.22,1.000
q_ind_444_pop_2,570.44,1.003
q_ind_445_pop_2,2152.88,1.000
q_ind_446_pop_2,2497.29,1.000
q_ind_447_pop_2,1122.71,1.001
q_ind_448_pop_2,1417.98,1.001
q_ind_449_pop_2,1195.57,1.004
q_ind_450_pop_2,1786.27,1.000
q_ind_451_pop_2,2333.28,1.001
q_ind_452_pop_2,2703.07,1.001
q_ind_453_pop_2,2185.15,1.000
q_ind_454_pop_2,1138.08,1.001
q_ind_455_pop_2,765.15,1.009
q_ind_456_pop_2,921.55,1.001
q_ind_457_pop_2,815.08,1.001
q_ind_458_pop_2,1681.27,1.003
q_ind_459_pop_2,697.09,1.002
q_ind_460_pop_2,3046.41,1.000
q_ind_461_pop_2,7441.66,1.001
q_ind_462_pop_2,4510.53,1.000
q_ind_463_pop_2,5963.62,1.000
q_ind_464_pop_2,7179.25,1.000
q_ind_465_pop_2,2342.05,1.001
q_ind_466_pop_2,5.16,1.069
q_ind_467_pop_2,1611.96,1.001
q_ind_468_pop_2,442.71,1.001
q_ind_469_pop_2,2772.17,1.000
q_ind_470_pop_2,5.15,1.066
q_ind_471_pop_2,5.16,1.064
q_ind_472_pop_2,5.16,1.065
q_ind_473_pop_2,5.10,1.067
q_ind_474_pop_2,5.14,1.064
q_ind_475_pop_2,5.13,1.067
q_ind_476_pop_2,3194.06,1.001
q_ind_477_pop_2,1856.65,1.000
q_ind_478_pop_2,4655.21,1.000
q_ind_479_pop_2,1707.08,1.002
q_ind_480_pop_2,3240.63,1.001
q_ind_481_pop_2,988.91,1.001
q_ind_482_pop_2,4311.18,1.001
q_ind_483_pop_2,6471.74,1.000
q_ind_484_pop_2,6295.11,1.000
q_ind_485_pop_2,5788.03,1.000
q_ind_486_pop_2,4631.37,1.000
q_ind_487_pop_2,6935.52,1.000
q_ind_488_pop_2,1888.91,1.000
q_ind_489_pop_2,26.52,1.014
q_ind_490_pop_2,4972.38,1.001
q_ind_491_pop_2,84.19,1.015
q_ind_492_pop_2,10.08,1.127
q_ind_493_pop_2,2755.03,1.002
q_ind_494_pop_2,62.98,1.182
q_ind_495_pop_2,5102.79,1.000
q_ind_496_pop_2,7503.89,1.000
q_ind_497_pop_2,2032.82,1.001
q_ind_498_pop_2,6801.13,1.000
q_ind_499_pop_2,6132.12,1.000
q_ind_500_pop_2,7106.08,1.000
q_ind_501_pop_2,9427.99,1.000
q_ind_502_pop_2,5868.33,1.001
q_ind_503_pop_2,7198.83,1.000
q_ind_504_pop_2,6176.91,1.000
q_ind_505_pop_2,3808.33,1.000
q_ind_506_pop_2,4570.50,1.000
q_ind_507_pop_2,3626.21,1.000
q_ind_508_pop_2,6393.17,1.001
q_ind_509_pop_2,4679.44,1.001
q_ind_510_pop_2,2991.51,1.000
q_ind_511_pop_2,7572.72,1.000
q_ind_512_pop_2,7853.47,1.000
q_ind_513_pop_2,6047.45,1.000
q_ind_514_pop_2,4841.94,1.000
q_ind_515_pop_2,4081.17,1.000
q_ind_516_pop_2,6874.58,1.000
q_ind_517_pop_2,7264.18,1.000
q_ind_518_pop_2,6485.06,1.001
q_ind_519_pop_2,915.02,1.002
q_ind_520_pop_2,4437.06,1.000
q_ind_521_pop_2,1010.71,1.001
q_ind_522_pop_2,5014.36,1.000
q_ind_523_pop_2,5341.52,1.000
q_ind_524_pop_2,6000.69,1.000
q_ind_525_pop_2,5367.56,1.000
q_ind_526_pop_2,7069.12,1.001
q_ind_527_pop_2,4895.58,1.000
q_ind_528_pop_2,7654.83,1.000
q_ind_529_pop_2,4582.93,1.000
q_ind_530_pop_2,6135.83,1.001
q_ind_531_pop_2,5026.54,1.000
q_ind_532_pop_2,6615.94,1.000
q_ind_533_pop_2,4170.32,1.001
q_ind_534_pop_2,6855.03,1.000
q_ind_535_pop_2,9328.75,1.000
q_ind_536_pop_2,4706.58,1.001
q_ind_537_pop_2,8545.82,1.000
q_ind_538_pop_2,7700.80,1.000
q_ind_539_pop_2,8173.28,1.000
q_ind_540_pop_2,9177.03,1.000
q_ind_541_pop_2,7576.84,1.000
q_ind_542_pop_2,3289.29,1.000
q_ind_543_pop_2,4700.82,1.000
q_ind_544_pop_2,5116.01,1.001
q_ind_545_pop_2,5890.66,1.001
q_ind_546_pop_2,4549.30,1.000
q_ind_547_pop_2,643.02,1.023
q_ind_548_pop_2,1718.41,1.000
q_ind_549_pop_2,3224.21,1.001
q_ind_550_pop_2,4991.04,1.001
q_ind_551_pop_2,5665.35,1.000
q_ind_552_pop_2,2268.93,1.000
q_ind_553_pop_2,2755.62,1.002
q_ind_554_pop_2,2532.01,1.000
q_ind_555_pop_2,3062.59,1.000
q_ind_556_pop_2,3874.87,1.000
q_ind_557_pop_2,5634.48,1.000
q_ind_558_pop_2,5507.25,1.001
q_ind_559_pop_2,2945.96,1.000
q_ind_560_pop_2,2745.80,1.001
q_ind_561_pop_2,5262.79,1.000
q_ind_562_pop_2,5510.92,1.000
q_ind_563_pop_2,3114.08,1.000
q_ind_564_pop_2,4586.24,1.000
q_ind_565_pop_2,7976.94,1.000
q_ind_566_pop_2,4251.12,1.000
q_ind_567_pop_2,5240.23,1.000
q_ind_568_pop_2,2485.79,1.000
q_ind_569_pop_2,863.66,1.006
q_ind_570_pop_2,3791.82,1.000
q_ind_571_pop_2,5347.35,1.000
q_ind_572_pop_2,343.02,1.004
q_ind_573_pop_2,4548.83,1.000
q_ind_574_pop_2,6.20,1.029
q_ind_575_pop_2,1396.74,1.002
q_ind_576_pop_2,6.18,1.048
q_ind_577_pop_2,7.40,1.032
q_ind_578_pop_2,2782.05,1.000
q_ind_579_pop_2,6022.36,1.000
q_ind_580_pop_2,2162.37,1.000
q_ind_581_pop_2,5767.17,1.001
q_ind_582_pop_2,1358.09,1.001
q_ind_583_pop_2,1239.75,1.001
q_ind_584_pop_2,2143.63,1.000
q_ind_585_pop_2,3641.10,1.000
q_ind_586_pop_2,7194.22,1.001
q_ind_587_pop_2,5294.87,1.000
q_ind_588_pop_2,580.17,1.001
q_ind_589_pop_2,2636.19,1.001
q_ind_590_pop_2,3540.22,1.000
q_ind_591_pop_2,907.98,1.004
q_ind_592_pop_2,2724.06,1.000
q_ind_593_pop_2,1712.68,1.001
q_ind_594_pop_2,4043.44,1.000
q_ind_595_pop_2,1156.10,1.009
q_ind_596_pop_2,2262.14,1.002
q_ind_597_pop_2,526.00,1.001
q_ind_598_pop_2,76.92,1.042
q_ind_599_pop_2,7532.00,1.000
q_ind_600_pop_2,4965.57,1.001
q_ind_601_pop_2,5.37,1.059
q_ind_602_pop_2,1559.64,1.000
q_ind_603_pop_2,3125.37,1.000
q_ind_604_pop_2,5.37,1.059
q_ind_605_pop_2,5.37,1.059
q_ind_606_pop_2,3628.95,1.000
q_ind_607_pop_2,12.19,1.062
q_ind_608_pop_2,5.36,1.059
q_ind_609_pop_2,7354.35,1.000
q_ind_610_pop_2,4299.91,1.000
q_ind_611_pop_2,4652.93,1.000
q_ind_612_pop_2,3813.08,1.001
q_ind_613_pop_2,4132.41,1.000
q_ind_614_pop_2,5866.73,1.000
q_ind_615_pop_2,7756.12,1.001
q_ind_616_pop_2,6649.09,1.000
q_ind_617_pop_2,4488.73,1.000
q_ind_618_pop_2,5878.23,1.000
q_ind_619_pop_2,4331.13,1.000
q_ind_620_pop_2,1744.18,1.003
q_ind_621_pop_2,3874.67,1.001
q_ind_622_pop_2,3342.78,1.000
q_ind_623_pop_2,4698.67,1.000
q_ind_624_pop_2,3794.73,1.001
q_ind_625_pop_2,5244.48,1.000
q_ind_626_pop_2,2126.69,1.001
q_ind_627_pop_2,5895.05,1.000
q_ind_628_pop_2,5307.47,1.000
q_ind_629_pop_2,3789.55,1.001
q_ind_630_pop_2,2008.36,1.000
q_ind_631_pop_2,6070.38,1.000
q_ind_632_pop_2,5847.98,1.000
q_ind_633_pop_2,1736.60,1.002
q_ind_634_pop_2,4665.70,1.000
q_ind_635_pop_2,2081.79,1.001
q_ind_636_pop_2,5752.28,1.000
q_ind_637_pop_2,2533.00,1.001
q_ind_638_pop_2,4468.73,1.000
q_ind_639_pop_2,3519.31,1.000
q_ind_640_pop_2,6046.05,1.000
q_ind_641_pop_2,2844.94,1.000
q_ind_642_pop_2,6124.49,1.000
q_ind_643_pop_2,7096.97,1.000
q_ind_644_pop_2,5252.54,1.000
q_ind_645_pop_2,3814.91,1.000
q_ind_646_pop_2,6758.99,1.000
q_ind_647_pop_2,4971.98,1.001
q_ind_648_pop_2,5.99,1.036
q_ind_649_pop_2,2985.47,1.000
q_ind_650_pop_2,4957.43,1.000
q_ind_651_pop_2,8471.41,1.000
q_ind_652_pop_2,10255.86,1.000
q_ind_653_pop_2,5.19,1.064
q_ind_654_pop_2,5.68,1.064
q_ind_655_pop_2,5.19,1.065
q_ind_656_pop_2,5.19,1.065
q_ind_657_pop_2,1534.75,1.001
q_ind_658_pop_2,3178.55,1.001
q_ind_659_pop_2,2162.58,1.001
q_ind_660_pop_2,184.68,1.009
q_ind_661_pop_2,5.21,1.069
q_ind_662_pop_2,5166.63,1.000
q_ind_663_pop_2,6672.89,1.000
q_ind_664_pop_2,8.54,1.056
q_ind_665_pop_2,5.21,1.064
q_ind_666_pop_2,5.25,1.063
q_ind_667_pop_2,6.28,1.128
q_ind_668_pop_2,5269.72,1.000
q_ind_669_pop_2,6402.34,1.000
q_ind_670_pop_2,5763.69,1.000
q_ind_671_pop_2,1886.14,1.000
q_ind_672_pop_2,7488.19,1.000
q_ind_673_pop_2,6360.14,1.000
q_ind_674_pop_2,7784.28,1.000
q_ind_675_pop_2,7111.72,1.001
q_ind_676_pop_2,2330.87,1.000
q_ind_677_pop_2,2300.02,1.001
q_ind_678_pop_2,6091.73,1.000
q_ind_679_pop_2,5382.58,1.000
q_ind_680_pop_2,1908.81,1.000
q_ind_681_pop_2,406.36,1.001
q_ind_682_pop_2,8053.32,1.001
q_ind_683_pop_2,4122.64,1.001
q_ind_684_pop_2,1662.23,1.001
q_ind_685_pop_2,6499.88,1.000
q_ind_686_pop_2,4360.50,1.000
q_ind_687_pop_2,3671.69,1.000
q_ind_688_pop_2,5300.84,1.000
q_ind_689_pop_2,2337.64,1.002
q_ind_690_pop_2,6872.37,1.000
q_ind_691_pop_2,5790.10,1.000
q_ind_692_pop_2,4054.67,1.001
q_ind_693_pop_2,7311.30,1.000
q_ind_694_pop_2,8088.94,1.000
q_ind_0_pop_3,4047.09,1.000
q_ind_1_pop_3,8193.44,1.000
q_ind_2_pop_3,3161.29,1.001
q_ind_3_pop_3,4125.45,1.001
q_ind_4_pop_3,6241.87,1.000
q_ind_5_pop_3,4022.59,1.000
q_ind_6_pop_3,6091.47,1.000
q_ind_7_pop_3,5070.96,1.000
q_ind_8_pop_3,4683.69,1.000
q_ind_9_pop_3,3368.62,1.000
q_ind_10_pop_3,35.54,1.012
q_ind_11_pop_3,7473.57,1.001
q_ind_12_pop_3,4652.63,1.000
q_ind_13_pop_3,7504.95,1.000
q_ind_14_pop_3,5476.56,1.000
q_ind_15_pop_3,7082.10,1.000
q_ind_16_pop_3,5504.32,1.000
q_ind_17_pop_3,7850.66,1.000
q_ind_18_pop_3,3055.75,1.001
q_ind_19_pop_3,7100.69,1.000
q_ind_20_pop_3,2241.20,1.001
q_ind_21_pop_3,7697.66,1.000
q_ind_22_pop_3,7944.24,1.000
q_ind_23_pop_3,6423.96,1.000
q_ind_24_pop_3,9658.50,1.000
q_ind_25_pop_3,1052.36,1.004
q_ind_26_pop_3,5524.17,1.000
q_ind_27_pop_3,7171.91,1.000
q_ind_28_pop_3,7608.93,1.000
q_ind_29_pop_3,1908.84,1.001
q_ind_30_pop_3,5888.99,1.000
q_ind_31_pop_3,7458.13,1.000
q_ind_32_pop_3,9395.39,1.000
q_ind_33_pop_3,5492.28,1.000
q_ind_34_pop_3,4379.27,1.000
q_ind_35_pop_3,10233.77,1.000
q_ind_36_pop_3,5307.23,1.000
q_ind_37_pop_3,5385.82,1.000
q_ind_38_pop_3,2402.32,1.001
q_ind_39_pop_3,7839.68,1.000
q_ind_40_pop_3,7150.96,1.000
q_ind_41_pop_3,9375.11,1.000
q_ind_42_pop_3,7859.41,1.000
q_ind_43_pop_3,9411.74,1.000
q_ind_44_pop_3,5709.05,1.001
q_ind_45_pop_3,2320.04,1.000
q_ind_46_pop_3,5395.71,1.000
q_ind_47_pop_3,4966.91,1.000
q_ind_48_pop_3,7986.33,1.000
q_ind_49_pop_3,4521.93,1.000
q_ind_50_pop_3,3321.35,1.000
q_ind_51_pop_3,4106.54,1.000
q_ind_52_pop_3,6863.57,1.000
q_ind_53_pop_3,7721.20,1.000
q_ind_54_pop_3,4352.52,1.000
q_ind_55_pop_3,6810.17,1.000
q_ind_56_pop_3,4007.82,1.000
q_ind_57_pop_3,5896.78,1.000
q_ind_58_pop_3,6358.08,1.000
q_ind_59_pop_3,5320.53,1.000
q_ind_60_pop_3,4029.11,1.000
q_ind_61_pop_3,1164.55,1.001
q_ind_62_pop_3,4246.88,1.000
q_ind_63_pop_3,3679.63,1.000
q_ind_64_pop_3,590.41,1.003
q_ind_65_pop_3,9606.19,1.000
q_ind_66_pop_3,5722.58,1.000
q_ind_67_pop_3,12342.14,1.000
q_ind_68_pop_3,10722.64,1.000
q_ind_69_pop_3,9066.63,1.001
q_ind_70_pop_3,9193.64,1.000
q_ind_71_pop_3,2193.73,1.000
q_ind_72_pop_3,3788.58,1.000
q_ind_73_pop_3,5632.81,1.000
q_ind_74_pop_3,726.69,1.000
q_ind_75_pop_3,179.31,1.007
q_ind_76_pop_3,3340.87,1.000
q_ind_77_pop_3,1455.11,1.000
q_ind_78_pop_3,1736.70,1.000
q_ind_79_pop_3,2420.48,1.001
q_ind_80_pop_3,2665.77,1.001
q_ind_81_pop_3,3896.75,1.000
q_ind_82_pop_3,6649.46,1.000
q_ind_83_pop_3,7963.75,1.000
q_ind_84_pop_3,3969.22,1.000
q_ind_85_pop_3,1618.91,1.000
q_ind_86_pop_3,5571.47,1.000
q_ind_87_pop_3,6189.65,1.000
q_ind_88_pop_3,2129.32,1.000
q_ind_89_pop_3,5049.36,1.000
q_ind_90_pop_3,2288.44,1.000
q_ind_91_pop_3,5117.78,1.001
q_ind_92_pop_3,6409.52,1.001
q_ind_93_pop_3,4747.43,1.000
q_ind_94_pop_3,4462.50,1.000
q_ind_95_pop_3,4729.45,1.000
q_ind_96_pop_3,7602.03,1.001
q_ind_97_pop_3,7849.18,1.000
q_ind_98_pop_3,5241.26,1.000
q_ind_99_pop_3,9028.43,1.000
q_ind_100_pop_3,5038.54,1.000
q_ind_101_pop_3,4356.69,1.000
q_ind_102_pop_3,8147.05,1.000
q_ind_103_pop_3,6448.60,1.000
q_ind_104_pop_3,8628.78,1.000
q_ind_105_pop_3,4790.25,1.000
q_ind_106_pop_3,3686.74,1.000
q_ind_107_pop_3,9301.56,1.000
q_ind_108_pop_3,8305.01,1.000
q_ind_109_pop_3,5964.60,1.000
q_ind_110_pop_3,3895.12,1.000
q_ind_111_pop_3,7714.29,1.000
q_ind_112_pop_3,4651.44,1.000
q_ind_113_pop_3,8991.54,1.000
q_ind_114_pop_3,9869.51,1.000
q_ind_115_pop_3,5542.71,1.000
q_ind_116_pop_3,2722.31,1.000
q_ind_117_pop_3,3307.98,1.001
q_ind_118_pop_3,2405.97,1.000
q_ind_119_pop_3,6913.55,1.000
q_ind_120_pop_3,9705.99,1.000
q_ind_121_pop_3,8665.61,1.000
q_ind_122_pop_3,3066.32,1.000
q_ind_123_pop_3,10223.16,1.000
q_ind_124_pop_3,10166.17,1.000
q_ind_125_pop_3,7134.38,1.000
q_ind_126_pop_3,1967.08,1.001
q_ind_127_pop_3,8267.89,1.000
q_ind_128_pop_3,4047.04,1.000
q_ind_129_pop_3,7609.31,1.000
q_ind_130_pop_3,6800.57,1.000
q_ind_131_pop_3,5510.70,1.000
q_ind_132_pop_3,6549.10,1.000
q_ind_133_pop_3,5572.08,1.000
q_ind_134_pop_3,8424.45,1.000
q_ind_135_pop_3,6402.62,1.000
q_ind_136_pop_3,3142.76,1.000
q_ind_137_pop_3,6695.95,1.000
q_ind_138_pop_3,10738.70,1.000
q_ind_139_pop_3,4832.96,1.001
q_ind_140_pop_3,2530.63,1.000
q_ind_141_pop_3,5919.78,1.001
q_ind_142_pop_3,3045.63,1.003
q_ind_143_pop_3,3825.85,1.001
q_ind_144_pop_3,6500.32,1.000
q_ind_145_pop_3,4707.28,1.000
q_ind_146_pop_3,7287.69,1.000
q_ind_147_pop_3,7136.30,1.000
q_ind_148_pop_3,4063.17,1.000
q_ind_149_pop_3,6534.25,1.000
q_ind_150_pop_3,7936.96,1.000
